OpenedYear,Status,PracticeCode,PracticeName,NAICS,NAICS Name,BusinessStreetLine1,BusinessCity,BusinessState,PracticeId,id
2020,Closed,104,Non-Fulfillment,"451000-Sporting Goods, Hobby, Book & Music Stores",,,Spanaway,WA,23,23000570720
2019,New,999,Other/Miscellaneous,441100-Automotive Dealers,,,Lynnwood,WA,60,60000553737
2015,Closed,19,Inadequate Disclosure,561450-Credit Bureaus,Credit Bureaus,PO Box 1240,Allen,TX,13,13000465686
2018,Closed,62,Price Gouging,812930-Parking Lots & Garages,,505 5th Ave S Ste P1,Seattle,WA,116,116000529996
2017,Closed,303,Questionable Quality Product/Service,334111-Computer Manufacturing,,One Microsoft Wy,Redmond,WA,35,35000510086
2015,Closed,58,Telemarketing,561422-Telemarketing,Telemarketing,,,  ,20,20000472398
2020,Closed,316,Billing Issues,561730-Landscaping Services,,,Clarkston,WA,107,107000572189
2020,New,999,Other/Miscellaneous,513200-Cable Networks & Program Distribution,,1323 34th Ave,Fife,WA,60,60000578381
2014,Closed,642,Landlord/Tenant - Residential,531311-Residential property managers (includes landlords),,,Renton,WA,159,159000457084
2014,Closed,404,Collection Practices,513320-Telecommunications/Wireless,Telecommunications/Wireless,1000 Progress Pl,Concord,NC,46,46000453665
2021,Closed,998,Governement agency complaint,920000-Public Administration,,PO Box 9046,Olympia,WA,179,179000586992
2021,New,999,Other/Miscellaneous,441100-Automotive Dealers,,17315 Hwy 99,Lynnwood,WA,60,60000592567
2021,Closed,700,Timeshare / Travel Club solicitation Issue,531200-Real Estate Agents & Agencies,,2201 Westlake Ave,Seattle,WA,180,180000590868
2013,Closed,316,Billing Issues,513320-Telecommunications/Wireless,Telecommunications/Wireless,PO Box 37380,Albuquerque,NM,107,107000434004
2016,Closed,26,Advertising,452100-Department Stores,,806 Westfield Southcenter Mall,Tukwila,WA,19,19000490440
2013,Closed,206,Right To Cancel,513320-Telecommunications/Wireless,Telecommunications/Wireless,PO Box 37380,Albuquerque,NM,30,30000435628
2017,Closed,320,Unsatisfactory Repair/Service,811100-Automotive Repair & Maintenance,,,Lakewood,WA,42,42000501041
2015,Closed,301,Failure To Deliver/Perform,513200-Cable Networks & Program Distribution,Cable Networks & Program Distribution,1323 34th Ave,Fife,WA,33,33000477458
2016,Closed,201,Unsolicited Mail,"813900-Business, professional, labor, political & other organizations including PACs",,,Seattle,WA,191,191000488602
2014,Closed,301,Failure To Deliver/Perform,452910-Warehouse Clubs & Superstores,Warehouse Clubs & Superstores,2455 Paces Ferry Rd B3,Atlanta,GA,33,33000451432
2013,Closed,998,Governement agency complaint,921190-Government (General),,PO Box 42600,Olympia,WA,179,179000440377
2016,Closed,405,Credit Reporting Error,513310-Wired Telecommunications Carriers,Wired Telecommunications Carriers,6704 N Nevada St Ste #6,Spokane,WA,108,108000478853
2017,Closed,17,Imposter scam,993000-Phishing,,This is the ALL major,,  ,194,194000516675
2020,Closed,303,Questionable Quality Product/Service,441100-Automotive Dealers,,3718 S Tacoma Wy,Tacoma,WA,35,35000569695
2015,Closed,316,Billing Issues,454100-Electronic Shopping & Mail Order Houses,Electronic Shopping & Mail Order Houses,2145 Hamilton Ave,San Jose,CA,107,107000473170
2015,Closed,320,Unsatisfactory Repair/Service,811100-Automotive Repair & Maintenance,,,Vancouver,WA,42,42000470388
2016,Closed,203,Internet & Mobile device based transaction,454100-Electronic Shopping & Mail Order Houses,,,,WA,27,27000495679
2016,Closed,19,Inadequate Disclosure,511210-Software Publishers,Software Publishers,One Microsoft Wy,Redmond,WA,13,13000483174
2018,New,999,Other/Miscellaneous,"235000-Special trade Contractors (includes plumbers, elec",,,Edmonds,WA,60,60000539308
2019,Closed,301,Failure To Deliver/Perform,513310-Wired Telecommunications Carriers,,6704 N Nevada St Ste #6,Spokane,WA,33,33000551675
2013,Closed,300,Excessive Price or Charge,441100-Automotive Dealers,Automotive Dealers,PO Box 497 ,Walla Walla,WA,32,32000424311
2015,Closed,7,Warranty,"451000-Sporting Goods, Hobby, Book & Music Stores","Sporting Goods, Hobby, Book & Music Stores",6750 S 228th St,Kent,WA,6,6000473126
2018,Closed,301,Failure To Deliver/Perform,441100-Automotive Dealers,,1720 Simpson Ave,Aberdeen,WA,33,33000527813
2014,Closed,203,Internet & Mobile device based transaction,541920-Photographic Services,Photographic Services,605 5th Ave S Ste 400,Seattle,WA,27,27000454146
2013,Closed,316,Billing Issues,621300-Offices of Other Health Professionals,,,Bellevue,WA,107,107000435852
2016,Closed,999,Other/Miscellaneous,"511100-Newspaper, Periodicals, Book & Database Publishers",,,New York,NY,60,60000477592
2013,Closed,222,Advance Fee Fraud,992000-Advance Fee Fraud,,,,NY,114,114000439818
2020,Closed,22,Failure To Adjust/Refund,713990-Amusement & Recreational Industries,,,,  ,16,16000566520
2013,Closed,60,Unauthorized Debit,611000-Educational Services,Educational Services,100 N 18th St Ste 820,Philadelphia,PA,109,109000426392
2013,Closed,404,Collection Practices,561440-Collection Agencies,Collection Agencies,PO Box 10645,Saint Paul,MN,46,46000435663
2020,Closed,203,Internet & Mobile device based transaction,518210-Web Hosting,,140 New Montgomery St #9 F,San Francisco,CA,27,27000572350
2018,Closed,320,Unsatisfactory Repair/Service,722000-Restaurants and Bars,,,Port Orchard,WA,42,42000532820
2019,New,999,Other/Miscellaneous,511210-Software Publishers,,One Microsoft Wy,Redmond,WA,60,60000558540
2017,New,999,Other/Miscellaneous,920000-Public Administration,,PO Box 45131,Olympia,WA,60,60000511644
2017,New,999,Other/Miscellaneous,"221100-Electric Power Generation, Transmission & Distribu",,PO Box 90868,Bellevue,WA,60,60000500409
2017,Closed,301,Failure To Deliver/Perform,811100-Automotive Repair & Maintenance,,822 N Corbin Ct,Spokane Valley,WA,33,33000506176
2020,Closed,405,Credit Reporting Error,561450-Credit Bureaus,,PO Box 105139,Atlanta,GA,108,108000559504
2020,Closed,206,Right To Cancel,713940-Fitness & Recreational Industries,,427 N Main St,Ellensburg ,WA,30,30000568799
2020,Closed,203,Internet & Mobile device based transaction,454100-Electronic Shopping & Mail Order Houses,,,"Central Sheung Wan, Hong",  ,27,27000573671
2013,Closed,61,Phishing,993000-Phishing,,,,AZ,111,111000436842
2013,Closed,316,Billing Issues,513200-Cable Networks & Program Distribution,Cable Networks & Program Distribution,1323 34th Ave,Fife,WA,107,107000438560
2020,New,999,Other/Miscellaneous,454100-Electronic Shopping & Mail Order Houses,,,,WA,60,60000581487
2015,Closed,404,Collection Practices,561440-Collection Agencies,Collection Agencies,9200 Oakdale Ave Ste 601,Chatsworth,CA,46,46000470187
2018,Closed,412,Alleged criminal activity,454100-Electronic Shopping & Mail Order Houses,,PO Box 81226,Seattle,WA,196,196000539022
2019,New,999,Other/Miscellaneous,990000-Unclassified Establishments,,,,  ,60,60000544638
2013,Closed,444,Foreclosure Issue,522390-Real Estate Loan Servicing,Real Estate Loan Servicing,Wells Fargo Bank ,Charlotte,NC,155,155000439764
2016,Closed,301,Failure To Deliver/Perform,541620-Legal Services- All other legal services,Legal Services- All other legal services,2522 N Proctor St Ste 121,Tacoma,WA,33,33000478992
2020,Closed,62,Price Gouging,454100-Electronic Shopping & Mail Order Houses,,600 W Chicago Ave Ste 620,Chicago,IL,116,116000566394
2019,New,999,Other/Miscellaneous,524000-Insurance Carriers & Related Activities,,5260 Western Ave,Chevy Chase,MD,60,60000547413
2018,Closed,104,Non-Fulfillment,713990-Amusement & Recreational Industries,,175 Varick St Ste 604,New York,NY,23,23000535210
2019,Closed,59,Automatic Dialing,990000-Unclassified Establishments,,,,  ,21,21000553183
2014,Closed,316,Billing Issues,513310-Wired Telecommunications Carriers,Wired Telecommunications Carriers,6704 N Nevada St Ste #6,Spokane,WA,107,107000447630
2020,Closed,895,Mortgage Servicing Issue,522390-Real Estate Loan Servicing,,PO Box 790170,Saint Louis,MO,215,215000562100
2016,Closed,300,Excessive Price or Charge,441100-Automotive Dealers,Automotive Dealers,3080 148th Ave SE,Bellevue,WA,32,32000494676
2018,Closed,303,Questionable Quality Product/Service,"444000-Building materials (incl. plumbing stores), garden",,2455 Paces Ferry Rd B3,Atlanta,GA,35,35000535525
2020,Closed,203,Internet & Mobile device based transaction,"453000-Misc. Stores (incl. florists, office supplies, gif",,,Junction City,KS,27,27000579015
2019,Open,999,Other/Miscellaneous,621300-Offices of Other Health Professionals,,501 SE 172nd Ave,Vancouver,WA,60,60000553733
2019,Closed,628,Rent raise,531190-MHU Use Only - MH landlord,,16420 SE McGillivray Blvd Ste 103,Vancouver,WA,143,143000555944
2021,New,999,Other/Miscellaneous,221000-Utilities,,360 A St SW,Castle Rock,WA,60,60000587497
2019,New,999,Other/Miscellaneous,513320-Telecommunications/Wireless,,308 S Akard St Rm 1110,Dallas,TX,60,60000552794
2016,Closed,301,Failure To Deliver/Perform,511210-Software Publishers,Software Publishers,One Microsoft Wy,Redmond,WA,33,33000479073
2013,Closed,614,Screening / denial of sale or tenancy,531190-MHU Use Only - MH landlord,MHU Use Only - MH landlord,6411 77th Ave SE,Mercer Island,WA,130,130000435996
2019,Closed,203,Internet & Mobile device based transaction,454100-Electronic Shopping & Mail Order Houses,,6250 Ridgewood Rd,St Cloud,MN,27,27000550278
2020,New,999,Other/Miscellaneous,990000-Unclassified Establishments,,,,  ,60,60000573194
2020,Open,999,Other/Miscellaneous,621300-Offices of Other Health Professionals,,1145 Broadway Plaza Ste 1150,Tacoma,WA,60,60000563633
2018,New,999,Other/Miscellaneous,920000-Public Administration,,810 Jefferson St SE,Olympia,WA,60,60000527107
2020,New,999,Other/Miscellaneous,990000-Unclassified Establishments,,,Atlanta,GA,60,60000575524
2018,Closed,26,Advertising,513320-Telecommunications/Wireless,,PO Box 37,Hiawatha,IA,19,19000531026
2019,Closed,22,Failure To Adjust/Refund,454100-Electronic Shopping & Mail Order Houses,,PO Box 81226,Seattle,WA,16,16000548365
2020,Open,999,Other/Miscellaneous,454100-Electronic Shopping & Mail Order Houses,,,Hoffman Estates,IL,60,60000561677
2014,Closed,700,Timeshare / Travel Club solicitation Issue,531390-Timeshare exchange services,Timeshare exchange services,,,WA,180,180000456394
2017,Closed,58,Telemarketing,561422-Telemarketing,,,Orlando,FL,20,20000523074
2019,New,999,Other/Miscellaneous,485310-Taxi Service,,1455 Market St Fl 4,San Francisco,CA,60,60000549162
2020,Closed,27,Senior Exploitation,541940-Veterinary Services,,PO Box 87586,Vancouver,WA,105,105000577915
2020,Closed,414,Tech Support Scam,999000-Tech Support Scam,,This is the ALL major,,  ,202,202000562949
2019,Closed,104,Non-Fulfillment,454100-Electronic Shopping & Mail Order Houses,,PO Box 81226,Seattle,WA,23,23000549308
2017,Closed,22,Failure To Adjust/Refund,"511100-Newspaper, Periodicals, Book & Database Publishers",,PO Box 371456,Pittsburgh,PA,16,16000505300
2016,Closed,320,Unsatisfactory Repair/Service,811100-Automotive Repair & Maintenance,Automotive Repair & Maintenance,6900 NE Hwy 99,Vancouver,WA,42,42000490561
2016,New,999,Other/Miscellaneous,513200-Cable Networks & Program Distribution,,,Fife,WA,60,60000486477
2020,New,999,Other/Miscellaneous,"444000-Building materials (incl. plumbing stores), garden",,,Auburn,WA,60,60000574136
2019,Closed,301,Failure To Deliver/Perform,511140-Database & Directory Publishers,,9443 Springboro Pike,Miamisburg,OH,33,33000549652
2013,Closed,301,Failure To Deliver/Perform,524000-Insurance Carriers & Related Activities,Insurance Carriers & Related Activities,PO Box 75983,Seattle,WA,33,33000429776
2019,Closed,627,Privacy Issues,"523999-Transfer Agents, securities:  Misc (Money Transfer",,Legal Department,Pasadena,CA,141,141000549543
2019,Closed,60,Unauthorized Debit,532000-Rental & leasing services,,2727 N Central Ave,Phoenix,AZ,109,109000551073
2020,Closed,642,Landlord/Tenant - Residential,531311-Residential property managers (includes landlords),,,Seattle,WA,159,159000574702
2021,Closed,320,Unsatisfactory Repair/Service,454100-Electronic Shopping & Mail Order Houses,,PO Box 81226,Seattle,WA,42,42000586551
2021,New,999,Other/Miscellaneous,441210-RV Dealers,,,Tualatin,OR,60,60000592905
2019,Closed,642,Landlord/Tenant - Residential,531311-Residential property managers (includes landlords),,,Spokane Valley,WA,159,159000555549
2020,New,999,Other/Miscellaneous,"560000-Admin. & support services (office admin., faciliti",,,,  ,60,60000573173
2017,Closed,319,Unauthorized Repair/Service,522291-Consumer Lending (includes Payday Lenders),,220 Lasley Ave,Wilkes-Barre,PA,41,41000498932
2019,Closed,22,Failure To Adjust/Refund,"813219-Charities, Grantmaking, Civic & Giving Services",,,Pasco,WA,16,16000549396
2020,New,999,Other/Miscellaneous,713940-Fitness & Recreational Industries,,,Tacoma,WA,60,60000568849
2020,New,999,Other/Miscellaneous,541100-Legal Services- Attorneys,,,Spokane,WA,60,60000585598
2014,Closed,203,Internet & Mobile device based transaction,454100-Electronic Shopping & Mail Order Houses,Electronic Shopping & Mail Order Houses,18710 Meridian E Ste 115-83,Puyallup,WA,27,27000446339
2017,Closed,104,Non-Fulfillment,522210-Credit Card Issuing,,6600 N Military Trail,Boca Raton,FL,23,23000509047
2018,Closed,25,Refund Policies,443000-Electronics/appliance stores,,PO Box 9312,Minneapolis,MN,18,18000535160
2018,New,999,Other/Miscellaneous,"541300-Architectural, Engineering & Related Services",,8819 Renton Ave S,Seattle,WA,60,60000532026
2020,Open,62,Price Gouging,"325000-Chemical Manufacturing (incl. paint, adhesive, sea",,6001 Bollinger Canyon Rd,San Ramon,CA,116,116000563508
2014,Closed,26,Advertising,513200-Cable Networks & Program Distribution,Cable Networks & Program Distribution,12405 Powerscourt Dr,St Louis,MO,19,19000447777
2015,Closed,61,Phishing,993000-Phishing,Phishing,This is the ALL Major,,  ,111,111000475876
2019,Closed,316,Billing Issues,454100-Electronic Shopping & Mail Order Houses,,PO Box 81226,Seattle,WA,107,107000550078
2019,Closed,222,Advance Fee Fraud,522291-Consumer Lending (includes Payday Lenders),,,Seattle,WA,114,114000551459
2018,Closed,301,Failure To Deliver/Perform,811212-Computer & office machine system repair & maintena,,,Vancouver,WA,33,33000533277
2016,Closed,203,Internet & Mobile device based transaction,454100-Electronic Shopping & Mail Order Houses,Electronic Shopping & Mail Order Houses,PO Box 81226,Seattle,WA,27,27000486295
2018,Closed,22,Failure To Adjust/Refund,523930-Financial Planning,,PO Box 10826,Greenville,SC,16,16000540821
2021,Closed,642,Landlord/Tenant - Residential,531311-Residential property managers (includes landlords),,201 27th Ave SE Bldg A Ste 300,Puyallup,WA,159,159000593074
2013,Closed,316,Billing Issues,541920-Photographic Services,Photographic Services,605 5th Ave S Ste 400,Seattle,WA,107,107000432508
2019,New,999,Other/Miscellaneous,454100-Electronic Shopping & Mail Order Houses,,1313 E Maple St Ste 508,Bellingham,WA,60,60000556815
2018,Closed,322,Failure To provide estimate,452910-Warehouse Clubs & Superstores,,999 Lake Dr,Issaquah,WA,44,44000536394
2021,New,999,Other/Miscellaneous,522390-Real Estate Loan Servicing,,Wells Fargo Bank ,Charlotte,NC,60,60000586645
2019,Closed,61,Phishing,990000-Unclassified Establishments,,,,  ,111,111000557827
2019,Closed,213,Free to Pay,454100-Electronic Shopping & Mail Order Houses,,,Spokane,WA,164,164000542518
2016,Closed,208,Partial Performance,454000-Nonstore Retailers,Nonstore Retailers,PO Box 774,Lynnwood,WA,31,31000484731
2019,Closed,316,Billing Issues,812930-Parking Lots & Garages,,200 W Mercer St #103,Seattle,WA,107,107000559087
2013,Closed,302,Not As Ordered,325400-Pharmaceutical & Medicine Manufacturing,Pharmaceutical & Medicine Manufacturing,One Express Way,St Louis,MO,34,34000433804
2017,New,999,Other/Miscellaneous,621500-Medical & Diagnostic Labs,,,Bremerton,WA,60,60000519070
2018,Closed,999,Other/Miscellaneous,511210-Software Publishers,,15127 NE 24th St S370,Redmond,WA,60,60000541453
2019,Closed,316,Billing Issues,621200-Offices of Dentists,,,Vancouver,WA,107,107000550243
2021,Closed,320,Unsatisfactory Repair/Service,"541200-Accounting, Tax Preparation Bookkeeping & Payroll ",,1 H & R Block Wy,Kansas City,MO,42,42000590546
2018,Closed,22,Failure To Adjust/Refund,441100-Automotive Dealers,,1100 Oyster Bay Ave S,Bremerton,WA,16,16000531426
2021,Closed,621,Eviction Issues,531311-Residential property managers (includes landlords),,,Everett,WA,137,137000592799
2021,Closed,203,Internet & Mobile device based transaction,514191-Internet service providers/info. services (doesn't,,1800 41st St Fl 5,Everett,WA,27,27000592122
2015,Closed,316,Billing Issues,513320-Telecommunications/Wireless,Telecommunications/Wireless,Office of the President,Dallas,TX,107,107000462456
2017,Closed,13,Misrepresentation of product or service,522210-Credit Card Issuing,,,Atlanta,GA,10,10000499831
2017,New,999,Other/Miscellaneous,522291-Consumer Lending (includes Payday Lenders),,220 Lasley Ave,Wilkes-Barre,PA,60,60000499195
