Production Year,Operator,County,Town,Producing Formation,Active Gas Wells,Inactive Gas Wells,Purchaser Codes
1992,"Granby & Hemenway Gas Co., Inc",Ontario,NAPLES,MARCELLUS,3,8,
1998,"Dawydko, Ron",Erie,NEWSTEAD,MEDINA,1,0,
1983,"KBK Land Ventures, Inc.",Chautauqua,SHERIDAN,MEDINA,1,0,
1989,C.J. Gas,Chautauqua,SHERIDAN,MEDINA,1,0,GK
1986,Benson Oil Co.,Allegany,GENESEE,RICHBURG,0,1,
1991,"Bower, Edwin L.",Livingston,PORTAGE,MEDINA,0,1,
1998,Seneca Resources Corporation,Erie,ALDEN,MEDINA,7,1,GK
1996,Seneca Resources Corporation,Cattaraugus,OTTO,MEDINA,2,0,GK
1987,"Arrowhead Gas Producers, Inc.",Cattaraugus,ALLEGANY,BRADFORD,0,0,OB
1988,Silver Creek Drilling Corp.,Chautauqua,MINA,MEDINA,2,0,GK
1990,Walter C. Guthrie & Sons,Wyoming,COVINGTON,MEDINA,1,0,
1995,Maple Oil Co.,Allegany,BOLIVAR,RICHBURG,0,0,OC
1984,U S Energy Development Corp.,Cattaraugus,OLEAN,BRADFORD,0,0,"GX,OB"
1995,"Pan Energy Company, Inc.",Erie,NORTH COLLINS,MEDINA,3,0,GK
1989,Albert Oil Co.,Chautauqua,POMFRET,MEDINA,0,3,
1993,TGX Corp.,Cattaraugus,EAST OTTO,MEDINA,3,0,GK
1991,TGX Corp.,Chautauqua,ELLERY,ONONDAGA-BASS ISLAND,0,0,"OA,OB"
1988,"Slater, Patricia A.",Erie,ALDEN,,0,1,
1993,"Brown, Edward J. and Anne D.",Seneca,FAYETTE,QUEENSTON,1,0,
1981,Trison Petroleum Corp.,Erie,AURORA,MEDINA,5,0,GK
1988,Estate of  Richard G Smith,Allegany,BOLIVAR,RICHBURG,0,0,
1993,National Fuel Gas Supply Corp.,Erie,ORCHARD PARK,MEDINA,4,0,GK
1998,"Mosher, Kenneth",Cattaraugus,DAYTON,MEDINA,1,0,
1990,"Wormley, Fred K",Allegany,ANDOVER,RICHBURG,0,0,OB
1995,"D'Antoni, Vincenzo",Steuben,GREENWOOD,FULMER VALLEY,1,0,
1985,"Templeton Energy,  Inc.",Chautauqua,GERRY,MEDINA,0,16,
1981,"Carls, Thomas A",Cattaraugus,ALLEGANY,BRADFORD,0,0,OA
1984,"Clearwater Systems, Inc.",Chautauqua,PORTLAND,MEDINA,1,0,GK
1992,"Desert Gas Exploration, Inc.",Chautauqua,STOCKTON,MEDINA,1,0,GK
1982,Trison Petroleum Corp.,Erie,AURORA,MEDINA,5,0,GK
1986,"Firth, Robert H",Chautauqua,CHARLOTTE,MEDINA,0,1,
1984,Berea Oil & Gas Corp.,Chautauqua,WESTFIELD,MEDINA,1,0,GH
1992,"Northrop, David",Chautauqua,WESTFIELD,MEDINA,1,0,
1998,Wells College,Cayuga,LEDYARD,QUEENSTON,1,0,
1986,"Templeton Energy,  Inc.",Chautauqua,MINA,MEDINA,20,0,GQ
1984,"Kelkenberg, Gordon L",Erie,NEWSTEAD,MEDINA,0,1,
1988,"Westinghouse, Est. Elizabeth M",Erie,AURORA,MEDINA,1,0,
1980,"Thompson, Kenneth L",Erie,CLARENCE,MEDINA,1,0,
1986,"Templeton Energy,  Inc.",Chautauqua,RIPLEY,MEDINA,1,1,GQ
1981,"P & S Drilling, Inc.",Erie,WALES,MEDINA,2,3,GK
1972,"Harriger, Signe",Allegany,BOLIVAR,RICHBURG,0,0,OB
1992,"Thompson, Stanley",Chautauqua,BUSTI,GLADE,0,0,OC
1993,"Densmore, Winfield F. & Debra",Chautauqua,BUSTI,MEDINA,1,0,
1993,"Chautauqua Energy, Inc.",Chautauqua,NORTH HARMONY,ONONDAGA-BASS ISLAND,0,0,"GK,OA"
1994,"Fairmont Oil Co., Inc.",Cattaraugus,FARMERSVILLE,BRADFORD,0,1,
1993,National Fuel Gas Supply Corp.,Erie,EVANS,MEDINA,3,0,GK
1991,"Cordova Resources, Inc.",Cattaraugus,ALLEGANY,CHIPMUNK,0,0,OB
1982,"Envirogas, Inc.",Chautauqua,BUSTI,MEDINA,6,0,GK
1987,Waste Water Treatment Plant,Chautauqua,DUNKIRK,MEDINA,1,0,
1969,Gemini Oil Company,Chautauqua,BUSTI,GLADE,0,0,OB
1985,McO.Resources Corp.,Ontario,EAST BLOOMFIELD,MEDINA,7,6,GX
1998,"Chesna, Bernard",Erie,ALDEN,MEDINA,1,0,
1992,CNG Transmission Corp.,Erie,CONCORD,MEDINA,11,0,GI
1984,Maynard Oil Co.,Erie,COLDEN,MEDINA,4,0,GK
1983,Myron Coss Gas Energy Co.,Erie,BRANT,MEDINA,2,0,
1999,"Partyka, Pauline D.",Chautauqua,VILLENOVA,MEDINA,1,0,
1987,"Appalachian Energy, Inc.",Chautauqua,BUSTI,MEDINA,13,0,GH
1978,J.V.P. Associates,Steuben,NEWBURGH,MEDINA,0,2,
1967,Consolidated Gas Supply Corp.,Madison,LEBANON,QUEENSTON,5,0,GX
1984,"Lindquist, Henry",Allegany,BOLIVAR,RICHBURG,0,0,OB
1992,"Perry, Gerald W",Allegany,ANDOVER,PENNY,1,0,
1987,Benson Oil Co.,Cattaraugus,ALLEGANY,CHIPMUNK,1,0,"OA,OB"
1993,"Chautauqua Natural Gas Co., Inc",Chautauqua,ARKWRIGHT,MEDINA,2,0,GK
1984,Iroquois Central School District,Erie,ELMA,MEDINA,1,0,
1980,Mother of Divine Grace Church,Erie,CHEEKTOWAGA,MEDINA,1,0,
1979,L & S Oil Co.,Allegany,WELLSVILLE,FULMER VALLEY,0,0,OB
1991,"Tiffany, Glenn O",Tioga,OWEGO,MARCELLUS,1,0,
1989,"Pero Farms, Inc.",Erie,BRANT,MEDINA,1,0,
1999,"Call Farms, Inc.",Genesee,BATAVIA,MEDINA,3,0,
1971,Conklin Oil,Allegany,BOLIVAR,RICHBURG,0,0,OB
1993,"Ardent Resources, Inc.",Allegany,GENESEE,ONONDAGA,0,3,
1987,"Wilkinson, Robert",Allegany,BOLIVAR,RICHBURG,0,0,OB
1995,"Hawk, Lisa",Chautauqua,SHERIDAN,MEDINA,1,0,
1989,"Frey Well Drilling, Inc.",Erie,CHEEKTOWAGA,MEDINA,0,1,
1996,Avoca Farms Ltd,Steuben,AVOCA,MARCELLUS,2,0,
1970,"Merry, Alfred",Allegany,SCIO,RICHBURG,0,0,OB
1987,"Chautauqua Energy, Inc.",Chautauqua,SHERMAN,MEDINA,14,0,GH
1998,Seneca Resources Corporation,Chautauqua,SHERIDAN,MEDINA,10,0,GK
1992,"Geo Ventures, Inc.",Chautauqua,SHERIDAN,MEDINA,3,0,GK
1986,"Bounty Holdings, Incorporated",Chautauqua,KIANTONE,MEDINA,10,2,"GK,GX"
1993,"Sullivan Graphics, Inc.",Chautauqua,DUNKIRK,MEDINA,0,1,
1990,"Church, Walter L",Chautauqua,GERRY,MEDINA,1,0,
1981,Arlington Exploration Co.,Steuben,JASPER,ONONDAGA,1,1,GK
1986,Meridian Exploration Corp.,Cayuga,SPRINGPORT,QUEENSTON,1,0,GI
1988,"Midwest Exploration, Inc.",Erie,MARILLA,MEDINA,0,2,
1996,"East View Farms, Inc.",Genesee,PAVILION,MEDINA,1,0,
1995,"Envirogas, Inc.",Erie,EVANS,MEDINA,2,0,GK
1999,"Mathis, Edna Joyce",Erie,ELMA,MEDINA,1,0,
1977,"Greene, Kenneth & Myrtle",Allegany,WIRT,RICHBURG,0,0,"GX,OB"
1990,"Fancher, Mark",Cattaraugus,DAYTON,MEDINA,0,1,
1989,"Croscut, Frederick C.",Chautauqua,SHERMAN,MEDINA,1,0,
1999,Belden & Blake Corporation,Cattaraugus,OTTO,MEDINA,5,1,GK
1992,CNG Transmission Corp.,Madison,LEBANON,HERKIMER-ONEIDA,2,0,GI
1990,"Arapaho Ventures of NY, Inc.",Wyoming,PERRY,MEDINA,7,5,GH
1976,Conklin Oil,Allegany,BOLIVAR,RICHBURG,0,0,OB
1992,"Jepsen, Gudmund",Yates,BENTON,QUEENSTON,1,0,
1995,R & C Oil Co.,Cattaraugus,CARROLLTON,CHIPMUNK,0,0,OA
1992,NY Conference Association of Seventh-Day Adventist,Cayuga,SPRINGPORT,QUEENSTON,2,0,
1999,Seneca Resources Corporation,Erie,WALES,MEDINA,0,1,
1998,"Cooper, Brian C",Allegany,BOLIVAR,RICHBURG,0,0,
1999,"Dougherty, Charles and Carolyn",Allegany,ANDOVER,FULMER VALLEY,1,0,
1991,Byron-Bergen Central School,Genesee,BERGEN,MEDINA,2,0,
1989,"Faulkner, M Gordon",Cattaraugus,ALLEGANY,BRADFORD,0,0,
1996,"Rochez, Mary B.",Cattaraugus,PERRYSBURG,AKRON,1,0,
1988,"Call Farms, Inc.",Genesee,BATAVIA,MEDINA,2,0,
1990,Collins Oil Co.,Allegany,BOLIVAR,RICHBURG,0,0,
1994,"Hickey, Kevin F. & Mary",Erie,NEWSTEAD,MEDINA,1,0,
1973,Bruce Ingalls & Son,Allegany,BOLIVAR,RICHBURG,0,0,OB
1989,"Miller, Connie S.",Erie,HAMBURG,MEDINA,1,0,
1985,"White, Walter W. & Christina L.",Cattaraugus,CARROLLTON,CHIPMUNK,0,0,OC
1985,Harold Frey Well Drilling,Erie,ALDEN,MEDINA,2,0,GK
1992,Christ The King Seminary,Erie,AURORA,MEDINA,2,0,
1987,"Griffith, Alvin H",Chautauqua,ELLICOTT,ONONDAGA,1,0,
1999,"Breton, Louis",Wyoming,BENNINGTON,MEDINA,1,0,
1969,Iroquois Gas Corp.,Erie,BOSTON,AKRON,1,0,GX
1976,"Goodman Brothers, Inc.",Cattaraugus,ALLEGANY,BRADFORD,0,0,OA
1982,Whiting Door Manufacturing Corp.,Erie,NEWSTEAD,MEDINA,1,0,
1987,"Charlebois Energy Products, Inc",Chautauqua,CHAUTAUQUA,MEDINA,1,0,GH
1979,"Mt. Morris Drilling,  Inc.",Livingston,GROVELAND,MEDINA,1,0,
1986,"Farrell, Thomas J",Cattaraugus,CARROLLTON,BRADFORD,0,0,OA
1998,East Aurora Union Free School District,Erie,AURORA,MEDINA,2,0,
1967,Updegraff C.H. & Nichols W.M.,Cattaraugus,,MEDINA,3,2,GX
1994,Seneca Resources Corporation,Erie,COLLINS,AKRON,1,0,GK
1979,"Tellinghuisen, George",Chautauqua,BUSTI,GLADE,0,0,OB
1979,M & W Oil Co.,Cattaraugus,ALLEGANY,BRADFORD,0,0,OB
1983,National Fuel Gas Supply Corp.,Cattaraugus,PERRYSBURG,MEDINA,1,0,
1974,"Flint Oil & Gas, Inc.",Chautauqua,PORTLAND,MEDINA,14,4,GK
1996,"Universal Resources Holdings, Incorporated",Chautauqua,ELLINGTON,MEDINA,1,0,GH
1999,"Stephan, Phillip D.",Cattaraugus,ALLEGANY,BRADFORD THIRD,0,0,OD
1979,"Alden Aurora Gas Co.,  Inc.",Erie,ALDEN,MEDINA,7,4,GK
1986,"Bounty Holdings, Incorporated",Chautauqua,ELLICOTT,MEDINA,22,0,"GK,GX"
1993,"Smith, Wayne L",Wyoming,WARSAW,MEDINA,1,0,
1982,Oilmark & Co.,Chautauqua,BUSTI,MEDINA,2,0,GK
1990,W. A. Boser Oil,Cattaraugus,ALLEGANY,CHIPMUNK,0,0,OA
1981,"Local Energy, Inc.",Erie,ELMA,MEDINA,4,0,GK
1990,"J M Resources, Inc.",Chautauqua,DUNKIRK,MEDINA,1,0,GK
1987,BBI Curacao N.V.,Cattaraugus,ALLEGANY,BRADFORD,0,0,GT
1987,"Remington, Donald",Cattaraugus,CARROLLTON,CHIPMUNK,0,0,OC
1993,"Weil Resources, Inc.",Chautauqua,PORTLAND,MEDINA,2,2,GK
1997,"Weidner, Anne M.",Erie,EDEN,MEDINA,1,0,
1994,Gemini Oil Company,Chautauqua,BUSTI,GLADE,0,0,OC
1983,"Bounty Holdings, Incorporated",Chautauqua,HARMONY,MEDINA,1,3,GH
1969,Iroquois Gas Corp.,Cattaraugus,PERRYSBURG,MEDINA,8,7,GX
1972,"Hull, Daniel B.",Erie,,,1,0,
1999,"Vanderbosch, Robert & Madelyn",Cattaraugus,OTTO,MEDINA,1,0,
1997,Sisters of St. Joseph,Erie,CLARENCE,MEDINA,0,1,
1985,Seis-Ex Geophysical Ltd,Chautauqua,CLYMER,MEDINA,1,0,GH
1993,"Weil Resources, Inc.",Erie,MARILLA,MEDINA,3,0,GK
1990,"Call Farms, Inc.",Genesee,BATAVIA,MEDINA,3,0,
1993,L. W. Resources,Erie,ELMA,MEDINA,1,0,
1992,"Morse, Terry S",Chautauqua,PORTLAND,MEDINA,1,0,"GD,GK"
1991,Freeman Oil Co.,Allegany,AMITY,SCIO,0,0,OB
1995,Shawnee Operating Co.,Erie,EDEN,MEDINA,2,0,GK
1985,"Templeton Energy,  Inc.",Chautauqua,WESTFIELD,MEDINA,25,3,GH
1993,CNG Transmission Corp.,Livingston,LEICESTER,MEDINA,3,0,GI
1996,CEI 1990-1 Joint Venture,Chautauqua,CHAUTAUQUA,MEDINA,1,0,GK
1996,"Oil, Gas & Land Services, Inc.",Chautauqua,GERRY,MEDINA,38,2,GH
1972,"Fulton, Clarence O.",Allegany,BOLIVAR,RICHBURG,0,0,OB
1999,"Gampp,Maron E, Fedele, Barbara",Erie,ELMA,MEDINA,1,0,
1986,"Chautauqua Energy, Inc.",Chautauqua,CLYMER,MEDINA,1,0,GH
1989,Cabot Oil & Gas Corp.,Ontario,GENEVA,MEDINA-QUEENSTON,2,1,GI
1988,Mitchell Exploration Corp.,Seneca,SENECA FALLS,MEDINA,0,1,
1990,TGX Corp.,Chautauqua,HANOVER,MEDINA,32,0,GK
1975,Consolidated Gas Supply Corp.,Cayuga,SPRINGPORT,QUEENSTON,0,4,
1973,Iroquois Gas Corp.,Erie,EVANS,MEDINA,1,0,
1982,"Yahn & Yahn, Inc.",Allegany,INDEPENDENCE,FULMER VALLEY,0,0,OB
1988,"Gorton, Leonette",Allegany,ALMA,RICHBURG,0,0,OB
1987,"Geise, Francis L",Cattaraugus,ALLEGANY,BRADFORD,0,0,
1968,Evinczik & Johnson,Chautauqua,BUSTI,GLADE,0,0,OB
1994,"Ardent Resources, Inc.",Ontario,GENEVA,MEDINA,2,1,GK
1985,"Eclipse Energy Company, LLC",Chautauqua,SHERIDAN,MEDINA,13,0,GK
1978,"Joyce, Genevieve",Allegany,ANDOVER,FULMER VALLEY,0,0,
1990,"Tomaka-Bay Energy Co., Inc.",Erie,HAMBURG,MEDINA,1,0,GK
1994,Estate of Richard E. Howard,Allegany,WIRT,RICHBURG,0,0,OC
1997,"Weil Resources, Inc.",Chautauqua,PORTLAND,MEDINA,5,0,GK
1998,"Cameron, Howard F. & Shirley J",Chautauqua,CARROLL,MEDINA,1,0,
1989,Evans-Brant (Lake Shore) Central School District,Erie,EVANS,MEDINA,4,0,
1992,"Pan Energy Company, Inc.",Cattaraugus,NAPOLI,MEDINA,2,0,GK
1985,"Kabel, Ruth, G.",Erie,ORCHARD PARK,MEDINA,0,1,
1968,Iroquois Gas Corp.,Erie,EVANS,MEDINA,4,0,GX
1997,"Elliott, Virginia L.",Allegany,WELLSVILLE,FULMER VALLEY,0,0,
1975,"Borglum, Elsie J.",Yates,,,1,0,
1985,Miller Brewing Co.,Cayuga,SPRINGPORT,QUEENSTON,2,0,
1979,"Amarex, Inc.",Erie,,MEDINA,0,0,
1980,"Church, Walter L",Chautauqua,GERRY,MEDINA,0,1,
1992,Francis Root Oil Company,Allegany,BOLIVAR,RICHBURG,0,0,OC
1985,"Chautauqua Energy, Inc.",Cattaraugus,DAYTON,MEDINA,5,1,GH
1973,"Clark, Newton",Allegany,,,0,0,OB
1987,"Resource Exploration, Inc.",Chautauqua,NORTH HARMONY,BASS ISLAND,12,2,"GH,OB"
1983,McO.Resources Corp.,Ontario,EAST BLOOMFIELD,MEDINA,6,5,
1995,"Oil, Gas & Land Services, Inc.",Chautauqua,ELLERY,ONONDAGA,0,1,
1980,"Lenape Resources Corp., The",Wyoming,JAVA,MEDINA,0,3,
1979,National Fuel Gas Supply Corp.,Cattaraugus,DAYTON,MEDINA,5,0,
1993,"Frey Well Drilling, Inc.",Erie,ALDEN,MEDINA,2,1,GK
1971,Iroquois Gas Corp.,Erie,NORTH COLLINS,AKRON,6,1,GX
1991,National Fuel Gas Supply Corp.,Genesee,DARIEN,MEDINA,7,0,GK
1974,"Hopkins, Angela",Allegany,BOLIVAR,RICHBURG,0,0,OB
1987,"Greene, Kenneth & Myrtle",Allegany,WIRT,RICHBURG,0,0,OB
1997,Belden & Blake Corporation,Chautauqua,NORTH HARMONY,BASS ISLAND,0,0,
1982,"Local Energy, Inc.",Chautauqua,SHERIDAN,MEDINA,1,0,GK
1996,Lomak Operating Company,Chautauqua,NORTH HARMONY,MEDINA,9,1,GH
1988,TGX Corp.,Chautauqua,STOCKTON,MEDINA,82,10,GX
1997,Cunningham Natural Gas Corp.,Steuben,ADDISON,,0,1,
1999,L. W. Resources,Erie,BRANT,MEDINA,2,0,
1993,"Energy Control Unlimited, Inc.",Erie,BRANT,MEDINA,6,2,GK
1997,"Menichino, Joseph A. & Elizabeth A.",Allegany,ALFRED,UPPER DEVONIAN SHALE,0,1,
1974,"Borglum, Elsie J.",Yates,,,1,0,
1999,"Weil Resources, Inc.",Erie,AURORA,ONONDAGA,0,3,
1997,Lomak Operating Company,Chautauqua,ELLINGTON,MEDINA,57,1,GH
1992,L. W. Resources,Chautauqua,BUSTI,MEDINA,1,0,GK
1986,U S Energy Development Corp.,Chautauqua,CHERRY CREEK,MEDINA,0,1,GX
1998,"REI-NY, LLC",Chautauqua,GERRY,BASS ISLAND,4,1,"GH,OD"
1998,"Subsea Oil & Gas, Inc.",Erie,MARILLA,MEDINA,1,0,GK
1981,National Fuel Gas Supply Corp.,Allegany,INDEPENDENCE,FULMER VALLEY,0,4,
1977,F.E. Petroleum Corp.,Genesee,STAFFORD,MEDINA,0,4,
1989,Arkwright Brine & Gas Co.,Chautauqua,ARKWRIGHT,MEDINA,5,1,GK
1993,"Frey Well Drilling, Inc.",Erie,MARILLA,MEDINA,0,2,GK
1985,Harmony Energy Resources Ltd,Chautauqua,HARMONY,MEDINA,2,0,GK
1999,Perry Gas Co.,Wyoming,PERRY,MEDINA,1,0,GP
1972,Queen City Drilling Co.,Erie,,MEDINA,0,0,GX
1998,"Witkowski, Dave",Erie,ELMA,MEDINA,1,0,GK
1990,"Carls, Kevin D",Cattaraugus,ALLEGANY,BRADFORD,0,0,OA
1998,Meridian Exploration Corp.,Cayuga,SENNETT,QUEENSTON,1,0,GZ
1999,"Brocklebank, Terry K.",Ontario,CANANDAIGUA,MEDINA,1,0,
1996,Frank H. Stephan Oil Group,Cattaraugus,OLEAN,BRADFORD,0,0,OC
1971,Gerringer Oil Co.,Cattaraugus,,BRADFORD,0,0,OA
1991,"Degitz, Sig",Cattaraugus,CARROLLTON,BRADFORD,0,0,OA
1994,"Greeley, John A.",Cattaraugus,ALLEGANY,BRADFORD,0,0,OC
1975,Martiny & Guise,Cattaraugus,,,0,0,OA
1980,Fitzgerald Brothers,Ontario,RICHMOND,ORISKANY,2,0,
1983,National Fuel Gas Supply Corp.,Erie,ELMA,MEDINA,1,0,
1988,Walker Exploration & Production Corp.,Chautauqua,HANOVER,MEDINA,3,0,GK
1980,Sue Oil Company,Cattaraugus,ALLEGANY,CHIPMUNK,0,0,
1992,"Johnson, Daniel H",Chautauqua,BUSTI,GLADE,0,1,
1994,"Angell,George B",Allegany,ALMOND,MARCELLUS,0,1,
1993,"Patterson, Robert",Chautauqua,PORTLAND,MEDINA,1,0,
1975,"Hybrid Chestnut, Inc.",Chautauqua,PORTLAND,MEDINA,0,1,
1998,"REI-NY, LLC",Chautauqua,ELLERY,MEDINA,1,0,GH
1999,"Smith, Richard A.",,,,0,0,
1988,"Envirogas, Inc.",Chautauqua,NORTH HARMONY,MEDINA,4,0,GH
1993,"Yahn & Yahn, Inc.",Steuben,WEST UNION,FULMER VALLEY,0,0,OC
1989,Benson Oil Co.,Allegany,GENESEE,RICHBURG,0,0,
1990,"Rigas, Constantine J.",Allegany,WARD,UPPER DEVONIAN,3,0,
1986,"Envirogas, Inc.",Chautauqua,WESTFIELD,MEDINA,1,0,GK
1984,"Pero Farms, Inc.",Erie,BRANT,MEDINA,1,0,
1991,"20 Bliss Street, Inc.",Chautauqua,ARKWRIGHT,MEDINA,4,0,GK
1985,"Universal Resources Holdings, Incorporated",Chautauqua,STOCKTON,MEDINA,1,0,GK
1993,"Jones, William D. Estate",Cattaraugus,FREEDOM,MEDINA,1,0,
1980,"Lenape Resources Corp., The",Ontario,BRISTOL,MEDINA,0,3,
1971,"JFS Energy Enterprises, LLC",Erie,HAMBURG,MEDINA,12,0,GX
1991,"Davis, Roy C. Jr.",Steuben,CAMERON,ORISKANY,1,0,
1975,"Taylor, Mrs. C. Nell",Allegany,BOLIVAR,RICHBURG,0,0,OB
1989,Regal Energy Limited,Erie,BOSTON,MEDINA,8,0,GK
1989,"J M Resources, Inc.",Chautauqua,DUNKIRK,MEDINA,1,0,GK
1998,Perry Energy II,Wyoming,PERRY,MEDINA,1,0,GP
1994,"Sinclairville Petroleum, Inc.",Chautauqua,BUSTI,MEDINA,10,1,GK
1995,"Thompson, Kenneth L",Erie,CLARENCE,MEDINA,1,0,
1994,"Nerreter, Eleanor G",Erie,HAMBURG,MEDINA,2,0,GK
1986,"SCG Gas Quest, Inc.",Wyoming,ARCADE,MEDINA,2,0,GU
1981,Newman & Blessing,Cattaraugus,CARROLLTON,CHIPMUNK,0,0,OA
1981,National Exploration Co.,Ontario,WEST BLOOMFIELD,MEDINA,1,0,
1987,"Eclipse Management Assoc., Inc",Chautauqua,SHERIDAN,MEDINA,12,0,GK
1988,"Hugoton Petroleum,  Inc.",Chautauqua,NORTH HARMONY,MEDINA,2,0,GH
1988,National Fuel Gas Supply Corp.,Erie,EVANS,MEDINA,3,0,GK
1986,"Keystone Energy Oil & Gas, Inc",Cattaraugus,OTTO,MEDINA,2,0,"GK,GX"
1991,Attica Central School District,Wyoming,ATTICA,MEDINA,1,0,
1985,"P & S Drilling, Inc.",Erie,MARILLA,MEDINA,1,0,GK
1998,"Elderkin, Merle James",Chautauqua,GERRY,MEDINA,2,0,
1990,"Bounty Group, Inc.",Chautauqua,NORTH HARMONY,MEDINA,0,1,
1986,National Fuel Gas Supply Corp.,Chautauqua,ARKWRIGHT,MEDINA,5,0,GK
1997,"Yager, Eileen R.",Oswego,RICHLAND,TRENTON,0,1,
1996,"Hitchcock, James H. & Vicki L.",Cattaraugus,RANDOLPH,MEDINA,1,0,
1985,Buchanan & Hatch Oil Co.,Cattaraugus,CARROLLTON,BRADFORD,0,0,OA
1990,"American Penn Energy,  Inc.",Erie,EVANS,MEDINA,23,3,GK
1986,"Templeton Energy,  Inc.",Erie,AURORA,MEDINA,1,3,"GK,GX"
1987,Frank H. Stephan Oil Group,Cattaraugus,ALLEGANY,BRADFORD,0,0,OC
1989,"Chautauqua Energy, Inc.",Chautauqua,CHAUTAUQUA,MEDINA,7,0,"GH,GX"
1991,TGX Corp.,Cattaraugus,EAST OTTO,MEDINA,3,0,GK
1977,Harder & Fanton,Allegany,WELLSVILLE,RICHBURG,0,0,
1987,"Sterling Energy, Inc.",Livingston,LIVONIA,MEDINA,1,0,GX
1979,Great Lakes Color Printing Co.,Chautauqua,DUNKIRK,MEDINA,1,0,GK
1970,"Tellinghuisen, George",Chautauqua,BUSTI,GLADE,0,0,OB
1992,L. W. Resources,Erie,ELMA,MEDINA,1,0,
1982,"Hungerford, Thomas E.",Allegany,BOLIVAR,RICHBURG,0,1,OX
1986,"Seibel, William E",Erie,LANCASTER,MEDINA,1,0,
1984,National Fuel Gas Supply Corp.,Erie,EVANS,MEDINA,2,0,
1976,Annex Oil Co.,Allegany,CLARKSVILLE,CLARKSVILLE,0,0,
1998,Southwestern Central School District,Chautauqua,ELLICOTT,MEDINA,1,0,
1980,"Chapman,  C.W.",Chautauqua,BUSTI,GLADE,0,0,
1983,"Eclipse Management Assoc., Inc",Chautauqua,DUNKIRK,MEDINA,1,0,
1984,Quaker State Corp.,Allegany,ALMA,ORISKANY,1,0,GK
1995,CNG Transmission Corp.,Seneca,WATERLOO,NIAGARA,0,1,
1976,Pennzoil Products Co.,Cattaraugus,OLEAN,BRADFORD,0,0,OA
1993,"Ardent Resources, Inc.",Chautauqua,HARMONY,MEDINA,2,0,GX
1996,"P & S Drilling, Inc.",Erie,CONCORD,MEDINA,1,0,
1998,"Country Side Sand & Gravel, Inc",Cattaraugus,DAYTON,MEDINA,1,0,
1995,"Lenape Resources, Inc.",Chautauqua,ELLERY,UPPER DEVONIAN,1,0,GK
1973,"Jennings, Earl",Allegany,WIRT,RICHBURG,0,0,OB
1986,"Templeton Energy,  Inc.",Chautauqua,STOCKTON,MEDINA,7,0,"GK,GX"
1984,"Southwell, Russell  W",Chautauqua,BUSTI,GLADE,0,0,OB
1985,Perry Gas Co.,Wyoming,PERRY,MEDINA,1,0,GH
1976,White & Jackson,Allegany,WILLING,FULMER VALLEY,0,0,OB
1994,Belden & Blake Corporation,Chautauqua,GERRY,MEDINA,11,0,GH
1999,"Yunker, Robert & Lorelyn",Wyoming,PERRY,MEDINA,0,1,
1994,"Gernatt, Thomas E. & Phylis",Erie,COLLINS,AKRON,1,0,
1998,Norris Oil Co.,Cattaraugus,OLEAN,BRADFORD THIRD,0,0,
1975,"Warner, Myron & Elsie",Erie,LANCASTER,MEDINA,1,0,GK
1984,"Reserve Gas Company, Inc.",Erie,ALDEN,MEDINA,20,0,GN
1981,"Envirogas, Inc.",Chautauqua,DUNKIRK,MEDINA,1,0,GK
1977,Pavilion Natural Gas Co.,Genesee,PAVILION,MEDINA,16,0,
1988,Perry Gas Co.,Wyoming,PERRY,MEDINA,1,0,GP
1976,Dunning Oil Co.,Allegany,GENESEE,RICHBURG,0,0,OB
1996,Seneca Resources Corporation,Allegany,ALMA,UPPER DEVONIAN,25,0,GI
1993,Estate of James D. Greene,Allegany,ALMA,RICHBURG,0,0,OC
1997,"Dobaj, Raymond",Erie,EDEN,MEDINA,0,1,
1980,West Brothers,Wyoming,COVINGTON,MEDINA,4,2,GX
1984,"Warner Bros Well Drilling, Inc",Erie,ELMA,MEDINA,1,0,GK
1988,Brooklyn Union Gas Co.,Queens,QUEENS,UNKNOWN,0,0,
1986,"Anderson, Stanley K.",Chautauqua,GERRY,MEDINA,1,0,
1985,"Ebenezer Oil Co., Inc.",Allegany,INDEPENDENCE,FULMER VALLEY,0,0,OB
1982,"Call Farms, Inc.",Genesee,BATAVIA,MEDINA,2,1,
1975,"NRG Resources, Inc.",Steuben,,ORISKANY,0,1,
1996,Symbol Oil Corp.,Erie,HAMBURG,MEDINA,1,0,GK
1996,Seneca Resources Corporation,Erie,NEWSTEAD,MEDINA,1,0,GK
1999,"Lenape Resources, Inc.",Chautauqua,HARMONY,MEDINA,2,0,GK
1993,"Hulsebosch, Jessica",Chemung,ELMIRA,MARCELLUS,1,0,
1991,W. A. Boser Oil,Cattaraugus,ALLEGANY,CHIPMUNK,0,0,OA
1980,Newman Oil Co.,Cattaraugus,CARROLLTON,CHIPMUNK,0,0,GT
1989,Cabot Oil & Gas Corp.,Chautauqua,FRENCH CREEK,ONONDAGA-BASS ISLAND,3,0,GX
1998,"Doolittle, Ruth",Livingston,YORK,MEDINA,1,0,
1994,"Reserve Gas Company, Inc.",Genesee,DARIEN,MEDINA,17,2,GN
1991,"Spur Petroleum, Inc.",Erie,BOSTON,MEDINA,5,2,GK
1983,Quaker State Corp.,Cattaraugus,OLEAN,BRADFORD,0,0,
1988,"Becker, John",Erie,ALDEN,MEDINA,1,0,
