Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount,VAT registration number
"Department for Business, Innovation and Skills",Intellectual Property Office,29/04/2010,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,47810,22.9,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,29/04/2010,Travel and subsistence UK,Patents Directorate,Personal expenses name witheld,47814,42.25,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,29/04/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Leasedrive Velo Rental Management Ltd,RHI00382985,84.37,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,29/04/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Leasedrive Velo Rental Management Ltd,RHI00383754,84.37,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,29/04/2010,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,47808,138.05,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,29/04/2010,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,47812,151.15,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,29/04/2010,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,47805,461.6,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,29/04/2010,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,47804,776.72,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,29/04/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,47811,893.31,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,30/04/2010,Computer hardware and software,Trade Marks Directorate,Insight Direct (UK) Ltd,10445825,1675.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,30/04/2010,Computer hardware and software,Business Support Directorate,Specialist Computer Centres Plc,OP/L138524,2989.2,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,30/04/2010,IPAC,SABIP,A Latournerie,47827,551.57,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,30/04/2010,Other Stationery & General Supplies,Finance Directorate,Total Print Finishing Services Ltd,30770,491.71,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,30/04/2010,Relocation Removals & Excess Fare,Business Support Directorate,Personal expenses name witheld,47825,1360.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,30/04/2010,Seminars and Conferences,Trade Marks Directorate,Department For Business Innovation & Skills,10029043,3600.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,30/04/2010,TOTAL MISCELLANEOUS EXPENSES - GENERAL,Chief Executive's Office,Personal expenses name witheld,47816,11.27,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,30/04/2010,TOTAL MISCELLANEOUS EXPENSES - GENERAL,Chief Executive's Office,Personal expenses name witheld,47754,15.28,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,30/04/2010,Travel and subsistence Overseas,Innovation Directorate,Personal expenses name witheld,47822,409.77,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,30/04/2010,Travel and subsistence UK,Patents Directorate,Personal expenses name witheld,47760,3.6,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,30/04/2010,Travel and subsistence UK,Finance Directorate,Personal expenses name witheld,47820,9.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,30/04/2010,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,47804A,9.3,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,30/04/2010,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,47790,10.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,30/04/2010,Travel and subsistence UK,Patents Directorate,Personal expenses name witheld,47779,12.75,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,30/04/2010,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,47815,32.78,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,30/04/2010,Travel and subsistence UK,Patents Directorate,Personal expenses name witheld,47813,37.8,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,30/04/2010,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,47818,65.85,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,30/04/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,47821,398.8,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,30/04/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,47824,706.34,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,30/04/2010,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,47819,734.75,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,30/04/2010,Van Delivery Service,Business Support Directorate,ARVAL PHH Business Solutions Ltd,1014006135,38.01,Not recorded
