Year,Quarter,LocationDesc,HealthTopic,PolicyTopic,Setting,Title,PolicyTypeID,PolicyTopicID
2011,1,North Carolina,Physical Activity,Physical Education Requirements,School/After School,Healthy Schools Act,LEG,036PER
2013,1,Georgia,Nutrition,Access to Healthy Foods,Community,Commending School Districts Participating in the Farm to School 5 Million Meals Campaign,LEG,001AHF
2005,1,Oklahoma,Physical Activity,Pedestrians/Walking,School/After School,Schools,LEG,052PED
2005,1,Arkansas,Nutrition,Fruits and Vegetables,Community,Department of Finance and Administration,LEG,025FAV
2011,1,Florida,Physical Activity,Built Environment and Street-Scale Design,Community,Neighborhood Improvement Districts,LEG,049BED
2010,1,Idaho,Nutrition,Access to Healthy Foods,Restaurant/Retail,Locally Grown Food Productions,LEG,001AHF
2011,1,Maine,Nutrition,School Nutrition,Community,Farm and Fish to School Program,LEG,043SNU
2011,1,New Mexico,Physical Activity,Incentives,Medical and/or Hospital,Public Employees and Wellness Incentives,LEG,029INC
2010,1,Maryland,Nutrition,Farm Direct Foods,Restaurant/Retail,Farmers Markets,LEG,015FDF
2011,1,Missouri,Nutrition,School Nutrition,Community,Sewer Service Lines Failure Repair Fee,LEG,043SNU
2009,1,Minnesota,Nutrition,Farm Direct Foods,School/After School,Employment,LEG,015FDF
2010,1,Rhode Island,Nutrition,Appropriations,School/After School,Education,LEG,002APP
2011,1,Iowa,Nutrition,Farm Direct Foods,Community,An Act Related to Appropriations<br>,LEG,015FDF
2011,1,California,Physical Activity,Bicycling,School/After School,Safe Routes to School,LEG,005BIK
2009,1,New York,Obesity,Body Mass Index (BMI),Community,Fuel Reduction and Conservation Program,LEG,006BMI
2012,1,Hawaii,Physical Activity,Public Transportation,Community,Mauka Area Rules<br>,REG,040TRS
2009,1,Minnesota,Physical Activity,Public Safety,Community,Economic Development,LEG,039SAF
2009,1,Georgia,Obesity,Food Restrictions,Community,General Appropriations,LEG,020FOR
2009,1,Texas,Nutrition,Appropriations,School/After School,Farm to School Initiatives,LEG,002APP
2010,1,Maryland,Nutrition,Farm Direct Foods,Community,Fees for Community Health Programs,REG,015FDF
2009,1,Hawaii,Nutrition,Farmers Markets,Community,Hawaii Organic Food Center and Appropriation,LEG,016FAM
2011,1,Hawaii,Nutrition,Appropriations,Community,Medicaid,LEG,002APP
2005,1,Illinois,Nutrition,Food Assistance Programs,Community,Family Case Management Act,LEG,003FAP
2012,1,Kentucky,Nutrition,Food Assistance Programs,Community,An Act Relating to an Income Tax Check off for Local Food Banks<br>,LEG,003FAP
2015,1,New York,Nutrition,Sodium,Community,Trans fat reduction; Menu Labeling; breastfeeding rights; BMI in schools; PE/PA requirements; Bicycle parking,LEG,045SOD
2011,1,Texas,Obesity,Food Restrictions,Community,Small Food Production Regulation,LEG,020FOR
2015,1,New York,Physical Activity,Physical Education Requirements,School/After School,Requires instruction in physical education in certain elementary and secondary schools,LEG,036PER
2015,1,New York,Nutrition,Sodium,Community,Trans fat reduction; breastfeeding rights; BMI in schools; PE/PA requirements; Bicycle parking,LEG,045SOD
2009,1,Illinois,Nutrition,Fruits and Vegetables,School/After School,Farm Fresh Schools Program Act,LEG,025FAV
2005,1,Maryland,Nutrition,Incentives,Community,Treatment of Morbid Obesity,LEG,029INC
2009,1,Minnesota,Nutrition,Farm Direct Foods,Community,Agriculture,LEG,015FDF
2012,1,Alabama,Nutrition,Farmers Markets,Community,An Act to Make Appropriations<br>,LEG,016FAM
2009,1,Illinois,Nutrition,Medical Care,School/After School,Local Food and Farms and Jobs Act,LEG,026MEC
2009,1,Minnesota,Physical Activity,Physical Education Requirements,School/After School,Education,LEG,036PER
2014,1,New Jersey,Nutrition,Initiatives and Programs,School/After School,School Garden Week,LEG,053INP
2009,1,Illinois,Nutrition,School Nutrition,School/After School,Chicago School District Article of the School Code,LEG,043SNU
2009,1,Oklahoma,Physical Activity,Bicycling,School/After School,Safe Routes to School,LEG,005BIK
2010,1,North Carolina,Physical Activity,Appropriations,Work Place,State Health Plan,LEG,002APP
2009,1,New York,Obesity,Appropriations,Community,Tax Increment Bonds,LEG,002APP
2010,1,Michigan,Physical Activity,Incentives,Community,Transit Facilities,LEG,029INC
2010,1,Illinois,Physical Activity,School Siting,School/After School,Standards for Award of Grants: School Construction,REG,042SIT
2009,1,Georgia,Obesity,Appropriations,Community,State Health and Human Services Agencies,LEG,002APP
2011,1,Michigan,Obesity,Food Restrictions,Community,Recreational Authorities,LEG,020FOR
2009,1,Massachusetts,Nutrition,Disparities/Equity,Community,Farm Produce to Needy Persons,LEG,013DEQ
2010,1,Missouri,Nutrition,Agriculture and Farming,Community,Department of Social Services Appropriation,LEG,017AGF
2003,1,Massachusetts,Physical Activity,Bicycling,Community,Transportation Modernization,LEG,005BIK
2011,1,Oregon,Nutrition,Point of Purchase Promotion,School/After School,Healthy Lifestyles for Children,LEG,037POP
2009,1,Iowa,Nutrition,Breastfeeding,Work Place,Breast Feeding Provisions,LEG,007BFD
2011,1,Arkansas,Nutrition,Liability and Indemnity,School/After School,Education Appropriation,LEG,030LAI
2013,1,New York,Physical Activity,Built Environment and Street-Scale Design,Community,An Act to Amend the Executive Law and the State Finance Law,LEG,049BED
2009,1,Michigan,Nutrition,Breastfeeding,Community,Breastfeeding in Public,LEG,007BFD
2012,1,Indiana,Nutrition,Agriculture and Farming,Community,Resolution,LEG,017AGF
2010,1,Illinois,Nutrition,Task Forces/Councils,Community,Chronic Disease Management,LEG,047TFC
2012,4,California,Physical Activity,Incentives,Community,Qualified Residential Rental Projects,REG,029INC
2009,1,Maryland,Physical Activity,Incentives,Community,Income Tax,LEG,029INC
2009,1,Missouri,Physical Activity,Built Environment and Street-Scale Design,Community,Transportation Issues,LEG,049BED
2011,1,Utah,Nutrition,Appropriations,Restaurant/Retail,Lodging Sales and Use Tax Exemption Claims,LEG,002APP
2011,1,Texas,Obesity,Disparities/Equity,Community,Supplemental Nutrition Assistance Program,LEG,013DEQ
2011,1,New York,Nutrition,Farm Direct Foods,School/After School,New York State Healthy Kids Act,LEG,015FDF
2011,1,Oregon,Nutrition,Farm Direct Foods,School/After School,An Act Relating to Oregon Farm-to-School and School Garden Program<br>,LEG,015FDF
2011,1,Florida,Physical Activity,Public Transportation,Community,Growth Management,LEG,040TRS
2010,1,Minnesota,Nutrition,Appropriations,Community,Capital Investment,LEG,002APP
2001,1,Vermont,Nutrition,Task Forces/Councils,Community,Cardiovascular Health Coalition,LEG,047TFC
2009,1,South Carolina,Nutrition,Appropriations,Community,Local Option Sales Tax,LEG,002APP
2009,1,Oregon,Nutrition,Food Security,Restaurant/Retail,Nutritional Values,LEG,023FOS
2009,1,Wisconsin,Physical Activity,Safe Routes to Schools,School/After School,Budget Act,LEG,041SRS
2011,1,Montana,Nutrition,Food Security,Early Care and Education,Study on Reducing Childhood Hunger,LEG,023FOS
2011,1,Arkansas,Obesity,Appropriations,Community,Cottage Food and Farmers Market Permit Exemptions,LEG,002APP
2010,1,Kentucky,Physical Activity,Physical Activity Requirements,School/After School,Body Mass Index,LEG,035PAR
2011,1,New Mexico,Physical Activity,Bicycling,Community,Highway Improvement Study,LEG,005BIK
2011,1,Minnesota,Nutrition,Farmers Markets,Community,Capital Investment,LEG,016FAM
2009,1,Texas,Physical Activity,Public Transportation,Community,Department of Transportation Funding,LEG,040TRS
2009,1,New Jersey,Physical Activity,Public Transportation,Community,High Performance Green Building Project,LEG,040TRS
2010,1,Rhode Island,Nutrition,Incentives,Community,Taxation,LEG,029INC
2009,1,Washington,Obesity,Appropriations,Community,Student Transportation Funding,LEG,002APP
2010,1,Idaho,Nutrition,Access to Healthy Foods,Restaurant/Retail,Locally Grown Food Productions,LEG,001AHF
2014,3,Rhode Island,Obesity,Sugar Sweetened Beverages,School/After School,Rules and Regulations for School Health Programs,REG,046SSB
2011,1,New York,Obesity,Appropriations,Community,School Districts Purchase of Food Products,LEG,002APP
2011,1,Oregon,Nutrition,Incentives,Restaurant/Retail,The Taxation of Sugar Sweetened Beverages,LEG,029INC
2013,1,Mississippi,Obesity,Initiatives and Programs,Community,An Act to Create the Sweetened Beverages and Syrups Tax Law,LEG,053INP
2011,1,West Virginia,Physical Activity,Incentives,Restaurant/Retail,Soft Drinks Tax,LEG,029INC
2010,1,Washington,Obesity,Body Mass Index (BMI),Community,Motor Vehicle Reports,LEG,006BMI
2011,1,California,Obesity,Appropriations,Community,Vehicles: Engineering and Traffic Survey,LEG,002APP
2010,1,Illinois,Nutrition,Task Forces/Councils,Restaurant/Retail,Farmers Markets,LEG,047TFC
2011,1,Texas,Physical Activity,Built Environment and Street-Scale Design,Community,Planning and Improvement District Creation,LEG,049BED
2012,1,New York,Nutrition,Agriculture and Farming,Early Care and Education,Relates to Obesity Prevention<br>,LEG,017AGF
2010,1,Washington,Nutrition,Agriculture and Farming,Community,2010 Operating Supplemental Appropriations,LEG,017AGF
2010,1,Maryland,Physical Activity,"Parks, Recreation and Trails",Community,Real Property in Prince George County,LEG,034PRT
2010,1,Michigan,Obesity,Food Restrictions,Community,School Grant Program,LEG,020FOR
2011,1,Texas,Obesity,Appropriations,School/After School,Public School Students Breakfast Programs,LEG,002APP
2011,1,Texas,Nutrition,Incentives,Community,Sweetened Beverages Tax,LEG,029INC
2012,1,Florida,Nutrition,Farmers Markets,Community,An Act Making Appropriations,LEG,016FAM
2011,1,Kentucky,Obesity,Appropriations,Early Care and Education,Childcare Nutrition and Physical Activity Standards,LEG,002APP
2011,1,Florida,Obesity,Appropriations,School/After School,Growth Management Provisions,LEG,002APP
2011,1,Texas,Obesity,Appropriations,School/After School,Coordinated Health Program,LEG,002APP
2011,1,Rhode Island,Physical Activity,Public Safety,Community,State Affairs and Government,LEG,039SAF
2011,1,Vermont,Nutrition,Access to Healthy Foods,Community,Economic Development,LEG,001AHF
2011,1,Massachusetts,Nutrition,Initiatives and Programs,School/After School,An Act Making Appropriations<br>,LEG,053INP
2009,1,Michigan,Physical Activity,Bicycling,Community,Bicyclists On the Road,LEG,005BIK
2011,1,District of Columbia,Obesity,Disparities/Equity,Community,Community Schools,LEG,013DEQ
2009,1,Montana,Physical Activity,Physical Education Requirements,School/After School,Youth Physical Activity,LEG,036PER
2001,1,Connecticut,Nutrition,Farmers Markets,Community,An Act Concerning Appropriations<br>,LEG,016FAM
2011,1,Massachusetts,Obesity,Appropriations,Community,Additional Affordable Housing Units,LEG,002APP
2013,1,Texas,Nutrition,Food Assistance Programs,Community,An Act Relating to the Establishment of a Community Development Grocery Store and Healthy Corner Store Revolving Loan Fund Program,LEG,003FAP
2009,1,Hawaii,Obesity,Appropriations,Community,Loan Guaranty Program For Transit Oriented Development,LEG,002APP
2012,1,Kentucky,Obesity,Health Insurance Coverage,Work Place,State Employee Health Insurance<br>,LEG,028HIC
2011,1,Kentucky,Obesity,Appropriations,Community,Reorganization,LEG,002APP
2010,1,Arizona,Obesity,Menu Labeling,Community,County Planning and Zoning,LEG,032MNL
2011,1,Texas,Nutrition,Farm Direct Foods,Work Place,Interagency Obesity Council,LEG,015FDF
2009,1,Iowa,Nutrition,Food Assistance Programs,Community,Case Management Program,LEG,003FAP
2010,1,Missouri,Physical Activity,Disparities/Equity,Community,Child Poverty Council,LEG,013DEQ
2013,1,Oklahoma,Obesity,Body Mass Index (BMI),School/After School,The RightTrack Act,LEG,006BMI
2010,1,Illinois,Nutrition,Farm Direct Foods,Community,BPA Free Kids Act,LEG,015FDF
2010,1,Massachusetts,Obesity,Food Restrictions,Medical and/or Hospital,Fiscal Year 2011 Budget,LEG,020FOR
2011,1,Hawaii,Obesity,Appropriations,Community,Affordable Rental Housing,LEG,002APP
2001,1,Hawaii,Physical Activity,Physical Education Requirements,School/After School,Senate Concurrent Resolution<br>,LEG,036PER
2011,1,West Virginia,Obesity,Liability and Indemnity,Restaurant/Retail,Soft Drinks Tax,LEG,030LAI
2010,1,Wisconsin,Physical Activity,Pedestrians/Walking,Community,Zero Net Energy Buildings,LEG,052PED
2009,1,New York,Obesity,Appropriations,School/After School,Outdoor Playspace Annual Report,LEG,002APP
2007,1,Texas,Nutrition,Task Forces/Councils,School/After School,Diabetes Risk Assessment Program,LEG,047TFC
2010,1,Maryland,Nutrition,Task Forces/Councils,Community,Income Tax Subtraction Modification,LEG,047TFC
2009,1,Louisiana,Obesity,Food Restrictions,Community,Healthy Food Retail,LEG,020FOR
2009,1,Indiana,Nutrition,Food Assistance Programs,Community,Food Stamps At Farmers Markets,LEG,003FAP
2010,1,Illinois,Nutrition,Appropriations,School/After School,School Breakfast and Lunch Program Act,LEG,002APP
2001,1,District of Columbia,Physical Activity,Appropriations,Community,An Act Making Appropriations<br>,LEG,002APP
2011,1,Texas,Physical Activity,Incentives,Community,Sweetened Beverages Tax,LEG,029INC
2011,1,Hawaii,Physical Activity,Pedestrians/Walking,Community,Capital Improvement Projects for the Benefit of the Fir,LEG,052PED
2011,1,New Mexico,Obesity,Food Restrictions,Community,Local Food Systems,LEG,020FOR
2009,1,Wyoming,Obesity,Health Insurance Coverage,Medical and/or Hospital,Children's Health Insurance Program (CHIP),REG,028HIC
2011,1,Hawaii,Physical Activity,School Siting,Community,Repair and Repaving Of Side Streets,LEG,042SIT
2009,1,Ohio,Physical Activity,Public Transportation,Community,Transportation Innovation Authorities,LEG,040TRS
2005,1,Michigan,Obesity,Menu Labeling,Community,Commercial Redevelopment,LEG,032MNL
2011,1,Utah,Physical Activity,Public Safety,Community,Community Development and Renewal Agencies,LEG,039SAF
2011,1,New York,Nutrition,Appropriations,School/After School,Office Of Nutrition And Fitness,LEG,002APP
2010,1,Hawaii,Nutrition,Farm Direct Foods,Community,Aliomanu Road Reconstruction,LEG,015FDF
2007,1,California,Nutrition,Vending,Community,State Property: Vending Machines,LEG,051VEN
2005,1,Rhode Island,Nutrition,Vending,School/After School,Healthy Food Choices in Schools,LEG,051VEN
2005,1,Maine,Nutrition,Food Policy Councils,Community,Food Policy Council,LEG,022FPC
2009,1,Washington,Physical Activity,Public Transportation,Community,Infrastructure,LEG,040TRS
2016,1,Alabama,Nutrition,Breastfeeding,Work Place,"Breast feeding, recognizing the importance of removing barriers to breast feeding",LEG,007BFD
2012,1,Iowa,Nutrition,Food Security,School/After School,An Act Relating to the Iowa Hot Lunch Challenge<br>,LEG,023FOS
2013,1,Massachusetts,Physical Activity,Public Transportation,Community,An Act to Promote Livable Communities and Zoning Reform ActAn Act to Promote Livable Communities and Zoning Reform Act,LEG,040TRS
2011,1,Missouri,Nutrition,Appropriations,School/After School,Farm to Table Advisory Board,LEG,002APP
2002,1,Virginia,Obesity,Appropriations,Community,Paradise Creek,LEG,002APP
2010,1,Colorado,Nutrition,Food Policy Councils,School/After School,Food Systems Advisory Council,LEG,022FPC
2011,1,New York,Physical Activity,Disparities/Equity,Community,Contract With Neighborhood Preservation Company,LEG,013DEQ
2010,1,New Hampshire,Nutrition,Agriculture and Farming,Restaurant/Retail,Soft Drinks Tax,LEG,017AGF
2010,1,Ohio,Nutrition,Breastfeeding,Work Place,Lactation Discrimination Prohibition,LEG,007BFD
2009,1,Oklahoma,Physical Activity,Bicycling,School/After School,"Roads, Bridges And Ferries",LEG,005BIK
2009,1,Indiana,Nutrition,Appropriations,Community,Vendor Procedures; Department Sanctions,REG,002APP
2010,1,Florida,Nutrition,Appropriations,Community,Health Care,LEG,002APP
2006,1,New Jersey,Physical Activity,Appropriations,Community,Open Space Acquisition,LEG,002APP
2009,1,Texas,Nutrition,Farmers Markets,Community,Foods Stamps and WIC Voucher Acceptance,LEG,016FAM
2009,1,Mississippi,Nutrition,Appropriations,Community,Tobacco and Sales Tax,LEG,002APP
2009,1,Nevada,Nutrition,Nutrition Standards,Early Care and Education,Facilities,REG,010NUS
2010,1,District of Columbia,Obesity,Appropriations,Restaurant/Retail,Supermarket Tax Exemptions,LEG,002APP
2009,1,Pennsylvania,Physical Activity,Appropriations,Community,Renaissance City Initiative,LEG,002APP
2011,1,Texas,Nutrition,Medical Care,Community,Texas Transportation Commission,LEG,026MEC
