OpenedYear,Status,PracticeCode,PracticeName,NAICS,NAICS Name,BusinessStreetLine1,BusinessCity,BusinessState,PracticeId,id
2021,Closed,222,Advance Fee Fraud,992000-Advance Fee Fraud,, ,,  ,114,114000589043
2020,New,999,Other/Miscellaneous,"711300-Promoters of performing arts, sports & similar eve",,220 Nickerson St,Seattle,WA,60,60000571028
2013,Closed,316,Billing Issues,513320-Telecommunications/Wireless,Telecommunications/Wireless,PO Box 37380,Albuquerque,NM,107,107000439645
2020,Closed,7,Warranty,441100-Automotive Dealers,,6802 S Tacoma Way,Tacoma,WA,6,6000582224
2020,New,999,Other/Miscellaneous,623000-Nursing & Residential Care Facilities,,9827 N Nevada,Spokane,WA,60,60000572753
2019,New,999,Other/Miscellaneous,532000-Rental & leasing services,,1507 Wall St,Everett,WA,60,60000556268
2018,Closed,203,Internet & Mobile device based transaction,454100-Electronic Shopping & Mail Order Houses,,,,  ,27,27000540444
2014,Closed,521,Business Failure or Bankruptcy,561520-Tour Operators,Tour Operators,2340 Harrison Ave,Centralia,WA,56,56000448030
2019,Closed,422,Credit/Financing,522110-Commercial Banking,,5800 Corporate Drive,Sioux Falls,SD,49,49000546624
2018,New,999,Other/Miscellaneous,531190-MHU Use Only - MH landlord,,,Tonasket,WA,60,60000529042
2014,Closed,316,Billing Issues,621300-Offices of Other Health Professionals,,,Puyallup,WA,107,107000442595
2017,Closed,321,Unnecessary Repair/Service,"444000-Building materials (incl. plumbing stores), garden",,,Sammamish,WA,43,43000500569
2017,Closed,22,Failure To Adjust/Refund,"335000-Electronic Equip., Appliance & Component Mfg'ring ",,,Everett,WA,16,16000510177
2013,Closed,301,Failure To Deliver/Perform,531390-Timeshare exchange services,,,,  ,33,33000435227
2020,Closed,412,Alleged criminal activity,812910-Pet Care Services (except Veterinary),,,Seattle,WA,196,196000583958
2019,New,999,Other/Miscellaneous,921190-Government (General),,1002 N 16th Ave,Yakima,WA,60,60000552969
2014,Closed,7,Warranty,"335000-Electronic Equip., Appliance & Component Mfg'ring ","Electronic Equip., Appliance & Component Mfg'ring ",553 Benson Rd,Benton Harbor,MI,6,6000444210
2013,Closed,404,Collection Practices,561440-Collection Agencies,Collection Agencies,6565 Kimball Dr Ste 200,Gig Harbor,WA,46,46000437270
2016,Closed,303,Questionable Quality Product/Service,522110-Commercial Banking,Commercial Banking,1000 Samoset Dr,Newark,DE,35,35000484268
2016,Closed,104,Non-Fulfillment,513320-Telecommunications/Wireless,Telecommunications/Wireless,PO Box 37380,Albuquerque,NM,23,23000492786
2015,Closed,301,Failure To Deliver/Perform,611000-Educational Services,Educational Services,6465 S 3000 E Ste 203,Salt Lake City,UT,33,33000476128
2013,Closed,627,Privacy Issues,621910-Ambulance Services,Ambulance Services,4701 Stoddard Rd,Modesto,CA,141,141000433328
2019,Closed,316,Billing Issues,"423450-Medical, Dental, Hospital Equipment Wholesalers ",,,Mukilteo,WA,107,107000543030
2018,Closed,17,Imposter scam,993000-Phishing,,,,  ,194,194000526907
2020,New,999,Other/Miscellaneous,454100-Electronic Shopping & Mail Order Houses,,,Albuquerque,NM,60,60000584834
2021,New,999,Other/Miscellaneous,454100-Electronic Shopping & Mail Order Houses,,2145 Hamilton Ave,San Jose,CA,60,60000589102
2019,Closed,303,Questionable Quality Product/Service,62132-Optometrists,,31775 SR 20 Ste B2,Oak Harbor,WA,35,35000544554
2016,Closed,61,Phishing,993000-Phishing,Phishing,This is the ALL Major,,  ,111,111000490286
2014,Closed,404,Collection Practices,561440-Collection Agencies,Collection Agencies,800 SW 39th St,Renton,WA,46,46000434047
2021,New,999,Other/Miscellaneous,561440-Collection Agencies,,260 Airport Plaza,Farmingdale,NY,60,60000590305
2014,Closed,320,Unsatisfactory Repair/Service,524000-Insurance Carriers & Related Activities,,,Olympia,WA,42,42000454794
2021,New,999,Other/Miscellaneous,522210-Credit Card Issuing,,2500 Westfield Dr IL1-6215,Elgin,IL,60,60000594271
2018,Closed,203,Internet & Mobile device based transaction,513320-Telecommunications/Wireless,,308 S Akard St Rm 1110,Dallas,TX,27,27000540715
2013,Closed,26,Advertising,454000-Nonstore Retailers,,,Vienna,VA,19,19000428691
2020,Closed,203,Internet & Mobile device based transaction,561520-Tour Operators,,,Seattle,WA,27,27000573549
2017,New,999,Other/Miscellaneous,993000-Phishing,,,,  ,60,60000517951
2018,Closed,206,Right To Cancel,513310-Wired Telecommunications Carriers,,1800 41st St Fl 5,Everett,WA,30,30000535715
2017,Closed,405,Credit Reporting Error,561440-Collection Agencies,,800 SW 39th St,Renton,WA,108,108000514716
2017,Closed,30,Data Breach,561450-Credit Bureaus,,PO Box 105139,Atlanta,GA,115,115000514912
2020,Closed,203,Internet & Mobile device based transaction,454000-Nonstore Retailers,,,Renton,WA,27,27000571141
2016,Closed,999,Other/Miscellaneous,921110-Executive offices,Executive offices,5959 Las Colinas Blvd,Irving,TX,60,60000488189
2013,Closed,300,Excessive Price or Charge,811100-Automotive Repair & Maintenance,,,Seattle,WA,32,32000433123
2015,Closed,203,Internet & Mobile device based transaction,454100-Electronic Shopping & Mail Order Houses,Electronic Shopping & Mail Order Houses,611 NE 157th Ave,Vancouver,WA,27,27000476951
2015,Closed,22,Failure To Adjust/Refund,561730-Landscaping Services,,,Tacoma,WA,16,16000470508
2019,Closed,13,Misrepresentation of product or service,454100-Electronic Shopping & Mail Order Houses,,199 Fremont St Fl 4,San Francisco,CA,10,10000544885
2020,Closed,316,Billing Issues,812930-Parking Lots & Garages,,PO Box 21050,Spokane,WA,107,107000566273
2019,Closed,15,Privacy Abuse,511140-Database & Directory Publishers,,907 Westwood Blvd #359,Los Angeles,CA,67,67000553223
2013,Closed,320,Unsatisfactory Repair/Service,443000-Electronics/appliance stores,,,Hollywood,FL,42,42000428949
2021,Open,619,Prevent entry/require removal of MH,531190-MHU Use Only - MH landlord,,,Mill Valley,CA,135,135000593558
2017,Closed,26,Advertising,454100-Electronic Shopping & Mail Order Houses,,,Seattle,WA,19,19000502995
2020,Closed,996,COVID-19,622000-Hospitals,,1115 SE 164th Ave Dept 336,Vancouver,WA,216,216000564825
2016,Closed,26,Advertising,531311-Residential property managers (includes landlords),,,Burien,WA,19,19000487074
2017,Closed,206,Right To Cancel,522390-Real Estate Loan Servicing,,Wells Fargo Bank ,Charlotte,NC,30,30000500587
2017,Closed,316,Billing Issues,522110-Commercial Banking,,200 S 6th St,Minneapolis,MN,107,107000505778
2020,Closed,104,Non-Fulfillment,"235000-Special trade Contractors (includes plumbers, elec",,,Plano,TX,23,23000580080
2021,Open,301,Failure To Deliver/Perform,"235000-Special trade Contractors (includes plumbers, elec",,PO Box 2302,Auburn,WA,33,33000592565
2019,Open,999,Other/Miscellaneous,441100-Automotive Dealers,,501 West Hills Blvd,Bremerton,WA,60,60000545855
2017,Closed,203,Internet & Mobile device based transaction,511140-Database & Directory Publishers,Database & Directory Publishers,907 Westwood Blvd #359,Los Angeles,CA,27,27000498174
2019,Closed,414,Tech Support Scam,811212-Computer & office machine system repair & maintena,,,Otley,IA,202,202000555417
2013,Closed,58,Telemarketing,561422-Telemarketing,Telemarketing,93 S Jackson St Ste 38-480,Seattle,WA,20,20000426390
2016,Closed,30,Data Breach,531200-Real Estate Agents & Agencies,Real Estate Agents & Agencies,12886 Interurban Ave S,Tukwila,WA,115,115000482890
2021,Closed,625,Notice of rent raise,531190-MHU Use Only - MH landlord,,c/o Bridge View Management,Seattle,WA,139,139000588956
2019,Closed,999,Other/Miscellaneous,522291-Consumer Lending (includes Payday Lenders),,220 Lasley Ave,Wilkes-Barre,PA,60,60000557306
2016,Closed,403,Collection Activity (Fraudulent or mistaken ID),990000-Unclassified Establishments,Unclassified Establishments,,,  ,177,177000492361
2016,Closed,316,Billing Issues,621100-Office of Physicians,,,Bellingham,WA,107,107000496315
2016,Closed,9,High Pressure Sales,441100-Automotive Dealers,Automotive Dealers,21502 E George Gee Ave,Liberty Lake,WA,7,7000490471
2020,New,999,Other/Miscellaneous,561440-Collection Agencies,,4023 W 1st Ave,Eugene,OR,60,60000572952
2020,Closed,204,Unsolicited E-mail,511210-Software Publishers,,One Microsoft Wy,Redmond,WA,28,28000565283
2018,New,999,Other/Miscellaneous,454100-Electronic Shopping & Mail Order Houses,,344 N Ogden Ave 4th Fl,Chicago,IL,60,60000539094
2015,Closed,521,Business Failure or Bankruptcy,811100-Automotive Repair & Maintenance,,,Olympia,WA,56,56000473646
2019,New,999,Other/Miscellaneous,561510-Travel Agents,,135 W 50th St Ste 500,New York,NY,60,60000558415
2017,Closed,323,Invoice - misleading or fraudulent,511140-Database & Directory Publishers,,Lyoner Str 14,"Frankfurt am Main, Germany",  ,182,182000508218
2020,Open,996,COVID-19,454100-Electronic Shopping & Mail Order Houses,,PO Box 81226,Seattle,WA,216,216000563285
2020,Closed,301,Failure To Deliver/Perform,"310000-Food, beverage, tobacco, textiles, apparel Manufac",,,Winston-Salem,NC,33,33000578915
2013,Closed,999,Other/Miscellaneous,"115210-Breeders, Stables and Livestock Boarding","Breeders, Stables and Livestock Boarding",1021 Russell Rd,Forks,WA,60,60000440885
2018,New,999,Other/Miscellaneous,454100-Electronic Shopping & Mail Order Houses,,,Seattle,WA,60,60000529237
2016,Closed,203,Internet & Mobile device based transaction,541511-Website Design,Website Design,21312 30th Dr SE Ste 201,Bothell,WA,27,27000486342
2013,Closed,304,Questionable Quality/Used,336111-Automobile Manufacturing,Automobile Manufacturing,B2-US-H-31,Westwood,NJ,36,36000438409
2016,Closed,403,Collection Activity (Fraudulent or mistaken ID),522291-Consumer Lending (includes Payday Lenders),Consumer Lending (includes Payday Lenders),,,  ,177,177000487597
2020,Closed,22,Failure To Adjust/Refund,454100-Electronic Shopping & Mail Order Houses,,211 Byng Ave,,  ,16,16000582358
2021,Closed,642,Landlord/Tenant - Residential,531311-Residential property managers (includes landlords),,,,  ,159,159000594878
2020,Closed,620,Retaliation,531190-MHU Use Only - MH landlord,,"West Coast Mobile Home Parks, Inc",San Francisco,CA,136,136000562315
2017,New,999,Other/Miscellaneous,541511-Website Design,,21312 30th Dr SE Ste 201,Bothell,WA,60,60000519333
2021,Closed,303,Questionable Quality Product/Service,"451000-Sporting Goods, Hobby, Book & Music Stores",,1 Cabela Dr,Sidney,NE,35,35000588342
2020,New,999,Other/Miscellaneous,513200-Cable Networks & Program Distribution,,1323 34th Ave,Fife,WA,60,60000582844
2020,Closed,19,Inadequate Disclosure,811100-Automotive Repair & Maintenance,,PO Box 5350,Bend,OR,13,13000571637
2016,Closed,302,Not As Ordered,561510-Travel Agents,Travel Agents,1111 Expedia Group Way W,Seattle,WA,34,34000488557
2017,Closed,316,Billing Issues,524000-Insurance Carriers & Related Activities,,500 NE Multnomah St Ste 100,Portland,OR,107,107000498547
2013,Closed,320,Unsatisfactory Repair/Service,"560000-Admin. & support services (office admin., faciliti",,999 Lake Dr,Issaquah,WA,42,42000424220
2020,Closed,998,Governement agency complaint,920000-Public Administration,,PO Box 9046,Olympia,WA,179,179000572380
2018,Closed,320,Unsatisfactory Repair/Service,513200-Cable Networks & Program Distribution,,1323 34th Ave,Fife,WA,42,42000527937
2013,Closed,641,Failed communication attempts,531190-MHU Use Only - MH landlord,,,Poulsbo,WA,158,158000438344
2020,Closed,996,COVID-19,722000-Restaurants and Bars,,,Buckley,WA,216,216000573607
2020,Closed,203,Internet & Mobile device based transaction,441310-Automotive Parts & Access. Stores - Retail,,6302 NE 131st Ave,Vancouver,WA,27,27000578196
2020,New,999,Other/Miscellaneous,920000-Public Administration,,PO Box 9046,Olympia,WA,60,60000571526
2021,New,999,Other/Miscellaneous,"235000-Special trade Contractors (includes plumbers, elec",,,Kent,WA,60,60000586379
2020,Open,999,Other/Miscellaneous,611000-Educational Services,,55 Parsonage Rd Unit 1850,Edison,NJ,60,60000581760
2017,Closed,316,Billing Issues,522390-Real Estate Loan Servicing,,PO Box 77423,Ewing,NJ,107,107000517431
2013,Closed,301,Failure To Deliver/Perform,513320-Telecommunications/Wireless,Telecommunications/Wireless,c/o Dish Network Executive Escalation Team,Littleton,CO,33,33000431989
2018,Closed,26,Advertising,522110-Commercial Banking,,1601 2nd Ave,Seattle,WA,19,19000529892
2019,New,999,Other/Miscellaneous,441100-Automotive Dealers,,,Bothell,WA,60,60000547548
2017,Closed,301,Failure To Deliver/Perform,621300-Offices of Other Health Professionals,,1229 Madison St Ste 1290,Seattle,WA,33,33000499512
2018,New,999,Other/Miscellaneous,993000-Phishing,,,Bellevue,WA,60,60000524635
2014,Closed,631,Road Maintenance,531190-MHU Use Only - MH landlord,MHU Use Only - MH landlord,7217 W Westbow Blvd,Spokane,WA,146,146000443102
2018,Closed,203,Internet & Mobile device based transaction,513320-Telecommunications/Wireless,,308 S Akard St Rm 1110,Dallas,TX,27,27000528816
2018,New,999,Other/Miscellaneous,561450-Credit Bureaus,,PO Box 2390,Allen,TX,60,60000541024
2019,Closed,316,Billing Issues,621100-Office of Physicians,,PO Box 35191,Seattle,WA,107,107000548038
2016,Closed,701,Homeowner/Condo Association complaint or concern,813990-Home and Condo owner associations,,,Vancouver,WA,181,181000485928
2017,Closed,61,Phishing,993000-Phishing,,This is the ALL major,,  ,111,111000511162
2017,Closed,214,Crowdfunding,611000-Educational Services,,,,WA,185,185000498328
2018,Closed,422,Credit/Financing,441100-Automotive Dealers,,713 35th St NE,Auburn,WA,49,49000535025
2019,Closed,895,Mortgage Servicing Issue,522390-Real Estate Loan Servicing,,PO Box 8068,Virginia Beach,VA,215,215000555287
2016,Closed,404,Collection Practices,561440-Collection Agencies,Collection Agencies,,San Diego,CA,46,46000488666
2015,Closed,22,Failure To Adjust/Refund,"560000-Admin. & support services (office admin., faciliti",,,Redmond,WA,16,16000473564
2017,New,999,Other/Miscellaneous,441100-Automotive Dealers,,928 N 28th Ave,Pasco,WA,60,60000511159
2016,Closed,641,Failed communication attempts,441221-Motorcycle Dealers,,,City of Industry,CA,158,158000483472
2017,Closed,7,Warranty,811100-Automotive Repair & Maintenance,,201 Gibraltar Rd,Horsham,PA,6,6000516937
2013,Closed,58,Telemarketing,561422-Telemarketing,Telemarketing,,,  ,20,20000423730
2016,Closed,301,Failure To Deliver/Perform,513320-Telecommunications/Wireless,Telecommunications/Wireless,9700 NW 112th Ave,Miami,FL,33,33000487882
2015,Closed,320,Unsatisfactory Repair/Service,522130-Credit Unions,Credit Unions,1331 Broadway,Tacoma,WA,42,42000467638
2019,Closed,998,Governement agency complaint,920000-Public Administration,,445 12th St SW,Washington,DC,179,179000558863
2020,Closed,516,Failure To Provide Title/Registration,"233000-General Contracting, building, & developing",,15906 E Spraque Ave,Spokane Valley,WA,54,54000583988
2013,Closed,320,Unsatisfactory Repair/Service,811100-Automotive Repair & Maintenance,,,Puyallup,WA,42,42000440299
2016,Closed,642,Landlord/Tenant - Residential,813300-Social Advocacy Organizations,Social Advocacy Organizations,201 27th Ave SE Bldg A Ste 300,Puyallup,WA,159,159000477727
2016,Closed,701,Homeowner/Condo Association complaint or concern,813990-Home and Condo owner associations,,,Bellevue,WA,181,181000489643
2014,Closed,6,Insufficient Quantity/Sale,441100-Automotive Dealers,Automotive Dealers,910 Traffic Ave,Sumner,WA,5,5000445585
2015,Closed,316,Billing Issues,513320-Telecommunications/Wireless,Telecommunications/Wireless,6955 S Morelos Pl,Chandler,AZ,107,107000469200
2021,Closed,320,Unsatisfactory Repair/Service,514191-Internet service providers/info. services (doesn't,,401 Kirkland Parkplace Ste 500,Kirkland,WA,42,42000588229
2016,Closed,206,Right To Cancel,522110-Commercial Banking,,,Ocean Shores,WA,30,30000483824
2021,Closed,26,Advertising,454100-Electronic Shopping & Mail Order Houses,,PO Box 81226,Seattle,WA,19,19000590121
2020,New,999,Other/Miscellaneous,513200-Cable Networks & Program Distribution,,1323 34th Ave,Fife,WA,60,60000576129
2020,Closed,203,Internet & Mobile device based transaction,454100-Electronic Shopping & Mail Order Houses,,PO Box 81226,Seattle,WA,27,27000573246
2021,New,999,Other/Miscellaneous,561440-Collection Agencies,,PO Box 272,Renton,WA,60,60000590189
2013,Closed,320,Unsatisfactory Repair/Service,513320-Telecommunications/Wireless,Telecommunications/Wireless,PO Box 169014,Irving,TX,42,42000440157
2017,Closed,19,Inadequate Disclosure,722000-Restaurants and Bars,,One Kroc Dr,Oak Brook,IL,13,13000503002
2016,New,999,Other/Miscellaneous,522110,Commercial Banking,9800 Fredericksburg Rd,San Antonio,TX,60,60000490290
2015,Closed,13,Misrepresentation of product or service,"560000-Admin. & support services (office admin., faciliti","Admin. & support services (office admin., faciliti",1001 Cooper Point Rd SW #140 #117,Olympia,WA,10,10000469743
2017,Closed,301,Failure To Deliver/Perform,452100-Department Stores,,PO Box 52184,Phoenix,AZ,33,33000520499
2020,New,999,Other/Miscellaneous,514191-Internet service providers/info. services (doesn't,,1800 41st St Fl 5,Everett,WA,60,60000562850
2016,Closed,104,Non-Fulfillment,452100-Department Stores,Department Stores,3333 Beverly Rd B6-258A-B,Hoffman Estates,IL,23,23000478667
