Production Year,Operator,County,Town,Producing Formation,Active Gas Wells,Inactive Gas Wells,Purchaser Codes
1988,National Fuel Gas Supply Corp.,Cattaraugus,OTTO,MEDINA,1,0,GK
1976,Rochester Gas & Electric Corp.,Monroe,RIGA,MEDINA,1,0,GP
1999,"Lenape Resources, Inc.",Chautauqua,GERRY,BASS ISLAND,0,1,
1994,Arkema Inc.,Erie,TONAWANDA,MEDINA,5,0,
1985,"Java Oil & Gas Co.,  Inc.",Erie,LANCASTER,MEDINA,1,0,GK
1997,Emerald Oil Company,Allegany,BOLIVAR,RICHBURG,0,0,
1970,Helmhold Oil,Allegany,,FULMER VALLEY,0,0,OB
1993,Miller Oil Co.,Cattaraugus,ALLEGANY,BRADFORD,0,0,OC
1994,"Kwilos, Stanley",Erie,EVANS,MEDINA,1,0,
1982,"Yahn & Yahn, Inc.",Allegany,INDEPENDENCE,FULMER VALLEY,0,0,OB
1998,Gerald M. & Jewell F. Mooney Revoc. Living Trust,Chautauqua,RIPLEY,MEDINA,1,0,
1986,W. A. Boser Oil,Cattaraugus,ALLEGANY,CHIPMUNK,0,0,OA
1991,"Balcerzak, Mr. & Mrs. Raymond  R., Sr.",Erie,MARILLA,MEDINA,1,0,
1986,"County Line Stone Co., Inc.",Erie,NEWSTEAD,MEDINA,0,2,
1985,"Templeton Energy,  Inc.",Chautauqua,WESTFIELD,MEDINA,21,2,GK
1972,"Burlingame, Leonard L",Allegany,OLEAN,BRADFORD,0,0,OA
1988,Oilmark & Co.,Chautauqua,SHERIDAN,MEDINA,0,8,
1981,"Appalachian Basin Oil & Gas, Inc.",Chautauqua,SHERIDAN,MEDINA,5,0,GK
1991,C & G Oil Co.,Allegany,WIRT,WAUGH & PORTER,0,0,OB
1986,"Lischer, Donald A",Erie,ELMA,MEDINA,1,0,GK
1993,Arkema Inc.,Erie,TONAWANDA,MEDINA,5,0,
1987,U S Energy Development Corp.,Chautauqua,CHARLOTTE,BASS ISLAND,1,0,"GH,GK,OB"
1993,L. W. Resources,Erie,BRANT,MEDINA,3,2,GK
1998,"Williams, Dennis J.",Cattaraugus,CARROLLTON,BRADFORD,0,0,OD
1983,"Rockefeller, Rayshal",Allegany,BOLIVAR,RICHBURG,0,0,
1985,Gypsum Energy Management Co.,Genesee,DARIEN,MEDINA,8,0,"GR,GX"
1988,"Keystone Energy Oil & Gas, Inc",Cattaraugus,OTTO,MEDINA,37,0,GK
1977,"Envirogas, Inc.",Chautauqua,RIPLEY,MEDINA,0,2,
1986,"P & S Drilling, Inc.",Erie,HOLLAND,MEDINA,0,1,
1986,"Allegro Oil & Gas,  Inc.",Steuben,WEST UNION,FULMER VALLEY,0,0,OB
1995,"Weil Resources, Inc.",Erie,NORTH COLLINS,MEDINA,2,0,GK
1977,National Fuel Gas Supply Corp.,Cattaraugus,PERSIA,MEDINA,16,0,
1994,"GFS Energy, Inc.",Erie,ELMA,MEDINA,1,1,GK
1995,"Brown, David S.",Chautauqua,NORTH HARMONY,MEDINA,1,0,GX
1989,"GFS Energy, Inc.",Genesee,PEMBROKE,MEDINA,10,2,GK
1998,"GFS Energy, Inc.",Erie,ORCHARD PARK,MEDINA,1,0,GK
1999,"Neckers, Barry and Kathy",Chautauqua,CLYMER,MEDINA,1,0,
1993,Norris Oil Co.,Cattaraugus,OLEAN,BRADFORD,0,0,OA
1994,"Clark, Donald C",Wyoming,PERRY,MEDINA,1,0,
1993,W. A. Boser Oil,Cattaraugus,ALLEGANY,CHIPMUNK,0,0,OA
1996,"Sturdevant, Walter B.",Allegany,WILLING,FULMER VALLEY,0,0,
1998,"Trahan Petroleum, Inc.",Cattaraugus,CONEWANGO,MEDINA,3,1,GH
1992,"Bunnell, Herbert F.",Allegany,ALMA,RICHBURG,0,0,OB
1994,"Ossman, John",Chautauqua,WESTFIELD,MEDINA,1,0,
1999,"Otis Eastern Service, Inc.",Allegany,ANDOVER,FULMER VALLEY,0,0,"GK,OD"
1995,"Chautauqua Energy, Inc.",Chautauqua,PORTLAND,MEDINA,3,0,GK
1992,"Weber, Richard",Erie,TONAWANDA,MEDINA,1,0,
1992,"Exchange Oil & Gas,  Inc.",Cattaraugus,ALLEGANY,BRADFORD,0,0,OA
1986,Gypsum Energy Management Co.,Genesee,DARIEN,MEDINA,7,0,"GR,GX"
1988,Alden Central School District,Erie,ALDEN,MEDINA,1,0,
1983,"Templeton Energy,  Inc.",Chautauqua,CHARLOTTE,MEDINA,11,3,
1986,Permclip Products Corporation,Erie,TONAWANDA,MEDINA,0,1,
1996,"Hess, Lester H",Allegany,INDEPENDENCE,FULMER VALLEY,2,0,
1991,Cabot Oil & Gas Corp.,Chautauqua,CARROLL,GLADE,0,0,
1996,Whiting Door Manufacturing Corp.,Erie,NEWSTEAD,MEDINA,1,0,
1995,"Exchange Oil & Gas,  Inc.",Cattaraugus,ALLEGANY,BRADFORD,0,0,
1975,"Bentley,Alton",Allegany,,,0,0,OB
1995,"Nornew, Inc.",Chautauqua,GERRY,MEDINA,2,0,GH
1998,"Hydrocarbon Generation, Inc.",Cattaraugus,CARROLLTON,ONONDAGA,1,0,GX
1996,"Pan Energy Company, Inc.",Erie,CONCORD,MEDINA,1,0,GK
1986,R & C Oil Co.,Cattaraugus,CARROLLTON,BRADFORD,3,0,OC
1976,"Appalachian Basin Oil & Gas, Inc.",Chautauqua,SHERIDAN,MEDINA,4,0,GK
1993,Wyckoff Development Co.,Steuben,JASPER,ORISKANY,1,1,GK
1990,Oilmark & Co.,Chautauqua,WESTFIELD,MEDINA,5,1,"GH,GX"
1997,"Stedman Energy, Inc.",Chautauqua,GERRY,ONONDAGA,1,0,GK
1977,"Ebenezer Oil Co., Inc.",Allegany,BOLIVAR,RICHBURG,0,0,OB
1997,"J M Resources, Inc.",Chautauqua,DUNKIRK,MEDINA,1,0,GK
1970,"Ebenezer Oil Co., Inc.",Allegany,ALMA,RICHBURG,0,0,OB
1986,"Turtle Oil Co., Inc.",Allegany,BOLIVAR,RICHBURG,2,0,OB
1984,"Haught, Ralph",Allegany,INDEPENDENCE,FULMER VALLEY,0,0,OB
1987,National Fuel Gas Supply Corp.,Erie,EVANS,MEDINA,3,0,GK
1996,Pennsylvania General Energy,Cattaraugus,CARROLLTON,CHIPMUNK,0,0,OC
1985,"Thorpe, Marvin E",Chautauqua,BUSTI,GLADE,0,0,OB
1984,National Fuel Gas Supply Corp.,Erie,,MEDINA,5,16,
1990,"O'Shanter Resources,  Inc.",Cattaraugus,OLEAN,BRADFORD,0,0,OA
1988,Tipperary Oil & Gas Corp.,Onondaga,LYSANDER,TRENTON,0,1,
1990,Cps,Chautauqua,DUNKIRK,MEDINA,1,0,
1994,Mitchell Exploration Corp.,Cattaraugus,FARMERSVILLE,MEDINA,0,2,
1967,Iroquois Gas Corp.,Cattaraugus,PERRYSBURG,AKRON,0,9,
1998,Fea Gas Co.,Chautauqua,SHERIDAN,MEDINA,1,0,GK
1987,Berea Oil & Gas Corp.,Chautauqua,ELLERY,MEDINA,14,2,GH
1984,"Arrowhead Gas Producers, Inc.",Cattaraugus,ALLEGANY,BRADFORD,0,0,OB
1981,"Guzzetta, Joseph & Carlyn",Cattaraugus,PERRYSBURG,MEDINA,1,0,
1987,Pennzoil Products Co.,Cattaraugus,ALLEGANY,CHIPMUNK,0,0,OA
1989,"Barry Resources, Inc.",Allegany,BOLIVAR,WAUGH & PORTER,0,0,OB
1988,Columbia Gas Transmission Corp.,Chautauqua,CARROLL,MEDINA,1,0,GH
1991,"Weil Resources, Inc.",Erie,WALES,MEDINA,1,0,GK
1993,New York Energy,Chautauqua,STOCKTON,MEDINA,2,0,
1999,Seneca Resources Corporation,Chautauqua,GERRY,MEDINA,1,0,GK
1997,"Uhl, Donna M.",Cattaraugus,ALLEGANY,CHIPMUNK,0,0,OA
1979,"Stark, Eric",Allegany,INDEPENDENCE,FULMER VALLEY,0,0,OB
1997,Columbia Natural Resources  LLC,Chautauqua,CHAUTAUQUA,MEDINA,1,0,GH
1990,Texas Meridian Operating Co.,Chautauqua,SHERMAN,MEDINA,1,0,GX
1978,"McCormick, Neil",Steuben,GREENWOOD,PENNY & FULMER VALLEY,0,0,GX
1989,Eden Central School District,Erie,EDEN,MEDINA,3,0,
1996,"Brown, Edward J. and Anne D.",Seneca,FAYETTE,QUEENSTON,1,0,
1989,"Troy Energy Eastern, Inc.",Erie,EVANS,MEDINA,4,2,GK
1997,"Boser, Kenneth M.",Cattaraugus,ALLEGANY,BRADFORD,0,0,OD
1999,"Winger, Philip G. & Diane E.",Cattaraugus,CARROLLTON,CHIPMUNK,0,0,OD
1987,Meridian Exploration Corp.,Cayuga,SPRINGPORT,QUEENSTON,17,0,
1993,"Bucher, Charles J",Cattaraugus,ALLEGANY,BRADFORD,0,0,OA
1980,"20 Bliss Street, Inc.",Chautauqua,POMFRET,MEDINA,3,0,GK
1989,Jos J Bucher Producing Co.,Allegany,BOLIVAR,RICHBURG,0,0,OB
1987,"Plants and Goodwin, Inc.",Allegany,BOLIVAR,RICHBURG,0,0,
1980,A. J. Lease Account,Cattaraugus,OLEAN,BRADFORD,0,0,GT
1996,"Cooper, Brian C",Allegany,BOLIVAR,RICHBURG,0,0,
1990,Estate of Thomas G. Louser,Cattaraugus,ALLEGANY,CHIPMUNK,0,0,OA
1982,"Gas & Gas, Inc.",Erie,EVANS,MEDINA,1,0,GK
1992,CNG Transmission Corp.,Allegany,ALMA,ORISKANY,2,0,GI
1987,"Pioneer Resources, Inc.",Seneca,FAYETTE,QUEENSTON,2,0,GX
1999,"Pan Energy Company, Inc.",Erie,HAMBURG,MEDINA,1,0,GX
1985,Miller Brewing Co.,Cayuga,THROOP,QUEENSTON,11,0,
1969,"Tellinghuisen, George",Chautauqua,BUSTI,GLADE,0,0,OB
1980,"P & S Drilling, Inc.",Cattaraugus,OTTO,MEDINA,4,0,GK
1994,"Vandermark Exploration, Inc.",Steuben,WEST UNION,ORISKANY,0,2,
1993,"Mathis, Edna Joyce",Erie,ELMA,MEDINA,1,0,
1998,"Geo Ventures, Inc.",Erie,BOSTON,MEDINA,7,1,GX
1992,Columbia Natural Resources  LLC,Steuben,PULTENEY,BLACK RIVER,0,1,
1981,Permclip Products Corporation,Erie,TONAWANDA,MEDINA,0,2,
1991,"American Penn Energy,  Inc.",Cattaraugus,EAST OTTO,MEDINA,0,2,
1989,"Rogers, Effie",Ontario,BRISTOL,MEDINA,1,0,
1999,Seneca Resources Corporation,Chautauqua,CHERRY CREEK,MEDINA,3,0,GK
1998,"Stedman Energy, Inc.",Chautauqua,ELLERY,BASS ISLAND,0,0,GK
1997,"GFS Energy, Inc.",Erie,EDEN,MEDINA,7,0,GK
1993,"Gill, Janice P., Trustee",Chautauqua,CHAUTAUQUA,MEDINA,1,0,
1975,National Fuel Gas Supply Corp.,Chautauqua,HANOVER,MEDINA,4,0,
1985,"Briggs, George & Marjorie",Erie,AURORA,AKRON,5,0,GK
1986,"Kidder Exploration, Inc.",Chautauqua,ELLICOTT,MEDINA,4,0,"GK,GX"
1996,"Eclipse Management Assoc., Inc",Chautauqua,WESTFIELD,MEDINA,6,0,GK
1986,"Northrop, David",Chautauqua,WESTFIELD,MEDINA,1,0,
1994,"Stedman Energy, Inc.",Chautauqua,HARMONY,MEDINA,21,0,"GH,GK"
1993,"Fitzgerald, Thomas J.",Allegany,CLARKSVILLE,RICHBURG,0,0,GX
1995,"Civiletto, Dominic J",Chautauqua,POMFRET,MEDINA,0,1,
1982,"SCG Gas Quest, Inc.",Erie,EDEN,MEDINA,16,0,GK
1988,National Fuel Gas Supply Corp.,Steuben,JASPER,ONONDAGA,1,0,GK
1992,"Empire Exploration, Inc.",Chautauqua,VILLENOVA,MEDINA,27,2,GK
1986,"Abarta Oil & Gas, Inc.",Allegany,ANDOVER,PENNY,0,0,"GK,GX,OB"
1990,Estate of Donald O. Lewis,Erie,HOLLAND,MEDINA,0,1,
1989,Houghton College,Allegany,CANEADEA,DEVONIAN SHALE,1,0,
1972,"Dust Bowl Oil Company, Inc.",Allegany,WIRT,RICHBURG,0,0,OB
1999,"Olson, Gilbert L.",Chautauqua,ELLERY,MEDINA,1,0,
1997,Seneca Resources Corporation,Chautauqua,ELLERY,MEDINA,2,0,GK
1990,"Appalachian Basin Oil & Gas, Inc.",Chautauqua,SHERIDAN,MEDINA,5,0,"GK,GX"
1972,"Kabel, Ruth, G.",Erie,ORCHARD PARK,MEDINA,12,3,GX
1990,"Dresser Industrial Park, Inc.",Erie,LANCASTER,MEDINA,0,1,
1996,"Lee Oil Company, Inc.",Cattaraugus,CARROLLTON,CHIPMUNK,0,0,
1977,"Desert Gas Exploration, Inc.",Chautauqua,POMFRET,MEDINA,1,1,GK
1978,Columbia Gas Transmission Corp.,Chautauqua,SHERMAN,MEDINA,0,3,
1971,Witco Corp.,Cattaraugus,ALLEGANY,BRADFORD,0,0,OC
1994,"Partyka, Pauline D.",Chautauqua,VILLENOVA,MEDINA,1,0,
1989,"American Penn Energy,  Inc.",Chautauqua,NORTH HARMONY,MEDINA,10,5,GH
1967,"Marsh Oil Company, Inc.",Steuben,,FULMER VALLEY,0,0,OB
1998,Shawnee Operating Co.,Erie,BRANT,MEDINA,19,0,GK
1991,Francis Root Oil Company,Allegany,BOLIVAR,RICHBURG,0,0,OB
1996,"Dunkirk, City School District",Chautauqua,DUNKIRK,MEDINA,1,0,
1998,"Schramm Farms, Inc.",Livingston,OSSIAN,MEDINA,1,0,
1999,Columbia Natural Resources  LLC,Tompkins,DRYDEN,DRY WILDCAT,0,1,
1974,National Fuel Gas Supply Corp.,Ontario,WEST BLOOMFIELD,MEDINA,1,0,
1991,"Gomez, John",Allegany,GENESEE,RICHBURG,0,0,
1983,J & L Oil & Gas Corp.,Chautauqua,DUNKIRK,MEDINA,7,0,
1992,"Duntley, Kevin R. and Luise",Cattaraugus,DAYTON,MEDINA,1,0,
1999,"Universal Resources Holdings, Incorporated",Chautauqua,ARKWRIGHT,MEDINA,2,0,GK
1982,"Leader Resources, Inc.",Cayuga,SPRINGPORT,QUEENSTON,0,2,
1983,"Envirogas, Inc.",Chautauqua,FRENCH CREEK,MEDINA,49,3,
1994,"Payne, Allen",Cattaraugus,ALLEGANY,CHIPMUNK,0,0,OA
1991,"Envirogas, Inc.",Cattaraugus,LITTLE VALLEY,MEDINA,0,1,
1986,Gypsum Energy Management Co.,Genesee,PEMBROKE,MEDINA,1,0,"GR,GX"
1972,Reliance Oil Cor.,Cayuga,CHARLOTTE,QUEENSTON,4,0,GX
1988,Estate of Donald O. Lewis,Erie,HOLLAND,MEDINA,0,1,
1995,"Ebenezer Oil Co., Inc.",Steuben,GREENWOOD,FULMER VALLEY,0,0,OC
1985,"Templeton Energy,  Inc.",Chautauqua,GERRY,BASS ISLAND,0,0,OB
1993,Kinley Oil & Gas Corp.,Cattaraugus,ALLEGANY,BRADFORD,0,0,OC
1996,Fault Line Oil Corporation,Erie,SARDINIA,MEDINA,1,1,GX
1990,"Wasson, Lisa J.",Livingston,LEICESTER,MEDINA,1,0,
1989,"Arapaho Ventures of NY, Inc.",Wyoming,PERRY,MEDINA,4,8,GH
1996,"Sturm, Jerrold L.",Livingston,YORK,MEDINA,2,0,
1972,Potter Oil Co.,Allegany,INDEPENDENCE,FULMER VALLEY,9,0,"GX,OB"
1975,Anderson Oil Co.,Steuben,BATH,ONONDAGA,1,1,GX
1976,Goldenrod Oil Co.,Cattaraugus,ALLEGANY,BRADFORD,0,0,
1990,Texas Meridian Operating Co.,Chautauqua,ELLICOTT,MEDINA,4,1,GX
1995,"Local Energy, Inc.",,,,0,0,
1999,"Allnatt, Philip H.",Chautauqua,CHERRY CREEK,MEDINA,1,0,
1992,L. W. Resources,Cattaraugus,PERRYSBURG,MEDINA,2,0,
1996,"Wierzba, David P.",Erie,ELMA,MEDINA,1,0,GK
1972,"Reserve Gas Company, Inc.",Erie,,MEDINA,56,0,GX
1973,Miller Oil Co.,Cattaraugus,OLEAN,BRADFORD,0,0,OA
1994,"Desert Gas Exploration, Inc.",Chautauqua,POMFRET,MEDINA,1,0,GK
1980,Empire Energies,Chautauqua,CHAUTAUQUA,MEDINA,0,3,
1990,Regal Energy Limited,Erie,BOSTON,MEDINA,8,0,GK
1996,"Weil Resources, Inc.",Erie,ELMA,MEDINA,0,0,
1976,"Gorton, Leonette",Allegany,ALMA,RICHBURG,0,0,OB
1990,"Midwest Exploration, Inc.",Genesee,PEMBROKE,MEDINA,4,0,GK
1993,"Dunkirk, City School District",Chautauqua,DUNKIRK,MEDINA,1,0,
1999,Great Lakes Energy Partners,Cattaraugus,LEON,MEDINA,40,0,GH
1967,Consolidated Gas Supply Corp.,Madison,LEBANON,ONEIDA,0,0,
1985,"Reserve Gas Company, Inc.",Erie,ALDEN,MEDINA,20,0,GN
1997,"Hearthstone Manor, Inc.",Erie,CHEEKTOWAGA,MEDINA,1,0,
1972,James V. Joyce/DBA Pipeline Co.,Cattaraugus,,MEDINA,3,0,GK
1984,"F. L. Stead & Associates,  Inc.",Erie,EVANS,MEDINA,1,0,GX
1997,Newman & Shannon Oil Co.,Cattaraugus,CARROLLTON,CHIPMUNK,17,0,OD
1978,"Jones, Merle R",Allegany,BOLIVAR,RICHBURG,0,0,GX
1976,"County Line Stone Co., Inc.",Erie,NEWSTEAD,MEDINA,0,1,
1986,Gypsum Energy Management Co.,Genesee,DARIEN,MEDINA,2,0,"GR,GX"
1988,Strippit Inc.,Erie,NEWSTEAD,MEDINA,2,0,
1995,"Crooks, Fred H.",Cattaraugus,CARROLLTON,CHIPMUNK,0,0,
1987,Interco Energy Development Corp,Cattaraugus,ASHFORD,ONONDAGA,0,0,OC
1997,L. W. Resources,Chautauqua,GERRY,MEDINA,8,3,
1973,Maple Oil Co.,Allegany,BOLIVAR,RICHBURG,0,0,OB
1984,Mountain Oil Co.,Allegany,BOLIVAR,RICHBURG,0,0,OB
1994,"Eclipse Management Assoc., Inc",Chautauqua,WESTFIELD,MEDINA,2,0,"GD,GK"
1999,"Forrestel, Richard E",Erie,NEWSTEAD,MEDINA,1,0,
1987,"Jennings, Earl",Allegany,ALMA,RICHBURG,9,0,OB
1991,Pennzoil Products Co.,Cattaraugus,OLEAN,ONONDAGA,0,0,"GK,OX"
1994,"Stein, Paul E. & Sons",Livingston,CALEDONIA,MEDINA,0,1,
1992,Dominion Energy Corp.,Erie,HAMBURG,MEDINA,1,0,GK
1999,CNG Transmission Corp.,Allegany,WILLING,ORISKANY,1,0,GI
1982,"Ford Gum & Machine Co.,  Inc.",Erie,NEWSTEAD,MEDINA,0,1,
1988,National Fuel Gas Supply Corp.,Ontario,BRISTOL,MEDINA,2,0,GK
1987,"Trahan Petroleum, Inc.",Chautauqua,BUSTI,MEDINA,2,0,GH
1970,Larson Emil G.,Chautauqua,BUSTI,GLADE,0,0,"OA,OB"
1987,Douglas Oil & Gas Limited Partnership,Allegany,GENESEE,,0,0,
1980,"Flint Oil & Gas, Inc.",Erie,MARILLA,MEDINA,7,0,GK
1980,C & R Oil & Gas Corp.,Cattaraugus,ALLEGANY,BRADFORD,0,0,OB
1999,"Kellner, C. Fred",Cattaraugus,OLEAN,BRADFORD THIRD,0,0,OD
1993,"Stuck, Marion",Allegany,BOLIVAR,RICHBURG,0,0,OC
1998,"REI-NY, LLC",Chautauqua,GERRY,BASS ISLAND,1,0,"GK,OD"
1998,"Winter, Edwin R. Estate of",Erie,NORTH COLLINS,MEDINA,2,0,
1980,NYS Natural Gas Co.,Erie,HAMBURG,MEDINA,1,0,GK
1975,Kinley Oil & Gas Corp.,Cattaraugus,ALLEGANY,BRADFORD,0,0,"OA,OB"
1993,Estate of Merrell C. Smith,Erie,ELMA,MEDINA,1,0,
1976,Columbia Gas Transmission Corp.,Cattaraugus,CONEWANGO,MEDINA,0,2,
1999,"Anzalone, Michael",Chautauqua,WESTFIELD,MEDINA,2,0,
1980,"Pinney, Dewey H",Allegany,ALMA,RICHBURG,0,0,"GX,OB"
1999,Fea Gas Co.,Chautauqua,SHERIDAN,MEDINA,1,0,GK
1988,"J M Resources, Inc.",Chautauqua,ARKWRIGHT,MEDINA,1,0,GK
1988,Sobrietto & Co.,Chautauqua,POMFRET,MEDINA,1,0,GK
1990,"F. L. Stead & Associates,  Inc.",Erie,EVANS,MEDINA,1,0,GU
1979,Quaker State Corp.,Cattaraugus,CARROLLTON,BRADFORD,0,0,OB
1994,"Wood, Robert H. & Joyce",Cattaraugus,DAYTON,MEDINA,1,0,
1976,National Fuel Gas Supply Corp.,Steuben,JASPER,ORISKANY,2,0,
1995,"Copper Ridge Oil, Inc.",Cattaraugus,ALLEGANY,BRADFORD,0,0,OA
1999,"Sierra Energy, Inc.",Genesee,ALEXANDER,MEDINA,6,0,GX
1990,"Dawley, Sandra L.",Chautauqua,POMFRET,MEDINA,2,0,
1985,"Envirogas, Inc.",Chautauqua,NORTH HARMONY,MEDINA,9,0,GH
1996,Schreiner Oil and Gas Inc.,Erie,ORCHARD PARK,MEDINA,2,0,GX
1977,"Northrop, David",Chautauqua,WESTFIELD,MEDINA,0,1,
1993,Equitable Resources Exploraration,Seneca,VARICK,MEDINA-QUEENSTON,37,0,GZ
1998,Penn York Drilling Co.,Delaware,HANCOCK,,0,1,
1998,East Aurora Union Free School District,Erie,AURORA,MEDINA,2,0,
1989,Gypsum Energy Management Co.,Genesee,ALEXANDER,MEDINA,30,0,GR
1983,"Chautauqua Energy, Inc.",Cattaraugus,DAYTON,,0,1,
1993,Meridian Exploration Corp.,Cayuga,AURELIUS,QUEENSTON,86,0,"GB,GX"
1996,"242 Hopkins, Inc.",Erie,BUFFALO,MEDINA,1,0,
1977,Anderson Oil Co.,Steuben,BATH,ONONDAGA,2,0,GH
1987,National Fuel Gas Supply Corp.,Allegany,WILLING,ORISKANY,1,1,GK
1981,Dan Gernatt Farms,Erie,NORTH COLLINS,MEDINA,1,0,
1995,"GH Graf Realty Corp., Inc.",Chautauqua,DUNKIRK,MEDINA,0,1,
1999,"Sescil, Robert J.",Erie,NEWSTEAD,MEDINA,1,0,
1997,"Matrix Energy Development, Inc.",Chautauqua,SHERIDAN,MEDINA,2,0,GK
1998,"Marieff Petroleum, Inc.",Chautauqua,WESTFIELD,MEDINA,1,0,GX
1991,"Goose Creek Drilling, Inc.",Chautauqua,HARMONY,MEDINA,7,0,GX
1997,"Hogan Energy, Inc.",Allegany,CLARKSVILLE,CLARKSVILLE,0,0,"OC,OD"
1985,"GFS Energy, Inc.",Erie,NEWSTEAD,MEDINA,4,1,GQ
1992,"Baker, Gordon & Dorothy",Erie,ELMA,MEDINA,2,0,
1985,Bradford Energy Assoc Co.,Cattaraugus,OLEAN,ORISKANY,0,1,
1986,Interco Energy Development Corp,Erie,SARDINIA,MEDINA,1,1,GX
1993,"Chautauqua Natural Gas Co., Inc",Chautauqua,ARKWRIGHT,MEDINA,2,0,GK
1999,"Field Service, Inc.",Erie,EDEN,MEDINA,1,0,GX
1986,Frewsburg Central School District,Chautauqua,CARROLL,MEDINA,1,0,
1984,Shawnee Operating Co.,Erie,EVANS,MEDINA,2,0,GQ
1990,"Amos Zittel & Sons, Inc.",Erie,EDEN,MEDINA,6,0,
1997,Meridian Exploration Corp.,Seneca,VARICK,QUEENSTON,42,0,GI
1993,Auburn Country Club,Cayuga,OWASCO,ONONDAGA,1,0,
1981,"Key Trust Co of Ohio, N.A., Trustee",Cayuga,SPRINGPORT,MEDINA,1,1,
1999,Schreiner Oil and Gas Inc.,Erie,AURORA,MEDINA,19,7,GX
1981,"Eclipse Management Assoc., Inc",Chautauqua,DUNKIRK,MEDINA,1,0,GK
1972,Iroquois Gas Corp.,Erie,BRANT,CLINTON,1,0,GX
1986,National Fuel Gas Supply Corp.,Chautauqua,POMFRET,MEDINA,1,0,GK
1985,Columbia Gas Transmission Corp.,Chautauqua,CHAUTAUQUA,MEDINA,1,0,GH
1973,John Thering & Mildred Thering,Allegany,,,0,0,OB
1995,"Eclipse Management Assoc., Inc",Chautauqua,HARMONY,MEDINA,0,4,
1980,"Consolidated Exploration  & Gathering, Inc.",Cayuga,SPRINGPORT,MEDINA,0,4,
1993,"Widmer's Wine Cellars, Inc.",Ontario,NAPLES,DEVONIAN SHALE,1,0,
1986,"Freeman, Terrence R.",Allegany,WARD,SCIO,0,0,OB
1987,"Sterling Energy, Inc.",Livingston,AVON,MEDINA,2,0,GX
1969,Frank H. Stephan Oil Group,Cattaraugus,ALLEGANY,BRADFORD,0,0,OC
1980,Wyckoff Development Co.,Steuben,JASPER,ORISKANY,0,1,
1998,Altimus & Associates,Allegany,GENESEE,RICHBURG,0,0,OD
1987,"B.C.R. Development, Inc.",Allegany,ALMA,RICHBURG,0,0,OB
1980,"Baldwin, Grace I",Allegany,BOLIVAR,FULMER VALLEY,1,0,OB
1998,Columbia Natural Resources  LLC,Steuben,PRATTSBURG,BLACK RIVER,1,0,GH
1993,"Cotton Well Drilling Company,  Inc.",Erie,NORTH COLLINS,AKRON,1,1,GX
1988,Arkema Inc.,Erie,TONAWANDA,MEDINA,5,1,
1991,"GFS Energy, Inc.",Chautauqua,DUNKIRK,MEDINA,6,0,"GK,GX"
1999,"Schiralli, Louie",Allegany,BOLIVAR,RICHBURG,0,0,OD
1985,Blossom Gas Co.,Chautauqua,WESTFIELD,MEDINA,1,0,GK
1998,"Griffin Automation, Inc.",Erie,WEST SENECA,MEDINA,1,0,
1995,Lomak Operating Company,Chautauqua,NORTH HARMONY,MEDINA,10,0,GH
1993,"20 Bliss Street, Inc.",Chautauqua,SHERIDAN,MEDINA,3,0,GK
1989,"Chloride Power Electronic, Inc.",Livingston,CALEDONIA,MEDINA,2,0,
1990,"Wormley, Fred K",Allegany,ALMA,RICHBURG,0,0,OB
1991,"Stedman Energy, Inc.",Chautauqua,HARMONY,MEDINA,1,0,GX
1982,Niagara Therapy Manufacturing Corp.,Chautauqua,PORTLAND,MEDINA,1,0,
1980,"Cusimano, Sam",Chautauqua,BUSTI,GLADE,0,0,OB
1997,Belden & Blake Corporation,Erie,WALES,MEDINA,1,3,GK
1994,"Esterline, Norma K.",Chautauqua,CLYMER,MEDINA,1,0,
1973,Stan-Way Oil Co.,Cattaraugus,FARMERSVILLE,,0,0,OC
1984,Lackawanna City School District,Erie,LACKAWANNA,MEDINA,0,1,
1999,"Copper Ridge Oil, Inc.",Cattaraugus,HINSDALE,BRADFORD,0,0,OD
1994,"Clearwater Systems, Inc.",Chautauqua,PORTLAND,MEDINA,0,1,
1999,New York Gas & Oil Drilling Co,Chautauqua,ELLERY,NONE SPECIFIED,0,4,
1991,TGX Corp.,Cattaraugus,EAST OTTO,MEDINA,3,0,GK
1995,"Weil Resources, Inc.",Chautauqua,POMFRET,MEDINA,3,0,GK
1977,"Paragon Resources, Inc.",Chautauqua,CHAUTAUQUA,MEDINA,0,1,
1990,TGX Corp.,Chautauqua,MINA,MEDINA,57,7,"GK,GQ"
1999,Dragon Eye Oil Co.,Allegany,WILLING,RICHBURG,0,0,
1989,"Westmin Resources,  Inc.",Wyoming,GENESEE FALLS,MEDINA,0,2,
1993,"Weil Resources, Inc.",Erie,ORCHARD PARK,MEDINA,3,0,GK
1989,"Hugoton Petroleum,  Inc.",Chautauqua,NORTH HARMONY,MEDINA,2,0,GH
1990,Cabot Oil & Gas Corp.,Chautauqua,FRENCH CREEK,ONONDAGA-BASS ISLAND,1,0,GX
1970,Iroquois Gas Corp.,Genesee,PEMBROKE,MEDINA,4,0,GX
1987,"Envirogas, Inc.",Cattaraugus,DAYTON,MEDINA,0,2,
1991,"Marieff Petroleum, Inc.",Chautauqua,WESTFIELD,MEDINA,1,0,GH
1981,"Ebenezer Oil Co., Inc.",Allegany,BOLIVAR,RICHBURG,0,0,"GK,OB"
