Production Year,Operator,County,Town,Producing Formation,Active Gas Wells,Inactive Gas Wells,Purchaser Codes
1999,"Basic Energy Producers, Inc.",Chautauqua,CHAUTAUQUA,MEDINA,3,0,GX
1997,"Chautauqua Energy, Inc.",Chautauqua,CHAUTAUQUA,MEDINA,10,0,GK
1988,"Blessing, Harold O.",Cattaraugus,OLEAN,BRADFORD,0,0,OA
1999,"Lenape Resources, Inc.",Chautauqua,NORTH HARMONY,MEDINA,3,0,GK
1977,Flanigan Brothers,Steuben,CAMPBELL,ORISKANY,1,1,GX
1969,Iroquois Gas Corp.,Erie,BRANT,MEDINA,2,0,GX
1989,"Abarta Oil & Gas, Inc.",Erie,EVANS,MEDINA,1,4,GK
1995,"Jones, William D. Estate",Cattaraugus,FREEDOM,MEDINA,1,0,
1985,"P & S Drilling, Inc.",Erie,ELMA,MEDINA,2,0,GK
1994,"Gorton, Leonette",Allegany,ALMA,RICHBURG,0,0,OC
1978,"Pominex, Inc.",Cayuga,ONONDAGA,,0,0,
1971,Miller Oil Co.,Cattaraugus,OLEAN,BRADFORD,0,0,OA
1982,Walters & Johnson,Chautauqua,BUSTI,GLADE,0,0,OA
1984,Newman Drilling Co.,Cattaraugus,ALLEGANY,CHIPMUNK,0,0,"OA,OC"
1999,"Weil Resources, Inc.",Chautauqua,POMFRET,MEDINA,3,1,GK
1999,"Eclipse Management Assoc., Inc",Chautauqua,SHERIDAN,MEDINA,4,0,GK
1980,"Cooper, Elton C",Allegany,ANDOVER,FULMER VALLEY,1,15,
1988,"Arrowhead Gas Producers, Inc.",Chautauqua,GERRY,MEDINA,2,0,GH
1988,Depew Union Free School District,Erie,LANCASTER,MEDINA,4,0,
1976,Templeton & Woods,Cattaraugus,CARROLLTON,CHIPMUNK,0,0,"OA,OC"
1975,National Fuel Gas Supply Corp.,Erie,ALDEN,MEDINA,11,0,
1984,"Chautauqua Natural Gas Co., Inc",Chautauqua,ARKWRIGHT,MEDINA,2,0,GQ
1971,Sylvania Corp.,Steuben,JASPER,ORISKANY,2,0,GX
1982,Permclip Products Corporation,Erie,TONAWANDA,MEDINA,1,0,
1994,"Forrestel, Richard E",Erie,NEWSTEAD,MEDINA,1,0,
1987,U S Energy Development Corp.,Chautauqua,CHARLOTTE,MEDINA,0,2,"GK,GX"
1981,Boyd & Shriver,Allegany,BOLIVAR,RICHBURG,0,0,GT
1999,"Pefley Oil & Gas, Inc.",Erie,EVANS,MEDINA,1,0,
1992,"Bounty Group, Inc.",Chautauqua,ELLERY,MEDINA,1,0,GK
1991,"Fairmont Oil Co., Inc.",Allegany,RUSHFORD,MEDINA,0,5,
1989,Miller Oil Co.,Cattaraugus,ALLEGANY,BRADFORD,0,0,OA
1991,"Howles, William",Erie,ELMA,MEDINA,0,2,
1972,"Comaco Oils, Inc.",Cattaraugus,OLEAN,BRADFORD,0,0,OC
1996,"Bucher, Charles J",Cattaraugus,ALLEGANY,BRADFORD,0,0,OA
1998,Eastern American Energy Corp.,Cattaraugus,RANDOLPH,ONONDAGA,0,0,"GH,OD"
1990,"Vandermark Exploration, Inc.",Allegany,AMITY,ORISKANY,3,0,"GH,OB"
1970,"Anduson, George & Oscar",Cattaraugus,,BRADFORD,0,0,OC
1981,Oily Ann Oil And Gas Inc.,Cattaraugus,OLEAN,BRADFORD,0,0,"GT,OB"
1980,"Boudon, Adrian",Cattaraugus,ALLEGANY,CHIPMUNK,0,0,OA
1994,Symbol Oil Corp.,Erie,HAMBURG,MEDINA,1,0,GK
1993,L. W. Resources,Chautauqua,GERRY,MEDINA,13,0,GH
1991,"Cz Gas, Inc.",Chautauqua,WESTFIELD,MEDINA,5,0,"GH,GK"
1991,Meridian Exploration Corp.,Cayuga,THROOP,QUEENSTON,0,1,
1994,"Universal Resources Holdings, Incorporated",Chautauqua,WESTFIELD,MEDINA,2,0,GK
1993,"Hitchcock, Glen",Cattaraugus,ALLEGANY,BRADFORD,0,0,
1973,Iroquois Gas Corp.,Erie,EDEN,MEDINA,2,0,
1974,Miller Oil Co.,Cattaraugus,ALLEGANY,BRADFORD,0,0,OA
1988,Berea Oil & Gas Corp.,Chautauqua,ELLERY,MEDINA,13,2,GH
1994,"Geo Ventures, Inc.",Erie,CONCORD,MEDINA,3,0,GK
1993,Bloomfield Central School,Ontario,EAST BLOOMFIELD,MEDINA,1,0,
1996,L. W. Resources,Erie,NEWSTEAD,MEDINA,8,1,GE
1995,"Farrar, Irmgard",Chautauqua,PORTLAND,MEDINA,1,0,
1974,Oily Ann Oil And Gas Inc.,Cattaraugus,OLEAN,BRADFORD,1,0,GX
1984,Interco Energy Development Corp,Cattaraugus,FREEDOM,,0,1,
1992,"Carls, Kevin D",Cattaraugus,ALLEGANY,BRADFORD,0,0,OA
1979,"Bucher, William C",Cattaraugus,ALLEGANY,BRADFORD,0,0,OA
1997,"Benson, Ruth J.",Allegany,GENESEE,RICHBURG,1,0,
1993,"Emke, Diane",Chautauqua,VILLENOVA,MEDINA,1,0,
1983,"Gist, Henry & Sara",Chautauqua,HANOVER,MEDINA,1,0,
1990,"Midwest Exploration, Inc.",Genesee,PEMBROKE,MEDINA,4,0,GK
1988,"Eclipse Energy Company, LLC",Erie,EDEN,MEDINA,3,0,GK
1990,"Meeder, Clinton C.",Chautauqua,RIPLEY,MEDINA,1,0,
1996,"Linn, Conrad W. Jr.",Cattaraugus,PORTVILLE,BRADFORD,0,0,
1997,"Edwards, Thomas M. & Emma C.",Wyoming,ATTICA,MEDINA,1,0,
1997,Collins Oil Co.,Allegany,WIRT,RICHBURG,0,0,OD
1976,Libra Petroleum Company,Chautauqua,BUSTI,GLADE,0,0,OB
1999,"Schramm Farms, Inc.",Livingston,OSSIAN,MEDINA,1,0,
1996,New York Gas & Oil Drilling Co,Chautauqua,POMFRET,ONONDAGA,1,0,GR
1981,"Templeton Energy,  Inc.",Cattaraugus,OTTO,MEDINA,9,0,GK
1997,"J M Resources, Inc.",Chautauqua,DUNKIRK,MEDINA,1,0,GK
1981,"Templeton Energy,  Inc.",Erie,SARDINIA,MEDINA,3,0,GK
1995,"Hills, Sharon J.",Chautauqua,POMFRET,MEDINA,1,0,
1997,"Hills, Sharon J.",Chautauqua,POMFRET,MEDINA,1,0,
1991,"Iantorno, Rubens",Allegany,BOLIVAR,RICHBURG,0,0,OB
1997,"Hydrocarbon Generation, Inc.",Cattaraugus,FARMERSVILLE,MEDINA,0,2,
1979,Pride Gas Drilling,Chautauqua,CHAUTAUQUA,MEDINA,1,0,GK
1980,"Bounty Holdings, Incorporated",Chautauqua,BUSTI,MEDINA,20,19,
1976,National Fuel Gas Supply Corp.,Genesee,PEMBROKE,MEDINA,4,0,
1972,Consolidated Gas Supply Corp.,Livingston,LEICESTER,MEDINA,8,0,GX
1982,"Arrowhead Gas Producers, Inc.",Chautauqua,GERRY,MEDINA,2,0,GK
1995,"20 Bliss Street, Inc.",Chautauqua,SHERIDAN,MEDINA,3,0,GK
1990,Texas Meridian Operating Co.,Chautauqua,NORTH HARMONY,MEDINA,3,4,"GH,GX"
1992,"Eastern States Energy, Inc.",Erie,LANCASTER,MEDINA,5,0,GK
1981,National Fuel Gas Supply Corp.,Erie,LANCASTER,MEDINA,5,1,
1991,"Dudar, John",Allegany,ALMA,RICHBURG,0,0,OB
1993,"Venture Technology, Inc.",Chautauqua,POMFRET,MEDINA,0,1,GK
1992,"Taber, Grover E. Jr.",Oswego,WEST MONROE,TRENTON,1,0,
1976,P.M.Oil,Cattaraugus,OLEAN,BRADFORD,0,0,OA
1998,"Green, Laura",Chautauqua,PORTLAND,MEDINA,0,2,
1984,"Vogel, Stasia Zoladz",Erie,EVANS,MEDINA,1,0,
1984,"Torrey, Richard",Cattaraugus,CARROLLTON,CHIPMUNK,0,0,OC
1989,"Shultz, Martin K",Cattaraugus,CARROLLTON,CHIPMUNK,0,0,OB
1989,"Stuck, Marion",Allegany,BOLIVAR,RICHBURG,0,0,OB
1989,Laurdon Gas,Chautauqua,GERRY,MEDINA,3,0,GH
1991,"Otis Eastern Service, Inc.",Allegany,ANDOVER,PENNY,0,0,OB
1987,"Local Energy, Inc.",Chautauqua,HANOVER,MEDINA,6,0,GK
1993,"Empire Exploration, Inc.",Cattaraugus,OTTO,MEDINA,1,0,
1988,"McGinnis, Tom",Allegany,WILLING,RICHBURG,0,0,
1990,"Walchli, John W. Jr.",Allegany,INDEPENDENCE,FULMER VALLEY,2,0,"GK,OB"
1992,"Pan Energy Company, Inc.",Cattaraugus,CONEWANGO,MEDINA,1,0,GK
1990,"Ebenezer Oil Co., Inc.",Allegany,ANDOVER,PENNY & FULMER VALLEY,0,0,OB
1998,Belden & Blake Corporation,Chautauqua,NORTH HARMONY,BASS ISLAND,0,0,OA
1985,"Dest Exploration, Inc.",Chautauqua,CHARLOTTE,MEDINA,1,0,GK
1987,"Wilkinson, Keith",Erie,LANCASTER,MEDINA,1,0,
1993,Columbia Natural Resources  LLC,Chautauqua,CHARLOTTE,MEDINA,1,0,GX
1999,"Wilkes Energy, Inc.",Chautauqua,CARROLL,MEDINA,2,0,GX
1996,"Bower, Edwin L.",Livingston,NUNDA,MEDINA,1,0,
1994,"Otis Eastern Service, Inc.",Allegany,ANDOVER,PENNY,0,0,OC
1996,Seneca Resources Corporation,Chautauqua,NORTH HARMONY,MEDINA,1,0,GX
1991,"Envirogas, Inc.",Chautauqua,FRENCH CREEK,MEDINA,11,4,"GH,GK"
1983,Villanova Natural Gas Corp.,Chautauqua,STOCKTON,MEDINA,6,0,
1991,"Childs, Alanson & Marjorie",Allegany,GENESEE,RICHBURG,0,0,OB
1993,"Reserve Gas Company, Inc.",Genesee,DARIEN,MEDINA,19,0,GN
1998,Lomak Operating Company,Chautauqua,POMFRET,MEDINA,6,0,GK
1989,"Reynolds, James W",Allegany,WELLSVILLE,FULMER VALLEY,0,0,
1995,Cunningham Natural Gas Corp.,Schuyler,DIX,UNKNOWN,0,1,
1988,National Fuel Gas Supply Corp.,Allegany,ALMA,ORISKANY,1,4,GK
1988,"Envirogas, Inc.",Chautauqua,ELLINGTON,MEDINA,25,2,GH
1997,"Putt, Floyd J.",Cattaraugus,ALLEGANY,BRADFORD,0,0,
1977,"Borglum, Elsie J.",Yates,BENTON,QUEENSTON,1,0,
1987,"Church, Walter L",Chautauqua,GERRY,MEDINA,1,0,
1999,"Lenape Resources, Inc.",Erie,WALES,MEDINA,0,3,
1978,NYS Natural Gas Co.,Erie,ELMA,MEDINA,6,2,GK
1967,Thornton Co.,Allegany,,RICHBURG,0,0,OB
1984,Pennzoil Products Co.,Cattaraugus,ALLEGANY,BRADFORD,0,0,OA
1990,"Rigas, Constantine J.",Allegany,WARD,UPPER DEVONIAN,3,0,
1987,Petroleum Security Corp.,Genesee,DARIEN,MEDINA,3,4,"GK,GN,GX"
1997,"Weil Resources, Inc.",Erie,WALES,ONONDAGA,0,4,
1985,Future Energy Corp.,Cattaraugus,NEW ALBION,MEDINA,0,8,
1999,"Winter, Clarence",Erie,NORTH COLLINS,MEDINA,1,0,
1996,"Fairmont Oil Co., Inc.",Allegany,RUSHFORD,MEDINA,0,2,
1989,Oily Ann Oil And Gas Inc.,Cattaraugus,OLEAN,BRADFORD,0,0,OB
1995,"Bunch, John",Erie,LANCASTER,MEDINA,1,0,
1987,Shorewood Farms Drilling,Erie,HAMBURG,MEDINA,1,0,
1997,"Eastern States Energy, Inc.",Erie,NORTH COLLINS,MEDINA,2,0,GK
1986,U S Energy Development Corp.,Chautauqua,GERRY,MEDINA,1,0,"GH,GX"
1988,CNG Transmission Corp.,Madison,LEBANON,HERKIMER-ONEIDA,2,0,GX
1991,Pennzoil Products Co.,Cattaraugus,OLEAN,ONONDAGA,0,0,"GK,OX"
1974,"Pratt,  Joan E.",Allegany,ALMA,RICHBURG,0,0,OB
1986,Walker Exploration & Production Corp.,Chautauqua,GERRY,MEDINA,1,0,GX
1997,National Fuel Gas Supply Corp.,Allegany,WILLING,ORISKANY,0,2,
1997,"Howell, George E. and Betty L.",Chautauqua,BUSTI,MEDINA,1,0,
1994,"Wattles, Richard F.",Erie,BOSTON,MEDINA,1,0,
1986,"Envirogas, Inc.",Chautauqua,CHAUTAUQUA,MEDINA,33,0,"GH,GK,GX"
1996,"Cotton Well Drilling Company,  Inc.",Erie,CONCORD,AKRON,1,0,GK
1977,Consolidated Gas Supply Corp.,Cayuga,SPRINGPORT,QUEENSTON,0,4,
1996,Baker & Odonnell Dev. Co.,Allegany,ANDOVER,FULMER VALLEY,0,0,
1984,National Fuel Gas Supply Corp.,Cattaraugus,DAYTON,ONONDAGA,0,0,
1986,Richardson Petroleum Corp.,Allegany,WEST UNION,FULMER VALLEY,4,0,"GK,OB"
1993,Gustafson Family Trust 2,Chautauqua,POLAND,UPPER DEVONIAN,1,0,
1988,"Midwest Exploration, Inc.",Erie,ELMA,MEDINA,2,0,GK
1976,"Harris, William",Genesee,PAVILION,MEDINA,1,0,GK
1994,Oak Hill Oil Co.,Cattaraugus,ALLEGANY,BRADFORD,0,0,OA
1996,Big Tree Energy Partners,Wyoming,GAINESVILLE,MEDINA,0,2,
1972,Norris Oil Co.,Cattaraugus,ALLEGANY,CHIPMUNK,0,0,OA
1977,"Evinczik, Joseph A",Chautauqua,BUSTI,GLADE,2,0,OB
1988,Pangea Petroleum Co.,Erie,BRANT,MEDINA,4,1,GK
1995,Whiting Door Manufacturing Corp.,Erie,NEWSTEAD,MEDINA,1,0,
1999,"Eclipse Management Assoc., Inc",Chautauqua,CHAUTAUQUA,MEDINA,1,0,GK
1990,U S Energy Development Corp.,Chautauqua,BUSTI,MEDINA,2,1,GK
1974,G & H Oil Co.,Allegany,WIRT,RICHBURG,0,0,OB
1985,"Gist, Henry & Sara",Chautauqua,HANOVER,MEDINA,0,1,
1991,"Southwell, Russell  W",Chautauqua,BUSTI,GLADE,0,0,OB
1990,"Eastern States Energy, Inc.",Chautauqua,GERRY,ONONDAGA-BASS ISLAND,1,0,
1985,National Fuel Gas Supply Corp.,Erie,COLLINS,MEDINA,0,1,
1986,"Buffington, Richard J. Jr.",Allegany,CLARKSVILLE,CLARKSVILLE,0,0,OB
1983,"Empire Exploration, Inc.",Cattaraugus,DAYTON,MEDINA,0,1,
1987,"Universal Resources Holdings, Incorporated",Chautauqua,ARKWRIGHT,MEDINA,8,0,GK
1997,"Allegany Leisurelands, Inc.",Allegany,BOLIVAR,RICHBURG,0,0,
1998,"Gage, Allen J.",Chautauqua,HANOVER,MEDINA,1,0,
1985,Templeton & Woods,Cattaraugus,CARROLLTON,BRADFORD,0,0,OC
1994,"Alden Aurora Gas Co.,  Inc.",Erie,NEWSTEAD,MEDINA,1,3,GN
1989,Texas Meridian Operating Co.,Chautauqua,KIANTONE,MEDINA,9,0,"GK,GX"
1971,Iroquois Gas Corp.,Genesee,PEMBROKE,MEDINA,4,0,GX
1984,Nelson Limited Partnership,Chautauqua,BUSTI,GLADE,0,0,OX
1976,Reese Oil Co.,Cattaraugus,ALLEGANY,BRADFORD,0,0,OX
1996,"Young, Douglas V.",Allegany,SCIO,RICHBURG,0,0,
1988,Pennzoil Products Co.,Cattaraugus,CARROLLTON,CHIPMUNK,0,0,OA
1987,Natural Resource Management Corp.,Cattaraugus,RANDOLPH,MEDINA,58,0,GH
1996,"Pagels, James",Allegany,WELLSVILLE,FULMER VALLEY,0,2,
1994,"Buffalo China, Inc.",Erie,BUFFALO,MEDINA,1,0,
1994,Transfuel Resources Co.,Chautauqua,POLAND,MEDINA,79,0,"GH,GK"
1987,"Warner Bros Well Drilling, Inc",Chautauqua,SHERIDAN,MEDINA,1,0,GK
1985,"Empire Exploration, Inc.",Chautauqua,CHERRY CREEK,MEDINA,1,0,"GK,GX"
1992,"Ardent Resources, Inc.",Ontario,GENEVA,MEDINA-QUEENSTON,2,1,GI
1992,Ashland Farms LLC,Cayuga,LEDYARD,QUEENSTON,0,1,
1986,"Westmin Resources,  Inc.",Wyoming,GENESEE FALLS,MEDINA,0,2,
1993,"Sturdevant, Walter B.",Allegany,WILLING,FULMER VALLEY,0,0,
1995,"Copper Ridge Oil, Inc.",Cattaraugus,OLEAN,BRADFORD,0,0,OA
1980,"Geise, Lawrence J.",Cattaraugus,,,0,0,OA
1994,L. W. Resources,Erie,EVANS,MEDINA,2,3,GK
1994,Cabot Oil & Gas Corp.,Chautauqua,CLYMER,MEDINA,46,0,GH
1997,"Red Wing Co., Inc.",Chautauqua,POMFRET,MEDINA,3,0,
1972,Hughes Oil Co.,Allegany,SCIO,SCIO,1,0,OB
1993,"Jamestown Plastics, Inc.",Chautauqua,PORTLAND,MEDINA,1,0,
1996,"Miller, Connie S.",Erie,HAMBURG,MEDINA,1,0,
1986,Walker Exploration & Production Corp.,Chautauqua,CLYMER,MEDINA,2,0,"GK,GX"
1995,"Stedman Energy, Inc.",Chautauqua,HARMONY,MEDINA,21,0,"GH,GK"
1987,"Envirogas, Inc.",Chautauqua,FRENCH CREEK,MEDINA,13,1,"GH,GK,GX"
1994,"Roberts, Carl H",Allegany,CLARKSVILLE,CLARKSVILLE,0,0,
1997,"Herberger, Donald",Genesee,BETHANY,MEDINA,1,0,
1998,L. W. Resources,Chautauqua,NORTH HARMONY,MEDINA,1,2,
1996,Belden & Blake Corporation,Cattaraugus,OTTO,MEDINA,10,0,GK
1999,"Weil Resources, Inc.",Erie,EVANS,MEDINA,1,0,GK
1972,Consolidated Gas Supply Corp.,Wyoming,COVINGTON,MEDINA,1,0,GX
1999,"East Resources, Inc.",Cattaraugus,OLEAN,BRADFORD THIRD,0,0,
1992,National Fuel Gas Supply Corp.,Erie,NORTH COLLINS,MEDINA,6,0,GK
1994,Seneca Resources Corporation,Erie,COLLINS,AKRON,1,0,GK
1993,A & F Oil Co.,Allegany,GENESEE,RICHBURG,0,0,
1985,St Bonaventure University,Cattaraugus,ALLEGANY,BRADFORD,0,1,
1989,"Rogers, Effie",Ontario,BRISTOL,MEDINA,1,0,
1985,"Springport Gas Co., Inc.",Cayuga,SPRINGPORT,QUEENSTON,4,0,GI
1991,"Stephan, Phillip D.",Cattaraugus,ALLEGANY,BRADFORD,0,0,OC
1989,Sherman Oil Co.,Allegany,GENESEE,RICHBURG,0,4,OB
1994,"Thompson, Stanley",Chautauqua,WESTFIELD,MEDINA,5,0,GA
1993,"Nutbrown,George W.& Shirleyann",Chautauqua,WESTFIELD,MEDINA,1,0,
1981,Columbia Gas Transmission Corp.,Cattaraugus,CONEWANGO,MEDINA,0,2,
1999,"Auburn Golf & County Club, Inc",Cayuga,OWASCO,ONONDAGA,0,1,
1999,L. W. Resources,Chautauqua,DUNKIRK,MEDINA,1,3,
1993,"Nornew, Inc.",Chautauqua,KIANTONE,MEDINA,12,1,GK
1981,"Gallets, Clair F",Cattaraugus,ALLEGANY,BRADFORD,0,0,
1996,"Universal Resources Holdings, Incorporated",Chautauqua,ARKWRIGHT,MEDINA,2,0,GK
1996,J. J. Bucher Producing Corporation,Cattaraugus,CARROLLTON,CHIPMUNK,0,0,OC
1987,"Johnson, Mark & Troy",Chautauqua,BUSTI,GLADE,0,0,OB
1998,"Ford Gum & Machine Co.,  Inc.",Erie,NEWSTEAD,MEDINA,1,1,
1990,"Patterson, Robert",Chautauqua,PORTLAND,MEDINA,1,0,
1997,Seneca Resources Corporation,Chautauqua,PORTLAND,MEDINA,1,0,GK
1996,"Anzalone, Michael",Chautauqua,WESTFIELD,MEDINA,2,0,
1987,Gypsum Energy Management Co.,Genesee,DARIEN,MEDINA,67,3,GR
1989,"Green, Laura",Chautauqua,PORTLAND,MEDINA,1,0,GK
1994,Case Oil Corp.,Allegany,BOLIVAR,RICHBURG,0,6,
1984,U S Energy Development Corp.,Erie,CONCORD,MEDINA,0,4,
1991,"Bellows, Herbert & Nellie",Allegany,WELLSVILLE,FULMER VALLEY,0,0,OB
1992,"Sprague, Edward Jr",Cattaraugus,PERRYSBURG,AKRON,1,0,
1999,"REI-NY, LLC",Chautauqua,CHARLOTTE,PERRYSBURG,0,1,
1998,"Weil Resources, Inc.",Cattaraugus,EAST OTTO,MEDINA,0,2,
1992,"Randall, John B.",Ontario,RICHMOND,MEDINA,1,0,
1971,"Vaughn, Duane",Cattaraugus,,,0,0,OA
1987,"Ebenezer Oil Co., Inc.",Steuben,GREENWOOD,PENNY,0,0,OB
1979,"Van Dette,  Albert",Chautauqua,STOCKTON,MEDINA,0,1,
1988,"Lyndon Oil Co.,Inc.",Cattaraugus,CARROLLTON,BRADFORD,0,0,OA
1994,"Gallets, Clair F",Cattaraugus,ALLEGANY,CHIPMUNK,0,0,
1976,Walters & Johnson,Chautauqua,BUSTI,GLADE,0,0,OA
1998,"Yellen, Richard D. & Loretta K. Yellen",Cayuga,SPRINGPORT,QUEENSTON,1,0,
1983,"Warner, Myron & Elsie",Erie,LANCASTER,MEDINA,1,0,
1980,"Loch Exploration, Inc.",Wyoming,JAVA,MEDINA,10,7,GH
1998,"Demambro, Gene Brian",Chautauqua,PORTLAND,MEDINA,1,0,
1985,Washakie Oil Co.,Chautauqua,CARROLL,MEDINA,2,3,"GK,GX"
1967,Iroquois Gas Corp.,Cattaraugus,PERRYSBURG,AKRON,0,9,
1995,"Crumb, Roger G",Chautauqua,CHERRY CREEK,MEDINA,2,0,
1979,"Paragon Resources, Inc.",Chautauqua,CHAUTAUQUA,MEDINA,458,5,GK
1997,"Baker, James J. & Jacqueline J",Chautauqua,CHAUTAUQUA,MEDINA,2,0,
1984,"County Line Stone Co., Inc.",Erie,NEWSTEAD,MEDINA,0,2,
1987,BBI Curacao N.V.,Cattaraugus,ALLEGANY,BRADFORD,0,0,GT
1985,"Ekas, David & Archer",Cattaraugus,CARROLLTON,CHIPMUNK,0,0,
1992,CNG Transmission Corp.,Erie,CONCORD,MEDINA,11,0,GI
1986,"Doran & Associates, Inc.",Chautauqua,HARMONY,MEDINA,2,0,GH
1982,"Abarta Oil & Gas, Inc.",Erie,BRANT,MEDINA,3,0,GK
1986,"Pfeiffer, Richard A",Cattaraugus,ALLEGANY,BRADFORD,0,0,OA
1991,"Weil Resources, Inc.",Erie,LANCASTER,MEDINA,2,0,GK
1976,"Reserve Gas Company, Inc.",Erie,,MEDINA,53,4,GK
1994,Strippit Inc.,Erie,NEWSTEAD,MEDINA,2,0,
1986,National Fuel Gas Supply Corp.,Erie,NORTH COLLINS,AKRON,13,0,GK
1989,Union Springs School District,Cayuga,SPRINGPORT,QUEENSTON,2,0,
1986,"Sprague, Gary R",Chautauqua,BUSTI,MEDINA,1,0,
1996,"Shearing, David H.",Wyoming,PERRY,MEDINA,1,0,
1984,Daggett Oil Co.,Allegany,GENESEE,RICHBURG,0,0,OB
1985,Pembroke Central School District,Genesee,PEMBROKE,MEDINA,1,0,
1991,"Wightman, Robert N.",Allegany,WIRT,RICHBURG,0,0,OB
1992,Transfuel Resources Co.,Chautauqua,KIANTONE,MEDINA,15,0,GK
1986,Altec Specialty Steel Corp.,Chautauqua,DUNKIRK,MEDINA,3,0,
1995,L. W. Resources,Chautauqua,GERRY,MEDINA,12,0,GH
1985,Gastec Energy Corp.,Erie,EDEN,MEDINA,15,0,"GK,GU"
1970,Valley Gas Corp.,Genesee,PAVILION,MEDINA,5,0,GX
1989,"P & S Drilling, Inc.",Erie,MARILLA,MEDINA,3,0,"GK,GX"
1989,"Stephan, Phillip D.",Cattaraugus,ALLEGANY,BRADFORD,0,0,OX
1987,"Doran & Associates, Inc.",Chautauqua,CARROLL,GLADE,0,0,OB
1986,"Winter's Railroad Service, Inc",Erie,NORTH COLLINS,MEDINA,0,2,
1985,"Templeton Energy,  Inc.",Erie,SARDINIA,MEDINA,3,1,GK
1974,Hunt Oil Co.,Allegany,SCIO,RICHBURG,0,0,OB
1976,National Fuel Gas Supply Corp.,Allegany,WILLING,ORISKANY,0,2,
1992,Cabot Oil & Gas Corp.,Chautauqua,CLYMER,ONONDAGA-BASS ISLAND,2,0,GH
1995,"Lebarron, Paul",Steuben,TROUPSBURG,FULMER VALLEY,0,1,
1976,"Flint Oil & Gas, Inc.",Erie,SARDINIA,MEDINA,1,4,GK
1993,"Oonk, Harvey",Chautauqua,CLYMER,MEDINA,1,0,
1999,"Otis Eastern Service, Inc.",Allegany,ALMOND,MARCELLUS,1,0,GK
1997,Schreiner Oil and Gas Inc.,Erie,AURORA,MEDINA,0,1,
1990,Mayville Ltd II Limited Partnership,Chautauqua,CHAUTAUQUA,MEDINA,3,1,GX
1990,"Frey Well Drilling, Inc.",Erie,WALES,MEDINA,1,1,GK
1986,Oilmark & Co.,Chautauqua,WESTFIELD,MEDINA,1,0,"GH,GX,GK"
1972,"Briggs, Courtland M.",Erie,ELMA,MEDINA,5,0,GX
1984,Perry Central Schools,Wyoming,PERRY,MEDINA,1,0,
1989,"Ford Gum & Machine Co.,  Inc.",Erie,NEWSTEAD,MEDINA,1,1,
1986,Mitchell Exploration Corp.,Cattaraugus,MACHIAS,MEDINA,0,1,
1980,Banks Gas Drilling Co.,Chautauqua,NORTH HARMONY,MEDINA,0,1,
1989,TGX Corp.,Chautauqua,MINA,MEDINA,57,9,"GK,GQ"
1974,National Fuel Gas Supply Corp.,Erie,EVANS,MEDINA,2,0,
1982,"Chloride Power Electronic, Inc.",Livingston,CALEDONIA,MEDINA,2,0,
1992,TGX Corp.,Chautauqua,CHAUTAUQUA,MEDINA,96,0,"GH,GK,GX"
1985,"Notaro, Sonia",Chautauqua,CHAUTAUQUA,MEDINA,0,0,
1976,"Beaver, Albert H",Cattaraugus,OLEAN,CHIPMUNK,0,4,
1994,Pennsylvania General Energy,Cattaraugus,CARROLLTON,CHIPMUNK,0,0,OC
1984,"Energy Oil, Inc.",Erie,MARILLA,MEDINA,11,1,"GK,GQ"
1998,"Ardent Resources, Inc.",Madison,EATON,NONE SPECIFIED,0,1,
1999,Collins Oil Co.,Allegany,SCIO,RICHBURG,0,0,OD
1997,"GFS Energy, Inc.",Chautauqua,SHERIDAN,MEDINA,1,0,GK
1997,"Shelex Drilling, Inc.",Chautauqua,NORTH HARMONY,MEDINA,6,0,GX
1997,L. W. Resources,Erie,BRANT,MEDINA,3,0,GK
1998,"Scott, Glenn H.",Chautauqua,VILLENOVA,MEDINA,0,1,
1990,Bemus Point Central School District,Chautauqua,ELLERY,MEDINA,1,0,
1993,TGX Corp.,Chautauqua,POMFRET,MEDINA,89,0,GK
1977,National Fuel Gas Supply Corp.,Genesee,BETHANY,MEDINA,1,0,
1998,"Pan Energy Company, Inc.",Erie,CONCORD,MEDINA,1,1,GX
1988,U S Energy Development Corp.,Chautauqua,CHARLOTTE,MEDINA,1,1,GH
1977,"Jennings, Earl",Allegany,ALMA,RICHBURG,0,0,OB
1987,Quaker State Corp.,Cattaraugus,CARROLLTON,CHIPMUNK,0,0,OB
1970,"Groll, Carl A.",Allegany,BOLIVAR,RICHBURG,0,0,OB
1981,Oak Hill Oil Co.,Cattaraugus,ALLEGANY,BRADFORD,0,0,OA
1998,"EWP Lumber, Inc.",Cattaraugus,ALLEGANY,BRADFORD,0,0,
1991,"Karcher, Walter Estate",Allegany,CENTERVILLE,UNKNOWN,0,1,
1996,"Call Farms, Inc.",Genesee,BATAVIA,MEDINA,3,0,
1991,"Templeton, W M",Cattaraugus,OTTO,MEDINA,1,0,GK
1995,"Cline, Willard M",Cattaraugus,CARROLLTON,BRADFORD,0,0,
1984,Tipperary Oil & Gas Corp.,Onondaga,LYSANDER,TRENTON,0,1,
1976,Pennzoil Products Co.,Cattaraugus,ALLEGANY,CHIPMUNK,0,0,OA
1999,Wyckoff Development Co.,Steuben,JASPER,ORISKANY,0,1,
1990,J G & A Co-Venture,Allegany,ANDOVER,PENNY & FULMER VALLEY,0,0,OB
1985,Shorewood Farms Drilling,Erie,HAMBURG,MEDINA,1,0,
