Year,Quarter,LocationDesc,HealthTopic,PolicyTopic,Setting,Title,PolicyTypeID,PolicyTopicID
2015,2,Kentucky,Nutrition,Disparities/Equity,Community,"""An act amending the 2014-2016 executive branch and transportation cabinet biennial budgets, making an appropriation therefor, and declaring an emergency""",LEG,013DEQ
2010,1,New Jersey,Physical Activity,Built Environment and Street-Scale Design,Community,Newspaper Boxes on State Highway Right-of-Way,REG,049BED
2009,1,California,Obesity,Appropriations,Community,Local Planning: Housing Element,LEG,002APP
2015,1,Texas,Obesity,Initiatives and Programs,Community,Creating a program to recognize Before and After-School Programs that promote healthy eating and physical activity,LEG,053INP
2011,1,California,Physical Activity,Bicycling,Community,An Act Relating to Transportation<br>,LEG,005BIK
2010,1,New Jersey,Physical Activity,Built Environment and Street-Scale Design,School/After School,School Transportation in Hazardous Routes,LEG,049BED
2009,1,Oklahoma,Nutrition,Food Assistance Programs,Work Place,State Government,LEG,003FAP
2009,1,Idaho,Nutrition,Media Campaigns,Restaurant/Retail,Rules of the Preferred Promotion Program,REG,031MDC
2011,1,Oregon,Nutrition,Access to Healthy Foods,Community,Uses on Lands Zoned for Exclusive Farm Use,LEG,001AHF
2013,2,Texas,Physical Activity,Physical Education Requirements,School/After School,Public School Accountability,LEG,036PER
2009,1,Georgia,Obesity,Menu Labeling,School/After School,Regional Planning,REG,032MNL
2010,1,District of Columbia,Nutrition,School Nutrition,Medical and/or Hospital,Hospital and Medical Services Corporation,LEG,043SNU
2011,1,Kentucky,Nutrition,Food Security,Community,Executive Branch Budget Bill Amendment,LEG,023FOS
2003,1,California,Obesity,Access to Drinking Water,Community,California Fitness Month,LEG,014ADW
2010,1,Rhode Island,Nutrition,Incentives,Community,Taxation,LEG,029INC
2011,1,Illinois,Obesity,Appropriations,Restaurant/Retail,Home Rule County Soft Drink Retailers' Occupation Tax,LEG,002APP
2010,1,Texas,Obesity,Marketing Restrictions,Community,2011 Multifamily Housing Revenue Bond Rules,REG,019MAR
2011,1,North Carolina,Nutrition,School Nutrition,School/After School,A Bill to Exempt Parentally Supplied Foods from Nutrition Standards,LEG,043SNU
2011,1,Indiana,Obesity,Task Forces/Councils,Community,Legislative Council,LEG,047TFC
2010,1,Ohio,Nutrition,Food Assistance Programs,Community,"Women, Infants and Children (WIC) Program",REG,003FAP
2007,1,California,Physical Activity,Initiatives and Programs,Work Place,Senate Concurrent  Resolution<br>,LEG,053INP
2005,1,Florida,Nutrition,Medical Care,Community,Greenways and Trails,LEG,026MEC
2003,1,Massachusetts,Nutrition,Farmers Markets,Community,An Act Making Appropriations<br>,LEG,016FAM
2011,1,Maine,Nutrition,Food Assistance Programs,Medical and/or Hospital,Individual and Small Group Health Plans,LEG,003FAP
2011,1,Texas,Nutrition,Appropriations,School/After School,Interagency Obesity Council,LEG,002APP
2010,1,Hawaii,Physical Activity,Bicycling,Community,Hybrid Bicycles,LEG,005BIK
2009,1,Massachusetts,Nutrition,Fruits and Vegetables,Community,School Nutrition,LEG,025FAV
2011,1,New York,Physical Activity,Built Environment and Street-Scale Design,Community,New York Sate Infrastructure Development Bank,LEG,049BED
2009,1,Michigan,Physical Activity,Physical Education Requirements,School/After School,Health Education,LEG,036PER
2010,1,Maine,Nutrition,Appropriations,Community,Maine Food Processing Grant Program,REG,002APP
2009,1,Michigan,Obesity,Food Restrictions,School/After School,Recreational Authorities Act,LEG,020FOR
2009,1,Oregon,Nutrition,Fruits and Vegetables,Community,Oregon Food Policy Council,LEG,025FAV
2010,1,Texas,Nutrition,Breastfeeding,Early Care and Education,Minimum Standards for Child-Care Centers,REG,007BFD
2011,1,New York,Nutrition,Access to Healthy Foods,Medical and/or Hospital,Adult Day Services Respite Demonstration Programs,LEG,001AHF
2012,1,Delaware,Nutrition,Access to Healthy Foods,Community,Commending the Food Bank of Delaware<br>,LEG,001AHF
2010,1,Florida,Nutrition,Medical Care,Community,Metropolitan Planning Organizations,LEG,026MEC
2009,1,Vermont,Physical Activity,Appropriations,Community,Transportation Program,LEG,002APP
2010,1,Oregon,Obesity,Body Mass Index (BMI),Community,Multimodal Transportation Fund Program,REG,006BMI
2011,1,Florida,Nutrition,Task Forces/Councils,Work Place,State Employee Health Insurance Benefits,LEG,047TFC
2009,1,New York,Nutrition,Farm Direct Foods,Community,Appropriations for Support of Government,LEG,015FDF
2009,1,Washington,Physical Activity,"Parks, Recreation and Trails",Community,Capital Budget,LEG,034PRT
2011,1,California,Obesity,Appropriations,Restaurant/Retail,State Planning,LEG,002APP
2014,3,District of Columbia,Nutrition,Access to Healthy Foods,Early Care and Education,Workplace Wellness Act and Healthy Tots Act of 2014,LEG,001AHF
2010,1,Rhode Island,Obesity,Menu Labeling,Community,Public Property and Works,LEG,032MNL
2009,1,New Mexico,Nutrition,Agriculture and Farming,School/After School,Fresh Fruit for School Lunches,LEG,017AGF
2009,1,Georgia,Nutrition,Appropriations,School/After School,Bright from the Start Program,REG,002APP
2010,1,Maryland,Obesity,Appropriations,Community,Consolidated Transportation Program,LEG,002APP
2010,1,Alabama,Physical Activity,Built Environment and Street-Scale Design,Community,Transportation Department,LEG,049BED
2010,1,Hawaii,Physical Activity,Built Environment and Street-Scale Design,Community,Kalanianaole Highway,LEG,049BED
2009,1,New Jersey,Physical Activity,Public Transportation,Community,Smart Housing Incentive Act,LEG,040TRS
2010,1,Rhode Island,Physical Activity,Bicycling,Community,Motor and Other Vehicles,LEG,005BIK
2010,1,Hawaii,Physical Activity,Pedestrians/Walking,Community,Koloa Community Hapa Trail Volunteer Assistance,LEG,052PED
2002,1,Virginia,Physical Activity,Bicycling,Community,Board of Transportation Safety,LEG,005BIK
2007,1,Oregon,Nutrition,Fruits and Vegetables,School/After School,Standards for Items Sold in Schools,LEG,025FAV
2007,1,South Carolina,Obesity,Appropriations,Community,An Act to Make Appropriations<br>,LEG,002APP
2010,1,Oklahoma,Nutrition,Food Assistance Programs,Medical and/or Hospital,"My Life, My Choice Waiver",REG,003FAP
2011,1,Washington,Physical Activity,"Parks, Recreation and Trails",Community,Categorical Exemptions for Development,LEG,034PRT
2009,1,Oklahoma,Obesity,Body Mass Index (BMI),School/After School,Schools,LEG,006BMI
2001,1,Hawaii,Nutrition,Fruits and Vegetables,School/After School,House Concurrent Resolution<br>,LEG,025FAV
2013,1,North Carolina,Nutrition,Food Assistance Programs,School/After School,An Act to Enact the Healthy and High Performance School Act of 2013,LEG,003FAP
2011,1,Hawaii,Nutrition,Appropriations,Restaurant/Retail,School Meals,LEG,002APP
2009,1,Maryland,Obesity,Appropriations,Community,Tax Increment Financing,LEG,002APP
2002,1,Florida,Physical Activity,Safe Routes to Schools,Community,An Act Relating to Safe Transportation for Children<br>,LEG,041SRS
2011,1,Oregon,Obesity,Appropriations,Community,Nutrition,LEG,002APP
2004,1,District of Columbia,Nutrition,Disparities/Equity,Community,An Act Making Appropriations <br>,LEG,013DEQ
2011,1,Delaware,Obesity,Appropriations,Community,Bicycles,LEG,002APP
2011,1,Hawaii,Nutrition,Access to Healthy Foods,Community,Hawaii Agricultural Products,LEG,001AHF
2009,1,New York,Nutrition,Food Policy Councils,Community,New York State Council on Food Policy,LEG,022FPC
2010,1,Illinois,Obesity,Food Restrictions,Restaurant/Retail,Task Force on Farmers Markets,LEG,020FOR
2001,1,Vermont,Nutrition,Liability and Indemnity,Community,Transportation Capital Program,LEG,030LAI
2012,1,Mississippi,Nutrition,Access to Healthy Foods,School/After School,An Act to Create the Sweetened Beverage and Syrup Tax Law<br>,LEG,001AHF
2012,1,Kentucky,Obesity,Initiatives and Programs,Work Place,Healthy Lifestyles<br>,LEG,053INP
2010,1,Georgia,Obesity,Food Restrictions,Restaurant/Retail,State Fiscal Year Appropriations,LEG,020FOR
2010,1,Ohio,Physical Activity,Built Environment and Street-Scale Design,School/After School,School Transportation Safety,LEG,049BED
2005,1,Wisconsin,Obesity,Liability and Indemnity,Restaurant/Retail,Claims Resulting from Weight Gain and Obesity,LEG,030LAI
2011,1,Missouri,Nutrition,Farm Direct Foods,Community,Specified Farm Products Tax and Use Exemption,LEG,015FDF
2009,1,Colorado,Physical Activity,Built Environment and Street-Scale Design,Community,Bicyclist and Driver Rules,LEG,049BED
2010,1,Mississippi,Nutrition,Appropriations,School/After School,Education Blueprint,LEG,002APP
2013,1,Idaho,Nutrition,Initiatives and Programs,Medical and/or Hospital,Medicaid Basic Plan Benefits,REG,053INP
2010,1,New Hampshire,Nutrition,Task Forces/Councils,Community,Certain Technical Corrections in the Insurance Laws,LEG,047TFC
2011,1,Louisiana,Physical Activity,Public Safety,Community,Capital Outlay Budget,LEG,039SAF
2012,1,New Mexico,Nutrition,School Nutrition,School/After School,"Declaring January 26, 2012 as School Nutrition Day<br>",LEG,043SNU
2015,3,Hawaii,Nutrition,Fruits and Vegetables,School/After School,Relating to a Farm to School Program,LEG,025FAV
2011,1,Georgia,Physical Activity,Bicycling,Community,Bicycles,LEG,005BIK
2009,1,Texas,Physical Activity,Bicycling,Community,Urban Transportation Authority,LEG,005BIK
2001,1,New York,Nutrition,Agriculture and Farming,Community,An Act Making Appropriations for the Support of Economic Development Initiatives<br>,LEG,017AGF
2003,1,Rhode Island,Physical Activity,"Parks, Recreation and Trails",Community,State Budget,LEG,034PRT
2011,1,Vermont,Obesity,Liability and Indemnity,Community,Green Mountain Care,LEG,030LAI
2005,1,Pennsylvania,Nutrition,Farmers Markets,Community,An Act to Provide from the General Fund<br>,LEG,016FAM
2009,1,Ohio,Nutrition,Healthier Food Retail and Food Deserts,School/After School,Nutritional Standards,LEG,021HFR
2009,1,Michigan,Nutrition,Farm Direct Foods,School/After School,Recreational Authorities Act,LEG,015FDF
2010,1,Washington,Nutrition,Incentives,Community,Tax Increases,LEG,029INC
2011,1,Washington,Obesity,Food Restrictions,Community,State Agency Food Purchasing Policy,LEG,020FOR
2010,1,Washington,Physical Activity,Pedestrians/Walking,Community,Bicycle and Pedestrian Safety Education,LEG,052PED
2009,1,Minnesota,Obesity,Menu Labeling,Community,Economic Development,LEG,032MNL
2009,1,North Carolina,Nutrition,Initiatives and Programs,Early Care and Education,Children's Health and Nutrition,REG,053INP
2011,1,Tennessee,Physical Activity,Pedestrians/Walking,School/After School,Traffic Safety,LEG,052PED
2010,1,Hawaii,Obesity,Appropriations,Community,Bicycle Operation,LEG,002APP
2011,1,Ohio,Nutrition,Appropriations,School/After School,Schools Implementation of Body Mass Index Screenings,LEG,002APP
2009,1,Utah,Obesity,Appropriations,Community,At-Grade Railroad Crossings,REG,002APP
2014,2,Maryland,Nutrition,Fruits and Vegetables,Community,Neighborhood Business Development Program Financial Assistance for Food Deserts,LEG,025FAV
2011,1,Massachusetts,Physical Activity,Public Transportation,Community,Opportunity Rebuilding and Expansion Infrastructure,LEG,040TRS
2010,1,Kentucky,Physical Activity,Safe Routes to Schools,Community,Appropriations and Revenue,LEG,041SRS
2011,1,Florida,Obesity,Incentives,Restaurant/Retail,Streamlined Sales and Use Tax Agreement,LEG,029INC
2011,1,Tennessee,Nutrition,Farmers Markets,Community,Food and Food Products,LEG,016FAM
2015,1,California,Nutrition,Farm Direct Foods,Community,Nutrition Incentive Matching Grant Program,LEG,015FDF
2010,1,Oklahoma,Nutrition,Farm Direct Foods,Restaurant/Retail,Revenue And Taxation,LEG,015FDF
2010,1,Oklahoma,Nutrition,Agriculture and Farming,Restaurant/Retail,Healthy Communities,LEG,017AGF
2010,1,California,Physical Activity,Bicycling,Community,Traffic Offenses: Punishment,LEG,005BIK
2009,1,Wisconsin,Obesity,Appropriations,Community,Parked Motor Vehicles,LEG,002APP
2011,1,Massachusetts,Nutrition,Access to Healthy Foods,Community,Reducing Childhood Obesity Rates,LEG,001AHF
2009,1,Kentucky,Nutrition,Trans Fats,Work Place,Healthy Lifestyles,LEG,050FAT
2010,1,Pennsylvania,Nutrition,Disparities/Equity,Community,Agricultural Surplus System,LEG,013DEQ
2009,1,Minnesota,Nutrition,Medical Care,Community,Capital Improvements,LEG,026MEC
2011,1,Hawaii,Nutrition,Farm Direct Foods,School/After School,Hawaii Grown Produce,LEG,015FDF
2011,1,Missouri,Nutrition,Access to Healthy Foods,School/After School,Commission on Prevention and Management of Obesity,LEG,001AHF
2001,1,Washington,Physical Activity,Built Environment and Street-Scale Design,Community,Bicycle And Pedestrian Safety,LEG,049BED
2013,1,Illinois,Nutrition,Food Assistance Programs,Community,An Act Concerning Public Aid,LEG,003FAP
2010,1,Illinois,Obesity,Front of Package Labeling,School/After School,School Code,LEG,024FOP
2011,1,Florida,Nutrition,Food Assistance Programs,Community,Wellness and Health Improvement Programs,LEG,003FAP
2011,1,California,Nutrition,Farm Direct Foods,School/After School,An Act Related to Pupil Nutrition<br>,LEG,015FDF
2004,1,Idaho,Obesity,Incentives,Restaurant/Retail,Provides Immunity from Liability for Obesity,LEG,029INC
2009,1,West Virginia,Nutrition,Appropriations,Early Care and Education,Child Care Center Licensing,REG,002APP
2011,1,Hawaii,Nutrition,Task Forces/Councils,Medical and/or Hospital,Medicaid Wellness Pilot Program,LEG,047TFC
2011,1,California,Obesity,Appropriations,Community,Redevelopment,LEG,002APP
2010,1,Hawaii,Nutrition,Fruits and Vegetables,School/After School,Schools,LEG,025FAV
2011,1,Maine,Nutrition,Medical Care,Community,Future Bond Program,REG,026MEC
2011,1,New York,Nutrition,Agriculture and Farming,Restaurant/Retail,Exemption from Tolls for Farmers,LEG,017AGF
2012,1,New Jersey,Obesity,Body Mass Index (BMI),School/After School,Body Mass Index Screenings<br>,LEG,006BMI
2009,1,Ohio,Nutrition,Appropriations,Community,Chapter 166 Loans and Loan Guarantees,LEG,002APP
2010,1,Alaska,Physical Activity,Physical Education Requirements,School/After School,Physical Education Standards,REG,036PER
2011,1,Oregon,Nutrition,Agriculture and Farming,Community,Taxation of Tangible Personal Property,LEG,017AGF
2011,1,Florida,Physical Activity,Bicycling,Community,Growth Management,LEG,005BIK
2009,1,Ohio,Physical Activity,Physical Education Requirements,School/After School,Healthy Students Act,LEG,036PER
2011,1,New York,Obesity,Appropriations,Community,New York State Bicycle Tourism Promotion Act,LEG,002APP
2013,1,New York,Nutrition,Farmers Markets,Community,Act to Amend the Elder Law and the Agriculture and Markets Law,LEG,016FAM
2009,1,Florida,Obesity,Access to Drinking Water,Restaurant/Retail,Prevention of Obesity,LEG,014ADW
2009,1,Massachusetts,Nutrition,Appropriations,School/After School,Nutrition and Wellness in the Public Schools,LEG,002APP
2011,1,New York,Nutrition,Food Assistance Programs,Medical and/or Hospital,Health Insurers,LEG,003FAP
2011,1,Tennessee,Physical Activity,Pedestrians/Walking,Community,Recreational Areas,LEG,052PED
2001,1,Pennsylvania,Physical Activity,Built Environment and Street-Scale Design,Community,PN 2379 Vehicle Code Issues,LEG,049BED
2007,1,Arkansas,Nutrition,Appropriations,Community,An Act to Make Appropriations   <br>,LEG,002APP
2011,1,Hawaii,Nutrition,Access to Healthy Foods,Restaurant/Retail,School Meals,LEG,001AHF
2009,1,Illinois,Nutrition,Appropriations,School/After School,"Illinois Food, Farms, and Jobs Act",LEG,002APP
2014,3,Illinois,Physical Activity,Physical Activity Requirements,School/After School,Physical Fitness Assessments in Schools,LEG,035PAR
2012,1,Maine,Physical Activity,Disabilities,School/After School,Maine Unified Special Education Regulation<br>,REG,011DIS
2012,1,New York,Obesity,Sugar Sweetened Beverages,Restaurant/Retail,In Relation to Setting Nutrition Standards for Restaurants<br>,LEG,046SSB
2009,1,New York,Obesity,Appropriations,Community,The Downstate Revitalization Fund Program,REG,002APP
2005,1,North Carolina,Nutrition,Farm Direct Foods,School/After School,Child Nutrition Standards,LEG,015FDF
2001,1,Vermont,Obesity,Task Forces/Councils,Community,Cardiovascular Health Coalition,LEG,047TFC
2011,1,Rhode Island,Nutrition,Healthier Food Retail and Food Deserts,School/After School,Sales and Use Taxes for Vending Machines,LEG,021HFR
2011,1,Texas,Obesity,Liability and Indemnity,School/After School,Sweetened Beverages Tax,LEG,030LAI
2011,1,Hawaii,Nutrition,Point of Purchase Promotion,Restaurant/Retail,Aspartame,LEG,037POP
2010,1,New York,Nutrition,Food Security,Restaurant/Retail,Sale Or Use of Artificial Trans Fat,LEG,023FOS
