Year,Quarter,LocationDesc,HealthTopic,PolicyTopic,Setting,Title,PolicyTypeID,PolicyTopicID
2009,1,Montana,Nutrition,Appropriations,Community,Nursery License Fees,LEG,002APP
2002,1,Colorado,Obesity,Appropriations,Community,Distribution of Food Coupons to Women,LEG,002APP
2011,1,New York,Physical Activity,Public Safety,Community,Tax Increment Financing Program,LEG,039SAF
2009,1,Tennessee,Nutrition,Appropriations,School/After School,Education,LEG,002APP
2011,1,Illinois,Nutrition,Appropriations,Community,Public Aid Code,LEG,002APP
2011,1,Florida,Obesity,Health Insurance Coverage,Medical and/or Hospital,State Employees Health Insurance Benefits,LEG,028HIC
2015,1,New York,Nutrition,Task Forces/Councils,Early Care and Education,Trans fat reduction; breastfeeding rights; BMI in schools; PE/PA requirements; Bicycle parking,LEG,047TFC
2011,1,North Carolina,Nutrition,Incentives,School/After School,Healthy Schools Act,LEG,029INC
2009,1,Hawaii,Nutrition,Farm Direct Foods,Community,Biofuel Facilities,LEG,015FDF
2009,1,Kentucky,Obesity,Appropriations,School/After School,Physical Activity,LEG,002APP
2009,1,Maine,Physical Activity,"Parks, Recreation and Trails",Community,Tax Increment Financing,LEG,034PRT
2009,1,Pennsylvania,Nutrition,Liability and Indemnity,Community,Renaissance City Initiative,LEG,030LAI
2009,1,New Hampshire,Physical Activity,Pedestrians/Walking,Community,Walkable and Bikable Communities,LEG,052PED
2010,1,Maryland,Nutrition,Farm Direct Foods,Community,Health Disparities,LEG,015FDF
2011,1,Hawaii,Obesity,Food Restrictions,Restaurant/Retail,Aspartame,LEG,020FOR
2009,1,Washington,Obesity,Health Insurance Coverage,School/After School,Annual School Reporting,LEG,028HIC
2009,1,New Jersey,Obesity,Menu Labeling,Community,Historic Preservation Revolving Loan Program,REG,032MNL
2017,2,Maryland,Nutrition,Food Security,Community,Maryland Farms and Families Act,LEG,023FOS
2012,1,Hawaii,Nutrition,Initiatives and Programs,Community,An Act Relating to Agriculture,LEG,053INP
2010,1,Rhode Island,Obesity,Appropriations,Community,Motor and Other Vehicles,LEG,002APP
2011,1,Oregon,Nutrition,Media Campaigns,Community,Healthy Lifestyles for Children,LEG,031MDC
2010,1,Florida,Physical Activity,Pedestrians/Walking,Community,Spring Lake Improvement District,LEG,052PED
2009,1,California,Obesity,Body Mass Index (BMI),Community,2009-10 Budget,LEG,006BMI
2003,1,New York,Nutrition,Appropriations,Community,An Act Making Appropriations,LEG,002APP
2011,1,Hawaii,Obesity,Appropriations,Restaurant/Retail,Child Nutrition Programs,LEG,002APP
2009,1,New Mexico,Obesity,Appropriations,Community,Small Cities Development Block Grants,REG,002APP
2011,1,Hawaii,Nutrition,Access to Healthy Foods,Community,Concession Contracts,LEG,001AHF
2010,1,Vermont,Nutrition,Appropriations,Restaurant/Retail,Smart Taxes,LEG,002APP
2010,1,Georgia,Physical Activity,Bicycling,Community,Jekyll Island State Park Authority Act,LEG,005BIK
2009,1,Minnesota,Nutrition,Appropriations,Community,Economic Development,LEG,002APP
2014,1,Washington,Nutrition,Initiatives and Programs,School/After School,The Apple a Day Act,LEG,053INP
2011,1,Colorado,Physical Activity,Bicycling,Community,Inherent Risk Mountain Biking Liability,LEG,005BIK
2010,1,Virginia,Nutrition,Medical Care,Community,Traffic Lights,LEG,026MEC
2009,1,Oklahoma,Physical Activity,Built Environment and Street-Scale Design,Community,Motor Vehicles,LEG,049BED
2010,1,Vermont,Obesity,Menu Labeling,Community,Land Use,LEG,032MNL
2010,1,Illinois,Nutrition,Healthier Food Retail and Food Deserts,Restaurant/Retail,Capital Projects,LEG,021HFR
2011,1,Texas,Physical Activity,Public Transportation,Community,Jefferson County Management District,LEG,040TRS
2011,1,Montana,Obesity,Disparities/Equity,Medical and/or Hospital,Healthy Choices by Medicaid Recipients,LEG,013DEQ
2009,1,Washington,Physical Activity,Bicycling,Community,Project Improvements Including Public Transportation,LEG,005BIK
2011,1,Idaho,Nutrition,Appropriations,Community,Food Tax Credits,LEG,002APP
2011,1,California,Obesity,Appropriations,Community,Public Contracts: Healthy and Sustainable Food,LEG,002APP
2011,1,Idaho,Physical Activity,Public Safety,Community,Eminent Domain,LEG,039SAF
2009,1,Kentucky,Physical Activity,Built Environment and Street-Scale Design,Community,Bicycle And Pedestrian Safety,LEG,049BED
2009,1,Ohio,Nutrition,Farm Direct Foods,Community,Livestock Care Standards Board,LEG,015FDF
2011,1,Maine,Nutrition,Access to Healthy Foods,Community,Food Licensing Requirements,LEG,001AHF
2013,1,Maine,Nutrition,School Nutrition,School/After School,An Act To Support School Nutrition and Expand the Local Foods Economy,LEG,043SNU
2011,1,Kentucky,Physical Activity,Appropriations,School/After School,Executive Branch Budget Bill Amendment,LEG,002APP
2009,1,Minnesota,Nutrition,Agriculture and Farming,Community,Financing of State Government,LEG,017AGF
2010,1,Illinois,Obesity,Appropriations,Community,Night Preservation,LEG,002APP
2005,1,California,Physical Activity,Physical Education Requirements,School/After School,Nutrition and Physical Activity Curriculum,LEG,036PER
2009,1,Florida,Nutrition,Appropriations,Community,Excuse From Jury Service,LEG,002APP
2011,1,New York,Obesity,Portion Size,School/After School,Prohibiting the Sale of Certain Foods and Beverages,LEG,038POS
2012,1,Arkansas,Nutrition,Appropriations,Community,An Act to Make Appropriations<br>,LEG,002APP
2011,1,California,Obesity,Body Mass Index (BMI),Community,Low-Income Housing Tax Credit Programs,REG,006BMI
2013,1,Georgia,Nutrition,Access to Healthy Foods,Community,Commending School Districts Participating in the Farm to School 5 Million Meals Campaign,LEG,001AHF
2011,1,Massachusetts,Nutrition,Fruits and Vegetables,Community,Cranberry Nutrient Management Study Commission,LEG,025FAV
2011,1,North Carolina,Physical Activity,Physical Activity Requirements,School/After School,Healthy Schools Act,LEG,035PAR
2011,1,Massachusetts,Physical Activity,Bicycling,Community,Motorist Right of Way Violation Penalty,LEG,005BIK
2011,1,Pennsylvania,Obesity,Incentives,Medical and/or Hospital,Healthy Living Committee Discount,LEG,029INC
2009,1,New York,Obesity,Initiatives and Programs,Community,Health Risks of Overweight and Underweight Children,LEG,053INP
2009,1,New York,Obesity,Appropriations,Community,Fuel Reduction and Conservation Program,LEG,002APP
2005,1,Illinois,Physical Activity,Physical Education Requirements,School/After School,Spring Mandate Waiver Report,LEG,036PER
2011,1,Hawaii,Physical Activity,Built Environment and Street-Scale Design,Community,Capital Improvement Projects for the Benefit of the Fir,LEG,049BED
2010,1,Idaho,Obesity,Food Restrictions,Restaurant/Retail,Locally Grown Food Productions,LEG,020FOR
2006,1,New York,Nutrition,Food Security,Community,An Act to Amend Laws,LEG,023FOS
2012,1,Illinois,Physical Activity,Public Safety,School/After School,Resolution,LEG,039SAF
2011,1,New Mexico,Nutrition,Appropriations,Medical and/or Hospital,Public Employees and Wellness Incentives,LEG,002APP
2011,1,Massachusetts,Physical Activity,Public Transportation,Community,Smart Growth Zoning and Housing Production,LEG,040TRS
2011,1,Massachusetts,Nutrition,Point of Purchase Promotion,Community,Building of More Modern Transportation Systems,LEG,037POP
2012,1,California,Nutrition,Vending,School/After School,An Act Relating to Schools <br>,LEG,051VEN
2009,1,Arkansas,Nutrition,Farm Direct Foods,Community,Sale of Raw Products,LEG,015FDF
2009,1,Texas,Nutrition,Task Forces/Councils,School/After School,Nutrition Working Groups,REG,047TFC
2011,1,Nebraska,Nutrition,Fruits and Vegetables,Restaurant/Retail,Appropriation Supplement,LEG,025FAV
2011,1,New York,Nutrition,Farmers Markets,Community,State Fiscal Year 2011-2012 Funding,LEG,016FAM
2011,1,Rhode Island,Physical Activity,"Parks, Recreation and Trails",Community,Planning and Land Use,LEG,034PRT
2009,1,Massachusetts,Nutrition,Trans Fats,School/After School,Trans Fat in School Served Products,LEG,050FAT
2010,1,Oregon,Nutrition,Appropriations,Restaurant/Retail,Senior Farm Direct Nutrition Program,REG,002APP
2009,1,Massachusetts,Obesity,Food Restrictions,School/After School,Governor Fiscal Year 2010 Budget,LEG,020FOR
2009,1,Rhode Island,Physical Activity,Task Forces/Councils,Community,Office of Health Equity,LEG,047TFC
2011,1,Florida,Obesity,Menu Labeling,Community,Affordable Housing,LEG,032MNL
2010,1,Vermont,Nutrition,Incentives,Restaurant/Retail,Soft Drinks,LEG,029INC
2009,1,Illinois,Physical Activity,Task Forces/Councils,Community,Obesity Prevention Initiative Act,LEG,047TFC
2010,1,South Dakota,Physical Activity,Built Environment and Street-Scale Design,Community,Bicycle Passing Restrictions,LEG,049BED
2013,1,Texas,Physical Activity,Initiatives and Programs,Community,An Act Relating to a Nutrition and Wellness Education Pilot Program for Certain Recipients of Certain State Benefits,LEG,053INP
2009,1,Massachusetts,Physical Activity,Safe Routes to Schools,Community,Transportation System Modernization,LEG,041SRS
2013,1,New York,Physical Activity,Physical Activity Requirements,School/After School,An Act to Amend the Education Law,LEG,035PAR
2005,1,Rhode Island,Obesity,Food Restrictions,School/After School,School Food and Beverage Restrictions,LEG,020FOR
2011,1,Virginia,Nutrition,Medical Care,Community,US Route 1 Corridor Study,LEG,026MEC
2010,1,Mississippi,Obesity,Task Forces/Councils,Community,Healthcare Coordinating Council,LEG,047TFC
2011,1,Maryland,Physical Activity,Bicycling,Community,Baltimore City,LEG,005BIK
2015,2,Michigan,Nutrition,Nutrition Standards,School/After School,Education; other; certain fund-raising activities during school hour,LEG,010NUS
2010,1,Texas,Physical Activity,Safe Routes to Schools,School/After School,Transportation Funding,REG,041SRS
2012,1,Iowa,Nutrition,Initiatives and Programs,Community,An Act Providing for Charitable Food  Donations<br>,LEG,053INP
2014,3,Missouri,Nutrition,Food Assistance Programs,Restaurant/Retail,Sales Tax Exemption and SNAP use at Farmers Markets,LEG,003FAP
2011,1,Maryland,Nutrition,Agriculture and Farming,Restaurant/Retail,Raw Agricultural Products Sales,LEG,017AGF
2008,1,New Jersey,Obesity,Body Mass Index (BMI),Community,Budget Bill Fiscal Year 2009-2010,LEG,006BMI
2010,1,Oklahoma,Obesity,Food Restrictions,Restaurant/Retail,Healthy Communities,LEG,020FOR
2006,1,Virginia,Nutrition,Incentives,School/After School,Combating Childhood Obesity,LEG,029INC
2012,1,Hawaii,Obesity,Sugar Sweetened Beverages,Community,An Act Relating to Health<br>,LEG,046SSB
2011,1,Maryland,Nutrition,Medical Care,Community,Community Enhancement,LEG,026MEC
2010,1,Michigan,Nutrition,Farmers Markets,Community,Cottage Food Operation,LEG,016FAM
2011,1,Hawaii,Physical Activity,Disparities/Equity,Community,Traffic and Pedestrian Study,LEG,013DEQ
2011,1,West Virginia,Obesity,Appropriations,Restaurant/Retail,Soft Drinks Tax,LEG,002APP
2011,1,Hawaii,Nutrition,Access to Healthy Foods,Community,Home Organic Produce Cooperatives,LEG,001AHF
2011,1,Massachusetts,Obesity,Sugar Sweetened Beverages,School/After School,Public School Commercialism,LEG,046SSB
2009,1,Colorado,Obesity,Health Insurance Coverage,Community,Incentives Wellness and Prevention Program,LEG,028HIC
2011,1,Mississippi,Nutrition,Access to Healthy Foods,School/After School,Sweetened Beverages and Syrups Tax,LEG,001AHF
2011,1,Arkansas,Nutrition,Access to Healthy Foods,School/After School,Education Appropriation,LEG,001AHF
2010,1,Colorado,Obesity,Food Restrictions,School/After School,Food Systems Advisory Council,LEG,020FOR
2010,1,District of Columbia,Nutrition,Appropriations,Community,Supermarket Tax Abatement,LEG,002APP
2015,1,New York,Nutrition,Access to Healthy Foods,Community,Establishing New York State Council on Food Policy,LEG,001AHF
2011,1,Florida,Obesity,Appropriations,School/After School,Growth Management,LEG,002APP
2011,1,Texas,Physical Activity,Bicycling,Community,Montecillo Municipal Management District,LEG,005BIK
2009,1,New York,Obesity,Food Restrictions,Community,Funding for Community Gardens,LEG,020FOR
2009,1,Kentucky,Nutrition,Appropriations,Community,Breastfeeding,LEG,002APP
2013,3,Oregon,Nutrition,School Nutrition,School/After School,Grants Awarded to Schools for Food Programs,LEG,043SNU
2011,1,Virginia,Physical Activity,Built Environment and Street-Scale Design,Community,Transportation Infrastructure Bank,LEG,049BED
2010,1,Mississippi,Obesity,Disparities/Equity,Community,Closing the Gap Act,LEG,013DEQ
2011,1,Arkansas,Nutrition,Task Forces/Councils,Community,Underserved Areas and Economic Development,LEG,047TFC
2009,1,New Mexico,Obesity,Appropriations,Community,Healthy Appropriate Foods,LEG,002APP
2011,1,New York,Nutrition,Disparities/Equity,Restaurant/Retail,State Fiscal Year 2011-2012 Funding,LEG,013DEQ
2009,1,Indiana,Obesity,Appropriations,Restaurant/Retail,Vendor Procedures; Department Sanctions,REG,002APP
2009,1,Illinois,Nutrition,Farm Direct Foods,Community,Agency Appropriations,LEG,015FDF
2009,1,New Hampshire,Nutrition,Appropriations,Community,Keep Local Farms Program,LEG,002APP
2011,1,Oregon,Obesity,Incentives,Restaurant/Retail,The Taxation of Sugar Sweetened Beverages,LEG,029INC
2011,1,District of Columbia,Nutrition,Appropriations,Community,Budget Support Act,LEG,002APP
2008,1,New Jersey,Obesity,Marketing Restrictions,Community,Budget Bill Fiscal Year 2009-2010,LEG,019MAR
2011,1,Texas,Nutrition,Access to Healthy Foods,Restaurant/Retail,Sweetened Beverages Tax,LEG,001AHF
2011,1,Minnesota,Nutrition,Agriculture and Farming,Restaurant/Retail,Agriculture,LEG,017AGF
2010,1,Massachusetts,Nutrition,Medical Care,Community,Cambridge Easement Land,LEG,026MEC
2010,1,New York,Nutrition,Liability and Indemnity,Community,Downstate Revitalization Fund Program,REG,030LAI
2014,1,California,Nutrition,Fruits and Vegetables,Community,Healthy Options for Everyone Act of 2014,LEG,025FAV
2011,1,Maine,Obesity,Food Restrictions,School/After School,Farm and Fish to School Program,LEG,020FOR
2010,1,Hawaii,Nutrition,Medical Care,Community,Hybrid Bicycles,LEG,026MEC
2009,1,Washington,Obesity,Health Insurance Coverage,Work Place,Health Carrier Payment of Wellness Incentives,LEG,028HIC
2011,1,Virginia,Obesity,Menu Labeling,Community,Fort Belvoir Improved Public Transportation Study,LEG,032MNL
2011,1,Hawaii,Physical Activity,Public Transportation,Community,Housing,LEG,040TRS
2011,1,Rhode Island,Nutrition,Appropriations,Restaurant/Retail,Sales and Use Taxes for Vending Machines,LEG,002APP
2011,1,Hawaii,Nutrition,School Nutrition,School/After School,School Gardens,LEG,043SNU
2009,1,Illinois,Physical Activity,Incentives,Community,Illinois Income Tax Act,LEG,029INC
2011,1,North Carolina,Physical Activity,Task Forces/Councils,Early Care and Education,Childhood Obesity Legislative Task Force,LEG,047TFC
2011,1,Hawaii,Nutrition,Food Security,Restaurant/Retail,Aspartame,LEG,023FOS
2014,2,Maryland,Nutrition,Healthier Food Retail and Food Deserts,Community,Neighborhood Business Development Program Financial Assistance for Food Deserts,LEG,021HFR
2005,1,Rhode Island,Obesity,Task Forces/Councils,School/After School,School Health and Wellness Programs,LEG,047TFC
2011,1,Hawaii,Nutrition,Trans Fats,Medical and/or Hospital,Medicaid,LEG,050FAT
2013,1,Massachusetts,Physical Activity,Pedestrians/Walking,Community,An Act to Promote Livable Communities and Zoning Reform ActAn Act to Promote Livable Communities and Zoning Reform Act,LEG,052PED
2010,1,Florida,Nutrition,Point of Purchase Promotion,Restaurant/Retail,Public Food Service Establishments,LEG,037POP
2011,1,Texas,Physical Activity,"Parks, Recreation and Trails",Community,Specific Management District Creation and Tax,LEG,034PRT
2004,1,Colorado,Physical Activity,Bicycling,School/After School,Safe Routes to School,LEG,005BIK
2011,1,Oregon,Nutrition,Agriculture and Farming,Community,The Oregon Food Policy Council,LEG,017AGF
2011,1,New York,Obesity,Sugar Sweetened Beverages,School/After School,School Lunch Program,LEG,046SSB
2009,1,Hawaii,Obesity,Health Insurance Coverage,Medical and/or Hospital,Health Insurance and Children,LEG,028HIC
2011,1,Vermont,Physical Activity,Bicycling,Work Place,Bicycle Racks on State Buildings,LEG,005BIK
2011,1,California,Nutrition,Food Security,Community,An Act Related to Public Health<br>,LEG,023FOS
2010,1,Washington,Physical Activity,Public Transportation,Community,Regional Transit Authority Facilities,LEG,040TRS
2011,1,California,Physical Activity,Bicycling,School/After School,Vehicles: Engineering and Traffic Survey,LEG,005BIK
2009,1,Massachusetts,Physical Activity,Built Environment and Street-Scale Design,Community,Arlington Pedestrian Safety,LEG,049BED
