Year,Quarter,LocationDesc,HealthTopic,PolicyTopic,Setting,Title,PolicyTypeID,PolicyTopicID
2009,1,Maryland,Nutrition,Appropriations,Work Place,State Employee and Retiree Benefits,LEG,002APP
2011,1,Missouri,Nutrition,Access to Healthy Foods,Community,Sewer Service Lines Failure Repair Fee,LEG,001AHF
2013,1,Texas,Nutrition,School Nutrition,School/After School,Beverages Sold to Students in Schools,LEG,043SNU
2011,1,Hawaii,Nutrition,Liability and Indemnity,Community,County Development Infrastructure,LEG,030LAI
2009,1,Idaho,Nutrition,Fruits and Vegetables,Community,Rules of the Preferred Promotion Program,REG,025FAV
2011,1,Vermont,Obesity,Body Mass Index (BMI),Community,Transportation Program,LEG,006BMI
2009,1,Rhode Island,Obesity,Food Restrictions,Community,Special Supplemental Nutrition Program,REG,020FOR
2011,1,Florida,Nutrition,Trans Fats,Medical and/or Hospital,State Employees Health Insurance Benefits,LEG,050FAT
2007,1,District of Columbia,Physical Activity,Safe Routes to Schools,Community,An Act Making Appropriations,LEG,041SRS
2015,1,Hawaii,Physical Activity,Public Transportation,Community,Enterprise Zones,LEG,040TRS
2007,1,Washington,Nutrition,Food Assistance Programs,Community,Small Farm Direct Marketing Assistance,LEG,003FAP
2010,1,Minnesota,Obesity,Body Mass Index (BMI),Community,Capital Improvements,LEG,006BMI
2010,1,District of Columbia,Obesity,Health Insurance Coverage,Community,Hospital and Medical Services Corporation,LEG,028HIC
2012,1,Kentucky,Physical Activity,Safe Routes to Schools,Community,A Concurrent Resolution <br>,LEG,041SRS
2008,1,Florida,Obesity,Appropriations,School/After School,Physical Education,LEG,002APP
2009,1,Texas,Physical Activity,Physical Education Requirements,School/After School,Physical Education Curriculum,LEG,036PER
2009,1,Alaska,Nutrition,Medical Care,Community,Bicycle Program,LEG,026MEC
2009,1,Michigan,Nutrition,Food Assistance Programs,Medical and/or Hospital,Blue Cross Health Coverage,LEG,003FAP
2009,1,Michigan,Obesity,Body Mass Index (BMI),Community,Transportation Infrastructure Options,LEG,006BMI
2009,1,Illinois,Nutrition,Farm Direct Foods,Community,Fiscal Year 2010 Budget,LEG,015FDF
2007,1,District of Columbia,Physical Activity,Public Transportation,Community,An Emergency Act to Approve the Borrowing of Funds <br>,LEG,040TRS
2011,1,Maine,Physical Activity,Built Environment and Street-Scale Design,Community,Pedestrian Safety Laws,LEG,049BED
2011,1,Hawaii,Obesity,Liability and Indemnity,Community,Medicaid Wellness Pilot Program,LEG,030LAI
2011,1,Hawaii,Obesity,Disparities/Equity,Restaurant/Retail,Taxation,LEG,013DEQ
2007,1,Michigan,Physical Activity,Initiatives and Programs,Community,Senate Resolution<br>,LEG,053INP
2011,1,Arizona,Obesity,Menu Labeling,Community,Municipal Tax Increment Financing and Infrastructure,LEG,032MNL
2009,1,Montana,Nutrition,Appropriations,Community,Nursery License Fees,LEG,002APP
2009,1,Illinois,Nutrition,Appropriations,School/After School,Chicago School District Article of the School Code,LEG,002APP
2009,1,Rhode Island,Nutrition,School Nutrition,School/After School,Education,LEG,043SNU
2009,1,Maine,Nutrition,Initiatives and Programs,School/After School,Physical Education Curriculum,LEG,053INP
2009,1,Massachusetts,Physical Activity,School Siting,Community,Transportation System Modernization,LEG,042SIT
2015,1,Texas,Obesity,Initiatives and Programs,School/After School,Department of Agriculture Initiatives,LEG,053INP
2012,1,Oregon,Nutrition,Farmers Markets,Community,Amendments to Conform Agency Rules to New Laws<br>,REG,016FAM
2004,1,Pennsylvania,Physical Activity,Initiatives and Programs,Work Place,House Resolution,LEG,053INP
2011,1,Montana,Nutrition,Disparities/Equity,School/After School,Recommendations on Reducing Childhood Hunger,LEG,013DEQ
2015,2,Louisiana,Nutrition,Agriculture and Farming,Community,Resolution to create a task force to study food deserts,LEG,017AGF
2012,1,Hawaii,Nutrition,Access to Healthy Foods,Community,An Act Related to Hawaii-grown Produce,LEG,001AHF
2003,1,Illinois,Nutrition,Disparities/Equity,Community,An Act Making Appropriations<br>,LEG,013DEQ
2011,1,Hawaii,Nutrition,Access to Healthy Foods,Restaurant/Retail,Appropriation for the Women and Infant Children Farmers,LEG,001AHF
2007,1,Colorado,Physical Activity,Initiatives and Programs,School/After School,An Act Concerning length of service Awards <br>,LEG,053INP
2009,1,Massachusetts,Physical Activity,Health Impact Assessment,Community,Transportation System Modernization,LEG,027HIA
2010,1,Ohio,Physical Activity,Physical Education Requirements,School/After School,School Nutrition and Health,LEG,036PER
2011,1,Massachusetts,Obesity,Disparities/Equity,School/After School,Environmental and Health Impact Reports,LEG,013DEQ
2011,1,Connecticut,Nutrition,Agriculture and Farming,School/After School,Community Investment Account,LEG,017AGF
2011,1,Missouri,Physical Activity,Incentives,Community,Streamlined Sales and Use Tax Agreement,LEG,029INC
2011,1,Massachusetts,Obesity,Appropriations,Community,Labeling of Food,LEG,002APP
2010,1,Illinois,Physical Activity,Pedestrians/Walking,Community,Pedestrians With Disabilities Safety Act,LEG,052PED
2011,1,California,Obesity,Appropriations,Community,State Planning,LEG,002APP
2010,1,Minnesota,Physical Activity,Built Environment and Street-Scale Design,Community,Traffic Regulations,LEG,049BED
2017,2,Vermont,Nutrition,Farm Direct Foods,Community,An Act Relating to the Rozo McLaughlin Farm-to-School Program,LEG,015FDF
2011,1,Arkansas,Obesity,Disparities/Equity,School/After School,Appropriation to the Department of Human Services,LEG,013DEQ
2012,1,Iowa,Nutrition,Agriculture and Farming,Community,An Act Providing for Charitable Food Donations<br>,LEG,017AGF
2011,1,Kentucky,Nutrition,Appropriations,School/After School,Budget Bill Amendments,LEG,002APP
2009,1,Minnesota,Obesity,Body Mass Index (BMI),Community,Transportation,LEG,006BMI
2010,1,California,Nutrition,Appropriations,Community,Food Grocers: Display of Farm Product Price,LEG,002APP
2009,1,Vermont,Nutrition,Agriculture and Farming,Community,Recovery and Reinvestment Act,LEG,017AGF
2011,1,Oregon,Nutrition,Nutrition Standards,Community,The Oregon Food Policy Council,LEG,010NUS
2011,1,Louisiana,Obesity,Health Insurance Coverage,Community,Schools,LEG,028HIC
2010,1,Connecticut,Nutrition,Agriculture and Farming,School/After School,"Farms, Food and Jobs",LEG,017AGF
2010,1,Rhode Island,Obesity,Incentives,Work Place,Public Officers and Employees,LEG,029INC
2011,1,New York,Nutrition,Agriculture and Farming,Restaurant/Retail,State Fiscal Year 2011-2012 Funding,LEG,017AGF
2010,1,Idaho,Nutrition,Farmers Markets,Community,Locally Grown Food Productions,LEG,016FAM
2011,1,Oregon,Physical Activity,Incentives,Restaurant/Retail,The Taxation of Sugar Sweetened Beverages,LEG,029INC
2009,1,Pennsylvania,Physical Activity,Access to Recreational Opportunities,School/After School,Secondary School Athletics Equity Disclosure,LEG,004ARO
2011,1,Tennessee,Obesity,Appropriations,Community,Industrial Development,LEG,002APP
2009,1,Arkansas,Nutrition,Appropriations,Community,Social Services Block Grant (SSBG) Program Manual,REG,002APP
2011,1,Oregon,Obesity,Food Restrictions,Community,Nutrition,LEG,020FOR
2016,2,Louisiana,Nutrition,Fruits and Vegetables,School/After School,BESE: Requires BESE and the Dept. of Agriculture and Forestry to develop and implement a Farm to School Program,LEG,025FAV
2011,1,Minnesota,Physical Activity,"Parks, Recreation and Trails",Restaurant/Retail,Capital Investment,LEG,034PRT
2009,1,West Virginia,Nutrition,Appropriations,School/After School,Governor's Office of Health Enhancement,LEG,002APP
2011,1,Georgia,Nutrition,Appropriations,Restaurant/Retail,Georgia Grown Farm Products,LEG,002APP
2010,1,Maryland,Obesity,Disparities/Equity,School/After School,Student Athletes,LEG,013DEQ
2011,1,District of Columbia,Physical Activity,Pedestrians/Walking,Community,Rhode Island Avenue,LEG,052PED
2009,1,Hawaii,Nutrition,Agriculture and Farming,Community,Appropriation,LEG,017AGF
2013,1,Texas,Nutrition,Incentives,Community,Resolution,LEG,029INC
2010,1,Mississippi,Physical Activity,"Parks, Recreation and Trails",Community,Town of Como,LEG,034PRT
2009,1,New York,Nutrition,Appropriations,Community,Tax Exemption for Buildings on Agricultural Land,LEG,002APP
2010,1,California,Nutrition,Vending,School/After School,Schools: Nutrition: Beverages,LEG,051VEN
2013,1,Montana,Nutrition,Appropriations,School/After School,An Act Creating the Farm-to-School Grant Program,LEG,002APP
2011,1,Texas,Nutrition,Healthier Food Retail and Food Deserts,School/After School,Sweetened Beverages Tax,LEG,021HFR
2011,1,Arkansas,Nutrition,Fruits and Vegetables,Community,Cottage Food and Farmers Market Permit Exemptions,LEG,025FAV
2015,1,Nevada,Nutrition,Breastfeeding,Early Care and Education,Child Care Facility Requirements,LEG,007BFD
2009,1,Illinois,Obesity,Appropriations,Community,Food Stamp Use,LEG,002APP
2011,1,Washington,Obesity,Body Mass Index (BMI),Community,Residential Infrastructure Development,LEG,006BMI
2011,1,Missouri,Nutrition,Incentives,Restaurant/Retail,Streamlined Sales and Use Tax Agreement,LEG,029INC
2005,1,New York,Nutrition,Farmers Markets,Community,An Act to Amend the Social Service Law and the Public Health Law<br>,LEG,016FAM
2012,1,District of Columbia,Physical Activity,Physical Activity Requirements,School/After School,Early Warning and Support System Act of 2012<br>,LEG,035PAR
2009,1,New York,Physical Activity,Disabilities,School/After School,High School Athletic Competition Eligibility Exception,LEG,011DIS
2010,1,Rhode Island,Physical Activity,"Parks, Recreation and Trails",Community,Towns and Cities,LEG,034PRT
2011,1,Michigan,Obesity,Marketing Restrictions,Community,Downtown Development Authorities,LEG,019MAR
2011,1,New Hampshire,Nutrition,Farm Direct Foods,Community,Definition of Local,LEG,015FDF
2011,1,Massachusetts,Nutrition,Medical Care,Community,Land Use Regulations and Zoning,LEG,026MEC
2010,1,Iowa,Nutrition,Trans Fats,Community,Sales Tax Exemption,LEG,050FAT
2012,1,New York,Nutrition,Agriculture and Farming,Restaurant/Retail,An Act to Amend the Agriculture and  Markets Law<br>,LEG,017AGF
2010,1,Oregon,Obesity,Body Mass Index (BMI),Community,Multimodal Transportation Fund Program,REG,006BMI
2010,1,Oregon,Physical Activity,Public Transportation,Community,Rural Airports,LEG,040TRS
2009,1,Missouri,Physical Activity,Built Environment and Street-Scale Design,Community,Transportation Issues,LEG,049BED
2009,1,Texas,Obesity,Appropriations,Community,Mass Transit and Accommodation,LEG,002APP
2009,1,Minnesota,Obesity,Body Mass Index (BMI),Community,Transportation,LEG,006BMI
2007,1,Rhode Island,Nutrition,Initiatives and Programs,Restaurant/Retail,House Resolution<br>,LEG,053INP
2010,1,Virginia,Obesity,Appropriations,Community,Revenues of the Commonwealth,LEG,002APP
2010,1,Colorado,Nutrition,Incentives,Restaurant/Retail,Penalty Interest,REG,029INC
2016,2,Connecticut,Nutrition,Agriculture and Farming,Community,An act concerning Connecticut's Farm to School program,LEG,017AGF
2010,1,New Jersey,Nutrition,Medical Care,Community,Bike Month,LEG,026MEC
2009,1,Connecticut,Physical Activity,Pedestrians/Walking,Community,Bicycle and Pedestrian Access,LEG,052PED
2005,1,Illinois,Obesity,Health Insurance Coverage,Community,Physical Fitness Services Act Technical Change,LEG,028HIC
2010,1,Hawaii,Obesity,Appropriations,School/After School,State Diet Programs,LEG,002APP
2011,1,Arkansas,Physical Activity,Appropriations,Community,Economic Development Commission,LEG,002APP
2011,1,District of Columbia,Nutrition,Appropriations,Community,Budget Support Act,LEG,002APP
2004,1,Alabama,Physical Activity,Incentives,Work Place,An act to provide for the sharing of the cost of health insurance premiums by state employees <br>,LEG,029INC
2011,1,Georgia,Nutrition,Agriculture and Farming,Community,Farm to School Programs,LEG,017AGF
2011,1,Washington,Physical Activity,Pedestrians/Walking,Community,Categorical Exemptions,LEG,052PED
2005,1,New York,Nutrition,Farmers Markets,Community,An Act  Making Appropriations,LEG,016FAM
2011,1,New Hampshire,Obesity,Food Restrictions,Community,Property Tax Credit,LEG,020FOR
2010,1,Nevada,Obesity,Appropriations,Community,Funding of State and Local Government,LEG,002APP
2011,1,Montana,Nutrition,Point of Purchase Promotion,Community,Parks and Recreational Resources,LEG,037POP
2009,1,Tennessee,Nutrition,Incentives,Restaurant/Retail,Taxes,LEG,029INC
2011,1,Massachusetts,Nutrition,Access to Healthy Foods,Restaurant/Retail,Foods Containing Artificial Trans Fats,LEG,001AHF
2010,1,District of Columbia,Obesity,Body Mass Index (BMI),Community,Streetcar Project Comprehensive Plan,LEG,006BMI
2005,1,Oklahoma,Nutrition,Task Forces/Councils,School/After School,An Act Relating to Schools<br>,LEG,047TFC
2011,1,Massachusetts,Physical Activity,Access to Recreational Opportunities,Community,Public Access to State Funded School Buildings,LEG,004ARO
2009,1,New York,Nutrition,Farm Direct Foods,School/After School,Healthy Schools Act,LEG,015FDF
2011,1,New Jersey,Nutrition,Disparities/Equity,School/After School,Corporate Tax Credit,LEG,013DEQ
2011,1,Hawaii,Obesity,Task Forces/Councils,Restaurant/Retail,Aspartame,LEG,047TFC
2010,1,Louisiana,Obesity,Appropriations,Community,Municipalities,LEG,002APP
2005,1,Arkansas,Nutrition,Correctional Facilities Farms Programs,Community,An Act to Make Appropriations    <br>,LEG,018CFP
2011,1,Maryland,Nutrition,Fruits and Vegetables,Community,Organic and Locally Grown Agricultural Products,LEG,025FAV
2010,1,Vermont,Obesity,Food Restrictions,Community,Capital Construction Bonds and Funding,LEG,020FOR
2011,1,New Mexico,Nutrition,Trans Fats,Medical and/or Hospital,Public Employees and Wellness Incentives,LEG,050FAT
2013,2,New York,Nutrition,Media Campaigns,Community,An Act to Amend the Agriculture and Markets Law,LEG,074MAM
2008,1,Washington,Nutrition,Farm Direct Foods,Community,Farmers Market Nutrition Program (FMNP)),REG,015FDF
2009,1,Illinois,Nutrition,Food Assistance Programs,Work Place,Wellness Tax Credit,LEG,003FAP
2011,1,Georgia,Nutrition,Farm Direct Foods,Community,Farm to School Programs,LEG,015FDF
2013,1,New York,Nutrition,Task Forces/Councils,Early Care and Education,Omnibus Obesity and Respiratory Illness Reduction Act,LEG,047TFC
2009,1,Maryland,Nutrition,Trans Fats,Community,Health Insurance,LEG,050FAT
2010,1,New Jersey,Physical Activity,Built Environment and Street-Scale Design,Community,Fort Monmouth Economic Revitalization,LEG,049BED
2010,1,Oregon,Obesity,Body Mass Index (BMI),Community,Rural Airports,LEG,006BMI
2011,1,New York,Nutrition,Appropriations,Community,Deficiency Budget,LEG,002APP
2011,1,Hawaii,Obesity,Incentives,Medical and/or Hospital,Tax Credits,LEG,029INC
2011,1,Texas,Obesity,Liability and Indemnity,Restaurant/Retail,Sweetened Beverages Tax,LEG,030LAI
2010,1,West Virginia,Obesity,Food Restrictions,Community,Livestock Care Standards Board,LEG,020FOR
2010,1,District of Columbia,Nutrition,Nutrition Standards,School/After School,Healthy Schools,LEG,010NUS
2009,1,New York,Nutrition,Healthier Food Retail and Food Deserts,Community,State Budget,LEG,021HFR
2009,1,Massachusetts,Physical Activity,Physical Education Requirements,School/After School,Student Nutrition and Wellness,LEG,036PER
2011,1,Alabama,Obesity,Liability and Indemnity,Restaurant/Retail,Civil Actions Against Food Companies,LEG,030LAI
2011,1,Texas,Physical Activity,Built Environment and Street-Scale Design,Community,Fulshear Town Center Management District,LEG,049BED
2011,1,Vermont,Nutrition,Access to Healthy Foods,Community,Government Product Purchases,LEG,001AHF
2009,1,Ohio,Nutrition,Medical Care,Community,Bicycle Operators and Passengers Requirement,LEG,026MEC
2011,1,Washington,Nutrition,Liability and Indemnity,Community,Additive Transportation Funding,LEG,030LAI
2011,1,Montana,Nutrition,Farm Direct Foods,Community,Study on Reducing Childhood Hunger,LEG,015FDF
2009,1,Maine,Obesity,Appropriations,Community,Food Stamped Local Produce,LEG,002APP
2009,1,Colorado,Nutrition,Appropriations,Community,Department of Education Funding,LEG,002APP
2011,1,New York,Obesity,Food Restrictions,Community,State Fiscal Year 2011-2012 Funding,LEG,020FOR
2009,1,Florida,Obesity,Body Mass Index (BMI),Community,Jacksonville Transportation Authority,LEG,006BMI
2010,1,California,Physical Activity,Disparities/Equity,Community,Health and Human Services: Federal Grant Opportunities,LEG,013DEQ
