Year,Quarter,LocationDesc,HealthTopic,PolicyTopic,Setting,Title,PolicyTypeID,PolicyTopicID
2010,1,Virginia,Obesity,Appropriations,Community,Derelict Buildings,LEG,002APP
2009,1,Illinois,Nutrition,Trans Fats,School/After School,School Code,LEG,050FAT
2010,1,Virginia,Physical Activity,Appropriations,Community,Revenues of the Commonwealth,LEG,002APP
2011,1,Oregon,Nutrition,Food Assistance Programs,Restaurant/Retail,Nutrition,LEG,003FAP
2005,1,Idaho,Obesity,Appropriations,Community,Bicycle Riders,LEG,002APP
2009,1,Michigan,Physical Activity,School Siting,School/After School,Neighborhood Schools,LEG,042SIT
2014,3,Massachusetts,Physical Activity,Appropriations,Community,Appropriations for Low Income Food Infrastructure,LEG,002APP
2011,1,Vermont,Physical Activity,Appropriations,School/After School,Capital Construction Appropriations,LEG,002APP
2015,1,New York,Nutrition,Sodium,Restaurant/Retail,Restaurant Nutrition Standards,LEG,045SOD
2010,1,Mississippi,Nutrition,Farm Direct Foods,Restaurant/Retail,Healthy Food Retail Act,LEG,015FDF
2010,1,Michigan,Obesity,Appropriations,School/After School,Department of Transportation,LEG,002APP
2014,1,Missouri,Nutrition,Food Assistance Programs,Community,Senior Farmersâ Market Nutrition Program,LEG,003FAP
2011,1,Hawaii,Nutrition,Access to Healthy Foods,Community,Task Force for Loss of Agricultural Lands,LEG,001AHF
2010,1,Washington,Obesity,Disparities/Equity,Community,Tax Increases,LEG,013DEQ
2009,1,District of Columbia,Physical Activity,"Parks, Recreation and Trails",Restaurant/Retail,Kingman Parkrosedale Community Garden,LEG,034PRT
2007,1,Iowa,Nutrition,Task Forces/Councils,Work Place,Health Care Reform,LEG,047TFC
2011,1,Hawaii,Physical Activity,School Siting,Community,Capital Improvement Projects for the Benefit of the Fir,LEG,042SIT
2010,1,Utah,Obesity,Health Insurance Coverage,School/After School,Short Title - Club Teams in Public Schools,LEG,028HIC
2010,1,Virginia,Nutrition,Farmers Markets,Restaurant/Retail,Private Home Food Preparation,LEG,016FAM
2002,1,Massachusetts,Physical Activity,Built Environment and Street-Scale Design,Community,An Act Providing for Certain Transportation Improvements<br>,LEG,049BED
2011,1,Texas,Obesity,Disparities/Equity,School/After School,Student Fitness,LEG,013DEQ
2005,1,Hawaii,Obesity,Appropriations,School/After School,Agribusiness Development Corporation,LEG,002APP
2001,1,Washington,Nutrition,Agriculture and Farming,Community,An Act Relating to marketing of agricultural products<br>,LEG,017AGF
2014,1,Massachusetts,Physical Activity,Bicycling,Community,Sustainable Development Principles,REG,005BIK
2011,1,Minnesota,Nutrition,Liability and Indemnity,Community,Corporate Franchise and Individual Income Tax,LEG,030LAI
2001,1,California,Physical Activity,Bicycling,Community,Land Use: Energy Conservation,LEG,005BIK
2009,1,Texas,Obesity,Appropriations,Community,Specialty License Plates,LEG,002APP
2009,1,Massachusetts,Obesity,Appropriations,School/After School,Student Nutrition and Wellness,LEG,002APP
2009,1,Vermont,Nutrition,Incentives,Community,Snack Food,LEG,029INC
2010,1,Florida,Physical Activity,Bicycling,School/After School,Spring Lake Improvement District,LEG,005BIK
2010,1,Iowa,Nutrition,Medical Care,Medical and/or Hospital,Hospitals,REG,026MEC
2001,1,Vermont,Obesity,Task Forces/Councils,Community,Cardiovascular Health Coalition,LEG,047TFC
2011,1,Arizona,Nutrition,Disparities/Equity,Medical and/or Hospital,Long Term Care Facilities and Standards,LEG,013DEQ
2013,1,New York,Physical Activity,Bicycling,Community,Omnibus Obesity and Respiratory Illness Reduction Act,LEG,005BIK
2011,1,Delaware,Obesity,Appropriations,School/After School,School Athletic Trainers,LEG,002APP
2009,1,Massachusetts,Nutrition,School Nutrition,Community,Racial and Ethnic Health Disparities,LEG,043SNU
2008,1,New Jersey,Nutrition,Appropriations,Community,Jersey Fresh,LEG,002APP
2010,1,Mississippi,Physical Activity,Appropriations,School/After School,Healthier School Initiative,LEG,002APP
2005,1,Illinois,Obesity,Front of Package Labeling,Community,Physical Fitness Services Act Technical Change,LEG,024FOP
2011,1,Wisconsin,Obesity,Appropriations,School/After School,High School Credit for Extracurricular Sports,LEG,002APP
2009,1,New York,Obesity,Menu Labeling,Community,Smart Growth for the New Century Act,LEG,032MNL
2011,1,New York,Physical Activity,Bicycling,Community,The New York State Smart Growth Interagency Task Force,LEG,005BIK
2010,1,Minnesota,Obesity,Menu Labeling,Community,Capital Improvements,LEG,032MNL
2010,1,Illinois,Nutrition,Disparities/Equity,Community,Feeding Illinois Funds,LEG,013DEQ
2008,1,New Jersey,Obesity,Appropriations,Community,Budget Bill Fiscal Year 2009-2010,LEG,002APP
2010,1,Massachusetts,Nutrition,Disparities/Equity,School/After School,School Nutrition,LEG,013DEQ
2009,1,Massachusetts,Nutrition,Medical Care,Community,Land Use,LEG,026MEC
2007,1,Connecticut,Nutrition,Incentives,Restaurant/Retail,An Act Concerning Revisions to Statutes Relating to the Department of Public Health and Social Services and Town Clerks<br>,LEG,029INC
2011,1,Oregon,Nutrition,Appropriations,Community,Approval of Special Events on Farmlands,LEG,002APP
2009,1,New York,Nutrition,Farm Direct Foods,School/After School,Healthy Schools Act,LEG,015FDF
2010,1,North Carolina,Nutrition,Task Forces/Councils,Early Care and Education,Child Care Commission,LEG,047TFC
2010,1,Rhode Island,Nutrition,Appropriations,Medical and/or Hospital,Insurance,LEG,002APP
2011,1,Massachusetts,Nutrition,Food Security,School/After School,An Act Making Appropriations<br>,LEG,023FOS
2013,1,Massachusetts,Physical Activity,Built Environment and Street-Scale Design,Community,An Act Promoting the Planning and Development of Sustainable Communities,LEG,049BED
2005,1,Tennessee,Obesity,Appropriations,School/After School,Child Nutrition and Wellness,LEG,002APP
2009,1,Indiana,Obesity,Food Restrictions,Community,Food Stamps At Farmers Markets,LEG,020FOR
2009,1,Massachusetts,Physical Activity,Health Impact Assessment,School/After School,Transportation System Modernization,LEG,027HIA
2005,1,California,Nutrition,Initiatives and Programs,School/After School,Senate Concurrent  Resolution,LEG,053INP
2010,1,Hawaii,Nutrition,Food Policy Councils,Restaurant/Retail,Government,LEG,022FPC
2013,1,California,Nutrition,Farm Direct Foods,Community,Choose California Act,LEG,015FDF
2011,1,Illinois,Obesity,Appropriations,Community,Department of Human Services,LEG,002APP
2011,1,Vermont,Physical Activity,Public Transportation,Community,Transportation Program,LEG,040TRS
2010,1,Utah,Physical Activity,Bicycling,Community,Mortgages,LEG,005BIK
2004,1,Pennsylvania,Nutrition,Farm Direct Foods,School/After School,House Resolution,LEG,015FDF
2010,1,Louisiana,Nutrition,Fruits and Vegetables,Restaurant/Retail,Sustainable Local Food Policy Council,LEG,025FAV
2009,1,Hawaii,Nutrition,Farm Direct Foods,School/After School,School Lunches and Local Produce,LEG,015FDF
2009,1,Alabama,Obesity,Menu Labeling,School/After School,School Lunch Menus,LEG,032MNL
2011,1,Hawaii,Nutrition,Appropriations,Community,Transit Oriented Development,LEG,002APP
2011,1,New York,Nutrition,Medical Care,Community,Protective Headgear Requirement,LEG,026MEC
2009,1,Hawaii,Obesity,Body Mass Index (BMI),Community,County Infrastructure Development Revolving Loan F,LEG,006BMI
2010,1,Minnesota,Physical Activity,Built Environment and Street-Scale Design,Community,Traffic Regulations,LEG,049BED
2011,1,New York,Obesity,Appropriations,Community,Blighted Properties,LEG,002APP
2009,1,Hawaii,Physical Activity,Built Environment and Street-Scale Design,Community,Complete Streets and Highways,LEG,049BED
2011,1,Hawaii,Nutrition,Task Forces/Councils,Medical and/or Hospital,Wellness,LEG,047TFC
2011,1,Hawaii,Physical Activity,Pedestrians/Walking,Work Place,Tax Credits,LEG,052PED
2011,1,Nevada,Physical Activity,Access to Recreational Opportunities,School/After School,Use of Athletic Fields for Youth Sports,LEG,004ARO
2010,1,Arizona,Nutrition,Incentives,Restaurant/Retail,Temporary Soft Drink Tax,LEG,029INC
2011,1,Hawaii,Nutrition,School Nutrition,School/After School,Aspartame,LEG,043SNU
2011,1,California,Nutrition,Farm Direct Foods,Community,Food and Agriculture<br>,REG,015FDF
2010,1,Iowa,Nutrition,Appropriations,Work Place,Breast Milk and the Workplace,LEG,002APP
2007,1,Vermont,Nutrition,Agriculture and Farming,School/After School,Local Foods,LEG,017AGF
2011,1,Maine,Obesity,Appropriations,Community,Commuter and Passenger Rail Transportation,LEG,002APP
2009,1,Wisconsin,Physical Activity,Pedestrians/Walking,Community,Budget Act,LEG,052PED
2011,1,Michigan,Nutrition,Disparities/Equity,Community,"A Resolution Related to Buy Local, Select Pure Michigan Day <br>",LEG,013DEQ
2011,1,Louisiana,Obesity,Disparities/Equity,Community,Schools,LEG,013DEQ
2010,1,California,Nutrition,Appropriations,Restaurant/Retail,"Agriculture: Fruits, Nuts, Vegetables: State Grown Act",LEG,002APP
2010,1,Illinois,Obesity,Body Mass Index (BMI),Community,River Edge Redevelopment Zone Act,LEG,006BMI
2009,1,New York,Physical Activity,Incentives,Community,Tax Credit for Qualified Expenses,LEG,029INC
2009,1,Idaho,Nutrition,Farm Direct Foods,Restaurant/Retail,Rules of the Preferred Promotion Program,REG,015FDF
2010,1,Louisiana,Obesity,Disparities/Equity,Early Care and Education,4 Year Old Children Program Content Standards,REG,013DEQ
2011,1,Hawaii,Nutrition,Access to Healthy Foods,School/After School,School Gardens,LEG,001AHF
2011,1,Washington,Obesity,Appropriations,Community,Additive Transportation Funding,LEG,002APP
2009,1,Ohio,Obesity,Appropriations,Work Place,Small Business Health Care Affordability Task Force,LEG,002APP
2010,1,Washington,Nutrition,Appropriations,Restaurant/Retail,Property Tax Exemption for Church Property,LEG,002APP
2010,1,New Jersey,Physical Activity,Pedestrians/Walking,Community,Crosswalks,LEG,052PED
2014,3,Mississippi,Nutrition,Incentives,Restaurant/Retail,Small Business and Grocer Investment Act,LEG,029INC
2010,1,Tennessee,Nutrition,Medical Care,Community,Traffic Safety,LEG,026MEC
2013,1,Mississippi,Physical Activity,Initiatives and Programs,Community,An Act to Create the Sweetened Beverages and Syrups Tax Law,LEG,053INP
2010,1,New Jersey,Obesity,Food Restrictions,Community,Milk Coupons,LEG,020FOR
2009,1,Washington,Physical Activity,Safe Routes to Schools,Community,Economic Stimulus,LEG,041SRS
2011,1,West Virginia,Physical Activity,Pedestrians/Walking,School/After School,Child Safety,LEG,052PED
2003,1,Texas,Physical Activity,Disabilities,Community,An Act Relating to the Provision of Health and Human Services <br>,LEG,011DIS
2011,1,Minnesota,Nutrition,Food Policy Councils,Community,Agriculture,LEG,022FPC
2011,1,Hawaii,Nutrition,Access to Healthy Foods,School/After School,School Meals,LEG,001AHF
2009,1,California,Obesity,Health Insurance Coverage,Medical and/or Hospital,Major Risk Medical Insurance Program: Individual Care,LEG,028HIC
2011,1,Massachusetts,Physical Activity,Physical Activity Requirements,School/After School,Mandatory Physical Education,LEG,035PAR
2013,1,Minnesota,Physical Activity,Pedestrians/Walking,Community,Appropriating Monies for Transportation,LEG,052PED
2007,1,California,Nutrition,Appropriations,Community,State Property: Vending Machines,LEG,002APP
2010,1,Idaho,Nutrition,Agriculture and Farming,Community,Locally Grown Food Productions,LEG,017AGF
2002,1,New Jersey,Nutrition,Access to Healthy Foods,Community,An Act Making Appropriations <br>,LEG,001AHF
2011,1,California,Nutrition,Liability and Indemnity,School/After School,Budget Act of 2011,LEG,030LAI
2011,1,New York,Physical Activity,Built Environment and Street-Scale Design,Community,Objects Or Purposes for Which Certain Bonds Were Issued,LEG,049BED
2011,1,Missouri,Nutrition,Liability and Indemnity,Community,Department of Revenue and Department of Transportation,LEG,030LAI
2009,1,Minnesota,Obesity,Appropriations,Community,Transportation,LEG,002APP
2009,1,Oklahoma,Nutrition,Appropriations,Community,Revenue And Taxation,LEG,002APP
2011,1,Hawaii,Nutrition,Appropriations,Work Place,Tax Credits,LEG,002APP
2010,1,Massachusetts,Nutrition,Disparities/Equity,Community,Fiscal Year 2011 Budget,LEG,013DEQ
2010,1,New York,Nutrition,Appropriations,Restaurant/Retail,Greenmarket Definition,LEG,002APP
2010,1,New York,Nutrition,Fruits and Vegetables,School/After School,New York State Healthy Kids Act,LEG,025FAV
2011,1,Massachusetts,Nutrition,Appropriations,Restaurant/Retail,Environmental and Health Impact Reports,LEG,002APP
2005,1,Massachusetts,Obesity,Menu Labeling,Community,Walpole Recreational Land,LEG,032MNL
2009,1,New Jersey,Nutrition,Agriculture and Farming,Restaurant/Retail,Grades and Standards,REG,017AGF
2010,1,Rhode Island,Physical Activity,Built Environment and Street-Scale Design,Community,Courts and Civil Procedure,LEG,049BED
2009,1,Iowa,Obesity,Appropriations,Community,Horseback Riding Trails,LEG,002APP
2011,1,Vermont,Nutrition,Medical Care,Work Place,Bicycle Racks on State Buildings,LEG,026MEC
2010,1,Michigan,Physical Activity,Incentives,Community,Facilities and Development,LEG,029INC
2009,1,Oregon,Nutrition,Food Security,Restaurant/Retail,Menu Labeling,REG,023FOS
2010,1,Michigan,Physical Activity,Incentives,Community,Public Transit,LEG,029INC
2009,1,Massachusetts,Obesity,Food Restrictions,Community,Farmers Markets,LEG,020FOR
2011,1,Ohio,Obesity,Appropriations,School/After School,School Transportation Safety Study,LEG,002APP
2010,1,Massachusetts,Obesity,Appropriations,School/After School,School Nutrition,LEG,002APP
2001,1,Arkansas,Nutrition,Agriculture and Farming,Community,Area Agency on Aging Capital Improvement,LEG,017AGF
2009,1,Maryland,Nutrition,Food Security,Restaurant/Retail,Public Health,LEG,023FOS
2011,1,Montana,Nutrition,Appropriations,Restaurant/Retail,Soft Drink and Sugared Beverage Excise Tax,LEG,002APP
2009,1,New Jersey,Obesity,Body Mass Index (BMI),Community,High Performance Green Building Project,LEG,006BMI
2011,1,New York,Obesity,Appropriations,Community,Abandoned Dwellings in Certain Cities,LEG,002APP
2009,1,Iowa,Obesity,Sugar Sweetened Beverages,School/After School,School Breakfast and Lunch Program,REG,046SSB
2010,1,Wisconsin,Physical Activity,"Parks, Recreation and Trails",Community,Traditional Neighborhood Development Ordinances,LEG,034PRT
2011,1,Hawaii,Nutrition,School Nutrition,Restaurant/Retail,Taxation,LEG,043SNU
2005,1,Hawaii,Physical Activity,Bicycling,Community,Budget Bill,LEG,005BIK
2005,1,Arkansas,Obesity,Appropriations,School/After School,School Lunch Program Menus,LEG,002APP
2011,1,Missouri,Nutrition,Appropriations,Community,Streamlined Sales and Use Tax Agreement,LEG,002APP
2011,1,Maine,Nutrition,Farm Direct Foods,Restaurant/Retail,Food Licensing Requirements,LEG,015FDF
2009,1,Massachusetts,Obesity,Appropriations,Community,Livable Communities and Zoning Reform Act,LEG,002APP
2010,1,Alaska,Nutrition,Appropriations,Community,Grown Agricultural Products,LEG,002APP
2009,1,Illinois,Physical Activity,Media Campaigns,Community,Obesity Prevention Initiative Act,LEG,031MDC
2008,1,Pennsylvania,Nutrition,Appropriations,Community,Capital Budget Project Itemization Act of 2007-2008<br>,LEG,002APP
2007,1,Michigan,Obesity,Food Restrictions,School/After School,Farm to School Procurement Act,LEG,020FOR
2011,1,California,Nutrition,Fruits and Vegetables,Early Care and Education,Budget Act of 2011,LEG,025FAV
2011,1,Washington,Physical Activity,Pedestrians/Walking,Community,Additive Transportation Funding,LEG,052PED
2009,1,Iowa,Nutrition,Appropriations,Community,Adult Day Services Programs,REG,002APP
2011,1,Wisconsin,Obesity,Appropriations,Community,Failure-to-Yield Violations,LEG,002APP
2009,1,Missouri,Obesity,Task Forces/Councils,School/After School,State Board of Education,LEG,047TFC
2009,1,Oregon,Physical Activity,Built Environment and Street-Scale Design,Community,Convictions Used in Driver Improvement,REG,049BED
2011,1,Florida,Physical Activity,Public Safety,Community,Neighborhoods Improvement Act,LEG,039SAF
2011,1,New York,Obesity,Appropriations,School/After School,Tax Increment Bonds,LEG,002APP
2009,1,Minnesota,Physical Activity,Pedestrians/Walking,Community,Capital Improvements,LEG,052PED
2005,1,Washington,Physical Activity,Built Environment and Street-Scale Design,Community,Citizen Physical Health Land Use and Recreation,LEG,049BED
2011,1,Mississippi,Physical Activity,Physical Education Requirements,School/After School,Sweetened Beverages and Syrups Tax,LEG,036PER
