Year,Quarter,LocationDesc,HealthTopic,PolicyTopic,Setting,Title,PolicyTypeID,PolicyTopicID
2009,1,Connecticut,Obesity,Appropriations,Community,Revenue Provisions,LEG,002APP
2011,1,Utah,Physical Activity,Pedestrians/Walking,Community,Cycling Laws on Roadway,LEG,052PED
2008,1,Pennsylvania,Nutrition,Farmers Markets,Community,Capital Budget Project Itemization Act of 2007-2008<br>,LEG,016FAM
2009,1,Oklahoma,Nutrition,Fruits and Vegetables,Restaurant/Retail,Revenue And Taxation,LEG,025FAV
2009,1,New York,Obesity,Appropriations,Community,New York Main Street Program,LEG,002APP
2009,1,New York,Nutrition,Agriculture and Farming,Community,Farmers Exemption From Tolls,LEG,017AGF
2011,1,Illinois,Nutrition,Disparities/Equity,Community,An Act Making Appropriations,LEG,013DEQ
2006,1,New York,Nutrition,Food Security,Community,An Act to Amend Laws,LEG,023FOS
2010,1,Florida,Nutrition,Point of Purchase Promotion,Restaurant/Retail,Public Food Service Establishments,LEG,037POP
2009,1,California,Nutrition,Food Assistance Programs,Community,Budget Act of 2009,LEG,003FAP
2011,1,Montana,Obesity,Appropriations,School/After School,School Laws for School Reform and Improvement,LEG,002APP
2011,1,California,Nutrition,Fruits and Vegetables,Community,Budget Act of 2011,LEG,025FAV
2008,1,New Jersey,Obesity,Appropriations,Community,Budget Bill Fiscal Year 2009-2010,LEG,002APP
2011,1,Hawaii,Nutrition,Medical Care,Community,Electric Motor Bicycle,LEG,026MEC
2013,1,Rhode Island,Nutrition,Incentives,Work Place,An Act Relating to Taxation,LEG,029INC
2009,1,California,Nutrition,Liability and Indemnity,Community,Budget Act of 2009,LEG,030LAI
2011,1,Tennessee,Obesity,Menu Labeling,Community,Industrial Development,LEG,032MNL
2010,1,Michigan,Obesity,Appropriations,Community,Vendor Contracts,LEG,002APP
2011,1,Montana,Nutrition,Task Forces/Councils,Early Care and Education,Study on Reducing Childhood Hunger,LEG,047TFC
2011,1,Colorado,Nutrition,Appropriations,Restaurant/Retail,Increased Payments to The State,LEG,002APP
2011,1,Mississippi,Physical Activity,School Siting,Restaurant/Retail,Sweetened Beverages and Syrups Tax,LEG,042SIT
2010,1,Tennessee,Nutrition,Agriculture and Farming,Community,Taxation,LEG,017AGF
2009,1,Florida,Physical Activity,Bicycling,Community,Electronic Wireless Communications Device Use,LEG,005BIK
2015,2,Kentucky,Nutrition,Initiatives and Programs,Community,"""An act amending the 2014-2016 executive branch and transportation cabinet biennial budgets, making an appropriation therefor, and declaring an emergency""",LEG,053INP
2011,1,Georgia,Physical Activity,School Siting,Community,Revenue and Tax,LEG,042SIT
2013,1,North Carolina,Nutrition,Incentives,Restaurant/Retail,An Act Concerning Tax Incentives,LEG,029INC
2011,1,Hawaii,Nutrition,Appropriations,Restaurant/Retail,Home Organic Produce Cooperatives,LEG,002APP
2011,1,Texas,Nutrition,Medical Care,Community,Specific Management District Creation and Tax,LEG,026MEC
2005,1,Massachusetts,Obesity,Front of Package Labeling,Community,Walpole Recreational Land,LEG,024FOP
2011,1,Pennsylvania,Physical Activity,Public Transportation,Community,Public-Private Transportation Partnerships,LEG,040TRS
2010,1,Illinois,Nutrition,Appropriations,School/After School,Farm Fresh Schools Program Act,LEG,002APP
2010,1,Alabama,Nutrition,Medical Care,Community,Transportation Department,LEG,026MEC
2011,1,Ohio,Obesity,Body Mass Index (BMI),School/After School,Schools Implementation of Body Mass Index Screenings,LEG,006BMI
2011,1,Massachusetts,Physical Activity,Built Environment and Street-Scale Design,Community,Safety of Bicycle Paths,LEG,049BED
2010,1,Connecticut,Obesity,Appropriations,Community,Pedestrian Safety At Crosswalks,LEG,002APP
2014,1,New Mexico,Nutrition,Farm Direct Foods,School/After School,New Mexico Food and Farms Day,LEG,015FDF
2009,1,Massachusetts,Physical Activity,Safe Routes to Schools,Community,Transportation System Modernization,LEG,041SRS
2003,1,New York,Nutrition,Appropriations,Community,An Act Making Appropriations,LEG,002APP
2012,2,Iowa,Nutrition,Incentives,Community,An Act Providing for Charitable Food Donations,LEG,029INC
2011,1,Illinois,Obesity,Appropriations,Restaurant/Retail,Food Handling Regulation Enforcement,LEG,002APP
2010,1,New Jersey,Nutrition,Medical Care,Community,State Trails System,REG,026MEC
2010,1,Oklahoma,Nutrition,Task Forces/Councils,School/After School,Public Health And Safety,LEG,047TFC
2011,1,Hawaii,Obesity,Appropriations,Community,Food and Medical Services,LEG,002APP
2009,1,New York,Nutrition,Appropriations,Community,Insurer Fund for Underserved Neighborhood Areas,LEG,002APP
2011,1,Indiana,Nutrition,Appropriations,Community,Agritourism Liability,LEG,002APP
2012,1,Iowa,Nutrition,Food Assistance Programs,Community,An Act Providing for Charitable Food  Donations<br>,LEG,003FAP
2009,1,Vermont,Physical Activity,Physical Activity Requirements,School/After School,Special Education Rules,REG,035PAR
2011,1,Hawaii,Nutrition,Vending,Work Place,Tax Credits,LEG,051VEN
2011,1,Mississippi,Nutrition,Incentives,Community,Healthy Food Retail,LEG,029INC
2010,1,California,Nutrition,Medical Care,Community,Land Use: High-Speed Rail: Local Master Plan,LEG,026MEC
2011,1,Massachusetts,Nutrition,Point of Purchase Promotion,Community,Labeling of Food,LEG,037POP
2012,1,New York,Nutrition,Food Security,Community,An Act Making  Appropriations    <br>,LEG,023FOS
2008,1,New York,Nutrition,Access to Healthy Foods,Community,An ActÂ Making Appropriation<br>,LEG,001AHF
2011,1,New York,Nutrition,Disparities/Equity,Medical and/or Hospital,Adult Day Services Demonstration Programs,LEG,013DEQ
2012,1,Iowa,Nutrition,Food Assistance Programs,Community,An Act Providing for Charitable Food Donations<br>,LEG,003FAP
2005,1,Tennessee,Nutrition,Access to Healthy Foods,School/After School,Child Nutrition and Wellness,LEG,001AHF
2011,1,Texas,Obesity,Appropriations,Community,Acquisition of Real Property,LEG,002APP
2010,1,New Jersey,Nutrition,Farm Direct Foods,Community,Economic Development Promotion Act,LEG,015FDF
2009,1,Missouri,Nutrition,Agriculture and Farming,Community,Healthy Food Pilot Program,LEG,017AGF
2004,1,Louisiana,Physical Activity,Built Environment and Street-Scale Design,Community,Sporting Events and Block Traffic,LEG,049BED
2003,1,New York,Physical Activity,Safe Routes to Schools,School/After School,Safe Routes to School Program,LEG,041SRS
2009,1,Maryland,Obesity,Appropriations,Community,Tax Increment Financing,LEG,002APP
2009,1,Washington,Nutrition,Medical Care,Community,Vehicles Overtake And Pass Pedestrians Or Bicycle,LEG,026MEC
2012,1,Illinois,Physical Activity,Bicycling,Early Care and Education,Resolution,LEG,005BIK
2010,1,Hawaii,Obesity,Menu Labeling,Restaurant/Retail,Food Safety,LEG,032MNL
2010,1,New Jersey,Obesity,Access to Drinking Water,Community,Bike Month,LEG,014ADW
2009,1,Louisiana,Nutrition,School Nutrition,School/After School,Beverages Offered,LEG,043SNU
2009,1,Georgia,Nutrition,Appropriations,Community,General Provisions Relating to Health,LEG,002APP
2011,1,Florida,Physical Activity,Disabilities,Community,Affordable Housing Requirements,LEG,011DIS
2011,1,New York,Nutrition,Incentives,Restaurant/Retail,An Act Relating to Food Retail Establishment Subsidies for Healthy Communities<br>,LEG,029INC
2009,1,Louisiana,Nutrition,Medical Care,Community,Design Guidelines for Political Subdivision,REG,026MEC
2010,1,New York,Nutrition,Access to Healthy Foods,School/After School,Healthy Schools Act,LEG,001AHF
2011,1,Rhode Island,Nutrition,Access to Healthy Foods,Restaurant/Retail,Taxation,LEG,001AHF
2013,1,Wyoming,Nutrition,Farm Direct Foods,Community,Potential to Create More Jobs through Agribusiness,LEG,015FDF
2011,1,Texas,Obesity,Appropriations,School/After School,Flexibility for Public Schools,LEG,002APP
2015,3,New Jersey,Nutrition,Food Security,Community,Designates September of each year as Hunger Action Monthâ in New Jersey,LEG,023FOS
2009,1,Massachusetts,Obesity,Menu Labeling,School/After School,School Nutrition,LEG,032MNL
2011,1,Colorado,Obesity,Appropriations,Community,Creative Districts Creation,LEG,002APP
2011,1,Hawaii,Obesity,Appropriations,Community,Capital Improvement Projects for the Benefit of the Fir,LEG,002APP
2009,1,Hawaii,Nutrition,Agriculture and Farming,School/After School,School Programs,LEG,017AGF
2009,1,Florida,Physical Activity,Built Environment and Street-Scale Design,Community,Electronic Wireless Communications Device Use,LEG,049BED
2011,1,New York,Obesity,Task Forces/Councils,Community,Commissioners of Health and Environmental Conservation,LEG,047TFC
2011,1,Hawaii,Nutrition,Appropriations,Restaurant/Retail,Shellfish Aquaculture,LEG,002APP
2011,1,Vermont,Obesity,Liability and Indemnity,Restaurant/Retail,Blue Ribbon Tax Structure Commission,LEG,030LAI
2008,1,Texas,Nutrition,Food Assistance Programs,Work Place,Wellness Programs,REG,003FAP
2004,1,New York,Nutrition,Food Security,Community,An Act Making  Appropriations for the Support of  Government<br>,LEG,023FOS
2006,1,New Jersey,Obesity,Appropriations,Community,Recreational Land Development and Conservation Purposes,LEG,002APP
2011,1,Hawaii,Obesity,Appropriations,Restaurant/Retail,Agribusiness,LEG,002APP
2006,1,Connecticut,Nutrition,Farm Direct Foods,School/After School,Healthy School Food and Beverages,LEG,015FDF
2011,1,Hawaii,Nutrition,Liability and Indemnity,School/After School,Improvements for the Benefit of the 4th District,LEG,030LAI
2005,1,Maryland,Physical Activity,Physical Education Requirements,School/After School,Public School Physical Education,LEG,036PER
2011,1,Massachusetts,Nutrition,Farm Direct Foods,Restaurant/Retail,Foods Containing Artificial Trans Fats,LEG,015FDF
2009,1,Maryland,Physical Activity,Built Environment and Street-Scale Design,Community,Vehicle Laws,LEG,049BED
2010,1,Oklahoma,Obesity,Health Insurance Coverage,Medical and/or Hospital,Weight Loss and Management Services,LEG,028HIC
2009,1,Washington,Physical Activity,Built Environment and Street-Scale Design,School/After School,Economic Stimulus,LEG,049BED
2010,1,Iowa,Nutrition,Medical Care,Community,Jobs II Program,REG,026MEC
2011,1,Texas,Physical Activity,Public Safety,Community,Acquisition of Real Property,LEG,039SAF
2011,1,Texas,Nutrition,Medical Care,Community,Specific Management District Creation and Tax,LEG,026MEC
2011,1,New York,Nutrition,Appropriations,Community,Tax Law,LEG,002APP
2011,1,Mississippi,Obesity,Disparities/Equity,Community,Sweetened Beverages and Syrups Tax,LEG,013DEQ
2009,1,New York,Nutrition,Appropriations,Community,Office Of Nutrition And Fitness,LEG,002APP
2011,1,Oregon,Nutrition,Appropriations,Restaurant/Retail,Soft Drink and Candy Tax Amendment,LEG,002APP
2010,1,District of Columbia,Nutrition,Food Assistance Programs,Medical and/or Hospital,Hospital and Medical Services Corporation,LEG,003FAP
2011,1,Hawaii,Obesity,Appropriations,Restaurant/Retail,Agriculture,LEG,002APP
2009,1,Maryland,Nutrition,Appropriations,Community,Sales and Use Tax,LEG,002APP
2011,1,Wyoming,Obesity,Food Restrictions,Community,Wyoming Food Freedom Act,LEG,020FOR
2010,1,Hawaii,Nutrition,Agriculture and Farming,School/After School,School Meals,LEG,017AGF
2013,1,New York,Physical Activity,Incentives,Community,New York State Bicycle Tourism Promotion Act,LEG,029INC
2010,1,Maryland,Physical Activity,Public Transportation,Community,Sustainable Communities,LEG,040TRS
2011,1,Oregon,Nutrition,Nutrition Standards,Restaurant/Retail,The Oregon Food Policy Council,LEG,010NUS
2005,1,Arkansas,Nutrition,Appropriations,Community,An Act to Make Appropriations    <br>,LEG,002APP
2010,1,Washington,Physical Activity,Public Transportation,Community,Regional Transit Authority Facilities,LEG,040TRS
2011,1,Washington,Obesity,Body Mass Index (BMI),Medical and/or Hospital,Primary Care Health Homes and Chronic Care Management,LEG,006BMI
2009,1,Tennessee,Obesity,Liability and Indemnity,Community,Food and Food Products,LEG,030LAI
2011,1,Indiana,Obesity,Appropriations,Restaurant/Retail,Local Food and Farm Task Force,LEG,002APP
2009,1,South Carolina,Obesity,Food Restrictions,School/After School,State Farm to School Program Act,LEG,020FOR
2009,1,Georgia,Nutrition,Medical Care,School/After School,Regional Planning,REG,026MEC
2010,1,Massachusetts,Nutrition,Task Forces/Councils,School/After School,School Nutrition,LEG,047TFC
2004,1,Florida,Obesity,Task Forces/Councils,Community,Physical Fitness and Health,LEG,047TFC
2011,1,Pennsylvania,Obesity,Health Insurance Coverage,Medical and/or Hospital,Reduced Insurance Premiums,LEG,028HIC
2011,1,Oklahoma,Nutrition,Appropriations,Restaurant/Retail,Healthy Corner Store,REG,002APP
2009,1,Michigan,Obesity,Appropriations,Community,Community Health,LEG,002APP
2007,1,Massachusetts,Obesity,Menu Labeling,Community,Supplemental Appropriations,LEG,032MNL
2011,1,Hawaii,Obesity,Appropriations,Community,Affordable Housing,LEG,002APP
2010,1,Hawaii,Physical Activity,Built Environment and Street-Scale Design,Community,Street Repairs,LEG,049BED
2009,1,Massachusetts,Physical Activity,Built Environment and Street-Scale Design,Community,Slope Resources Areas,REG,049BED
2010,1,Minnesota,Physical Activity,"Parks, Recreation and Trails",Community,Environment Finance,LEG,034PRT
2011,1,Connecticut,Nutrition,Farm Direct Foods,Community,Locally Grown Products by Residents,LEG,015FDF
2007,1,North Carolina,Obesity,Appropriations,School/After School,Appropriations Act of 2007,LEG,002APP
2009,1,Massachusetts,Nutrition,Sodium,Community,Transportation System Reform,LEG,045SOD
2010,1,New Jersey,Nutrition,Appropriations,Restaurant/Retail,State Budget,LEG,002APP
2012,1,Hawaii,Nutrition,Incentives,Community,An Act Relating to the  Establishment of an Agribusiness Cooperative Program<br>,LEG,029INC
2011,1,Hawaii,Nutrition,Healthier Food Retail and Food Deserts,Community,Transit Oriented Development,LEG,021HFR
2009,1,Hawaii,Nutrition,Appropriations,Community,Hawaii Made Products and Labeling Requirements,LEG,002APP
2011,1,Massachusetts,Nutrition,Breastfeeding,Medical and/or Hospital,Promotion of Breastfeeding in Hospitals,LEG,007BFD
2010,1,Rhode Island,Physical Activity,"Parks, Recreation and Trails",Community,Towns & Cities,LEG,034PRT
2009,1,California,Obesity,Body Mass Index (BMI),Community,Transit Village Developments: Infrastructure Financing,LEG,006BMI
2009,1,District of Columbia,Nutrition,Healthier Food Retail and Food Deserts,Community,Supermarket Tax Relief Clarification,LEG,021HFR
2010,1,District of Columbia,Physical Activity,Built Environment and Street-Scale Design,Community,Bellevue Small Area Action Plan,LEG,049BED
2003,1,Massachusetts,Physical Activity,"Parks, Recreation and Trails",Community,Veterans Trail in Mansfield,LEG,034PRT
2009,1,Illinois,Nutrition,Access to Healthy Foods,Community,Arthritis Prevention and Control,LEG,001AHF
2011,1,Hawaii,Nutrition,Farm Direct Foods,Restaurant/Retail,Child Nutrition Programs,LEG,015FDF
2004,1,Maryland,Nutrition,Incentives,Community,Health Insurance Treatment of Morbid Obesity,LEG,029INC
2011,1,Hawaii,Obesity,Appropriations,Community,Support for Home Organic Produce Cooperatives,LEG,002APP
2010,1,District of Columbia,Physical Activity,Public Transportation,Community,Streetcar Project Comprehensive Plan,LEG,040TRS
2009,1,Illinois,Nutrition,Food Assistance Programs,Community,Agency Appropriations,LEG,003FAP
2009,1,Texas,Obesity,Front of Package Labeling,School/After School,School District Resources,LEG,024FOP
2010,1,Alabama,Obesity,Food Restrictions,Community,Government Expenses,LEG,020FOR
2011,1,Hawaii,Nutrition,Farm Direct Foods,Community,Charter School Agricultural Business,LEG,015FDF
2007,1,Arkansas,Nutrition,Appropriations,Community,Agriculture Department,LEG,002APP
2013,1,Wyoming,Physical Activity,Physical Activity Requirements,Community,Crisis Shelters<br>,REG,035PAR
2009,1,Nebraska,Nutrition,Healthier Food Retail and Food Deserts,Community,Healthy Food Choices Study,LEG,021HFR
2009,1,California,Nutrition,Fruits and Vegetables,Community,Budget Act of 2009,LEG,025FAV
2010,1,California,Obesity,Appropriations,Community,Redevelopment: Blighted Areas,LEG,002APP
2011,1,Florida,Obesity,Menu Labeling,Restaurant/Retail,Public Food Service Establishments,LEG,032MNL
2011,1,Florida,Obesity,Appropriations,Community,Affordable Housing Provisions,LEG,002APP
2010,1,Ohio,Nutrition,Nutrition Standards,Community,Waiver Service Providers,REG,010NUS
2010,1,Kentucky,Nutrition,Agriculture and Farming,Restaurant/Retail,Department of Agriculture,LEG,017AGF
2001,1,Rhode Island,Nutrition,Point of Purchase Promotion,Community,Motor Vehicles,LEG,037POP
