UID,Client,Status,Pro Class,Contract Title,Route to Market,Agreement Type,Contract Start Date,Contract Term (Months),Maximum Duration of Contract (Months),Contract End Date,Ext. Applied to Contract,Maximum Extend Date,Review Date,Estimated Annual Value,Estimated Total Value,Supplier Name,Supplier Type,Registered Number,Postcode,Council Directorate
9148,Stockport Council,Live (Ongoing),"390000Â  Works - Construction, Repair & Maintenance",Stockport School Condition Works,Mini Competition (External),Contract,01/04/2020,29.0,29.0,01/09/2022,No,30/09/2022,,"Â£320,940.49","Â£320,940.49",Conlon Construction,SME,708997,PR5 6BE,Stockport- Services to Place
9153,Stockport Council,Live (One Off),"390000Â  Works - Construction, Repair & Maintenance",Castle Hill High School Expansion Works,Call Off (External),Contract,24/07/2020,9.0,9.0,30/04/2021,No,30/04/2021,,"Â£250,000.00","Â£250,000.00",J Greenwood Builders  (Ltd),SME,1017470,M24 1SW,Stockport- Services to Place
9157,Stockport Council,Live (Ongoing),"390000Â  Works - Construction, Repair & Maintenance",Produce Hall FaÃ§ade Repairs,RBS - Low/Med - Simple (RFQ),Contract,01/11/2020,4.0,4.0,01/04/2021,No,01/04/2021,,"Â£100,000.00","Â£100,000.00",Mather and Ellis,SME,757855,M17 5QA,Stockport- Services to Place
9158,Stockport Council,Live (One Off),"390000Â  Works - Construction, Repair & Maintenance",Stopford House Â 4no Lift Control Replacements,RBS - Low/Med - Simple (RFQ),Contract,01/09/2020,7.0,7.0,01/04/2021,No,01/04/2020,,"Â£410,584.00","Â£410,584.00",ANSA Elevators Ltd,SME,3785224,OL9 9XA,Stockport- Services to Place
9164,Stockport Council,Live (Ongoing),"390000Â  Works - Construction, Repair & Maintenance",Adswood Primary Extension,RBS - Low/Med - Simple (RFQ),Contract,20/07/2020,8.0,8.0,31/03/2021,No,31/03/2021,,"Â£550,000.00","Â£550,000.00",Thomas Kershaw Builders Ltd,SME,1809894,OL15 9EW,Stockport- Services to Place
9181,Stockport Council,Live (Ongoing),150000Â  Consultancy,Lisburne SEND - Architect led Multi-Disciplinary Design services ,OJEU Tender,Contract,12/05/2020,12.0,12.0,11/05/2021,No,11/05/2021,,"Â£748,591.16","Â£748,591.16",Atkins,Large,688424,KT18 5BW,Stockport- Services to Place
9182,Stockport Council,Live (Ongoing),150000Â  Consultancy,"Lisburne SEND - Project Manager, Quantity Surveyor and Employers Agent Services",OJEU Tender,Contract,12/05/2020,27.0,27.0,31/08/2022,No,31/08/2022,,"Â£60,586.00","Â£136,320.00",Rider Levett Bucknall UK Ltd.,Large,4653580,B3 2BH,Stockport- Services to Place
9183,Stockport Council,Live (Ongoing),150000Â  Consultancy,"Planning Consultant Services for the the delivery of the new build Lisburne SEND Primary School at the Wood Bank Building, Offerton School site, Stockport SK2 5DS",RBS - Low - Quick Quote,Contract,17/03/2020,24.0,24.0,16/03/2022,No,16/03/2022,,"Â£12,249.00","Â£24,999.00",Broadgrove Planning and Development Ltd,SME,1479803,SK8 5FE,Stockport- Corporate & Support Services
9197,Stockport Council,Live (One Off),"390000Â  Works - Construction, Repair & Maintenance",Overdale Centre Capacity Expansion Works,Call Off (External),Contract,01/04/2020,8.0,8.0,31/12/2020,No,31/12/2020,,"Â£402,000","Â£402,000",J Greenwood,Large,1017470,M24 1SW ,Stockport- Services to Place
9203,Stockport Council,Live (Ongoing),"390000Â  Works - Construction, Repair & Maintenance",Avondale and Romiley Leisure Centres - Refurbishment of Changing Rooms ,RBS - Low/Med - Simple (RFQ),Contract,01/11/2020,2.0,2.0,31/12/2020,No,31/12/2020,,"Â£1,280,000.00","Â£1,280,000.00",H.H. Smith & Sons Co Ltd,SME,725675,M45 7AY,Stockport- Services to Place
9218,Stockport Council,Live (Ongoing),361300-Public Transport : Passenger Transport : ,School Swimming Transport,OJEU Tender,Contract,01/09/20202,24.0,48.0,31/08/2022,No,31/08/2024,01/01/2022,"Â£132,732","Â£530,929",Belle Vue Manchester Ltd,Large,3272014,Sk4 5DZ,Stockport- Services to Place
9260,Stockport Council,Live (Ongoing),"390000Â  Works - Construction, Repair & Maintenance",Lisburn SEND Primary School,Mini Competition (External),Contract,30/10/2020,24.0,24.0,29/09/2023,No,29/09/2023,30/04/2022,"Â£1,344,244.72","Â£12,500,000.00",ISG Construction Ltd,Large,450103,M50 2AB,Stockport- Services to Place
9283,Stockport Council,Live (One Off),"390000Â  Works - Construction, Repair & Maintenance",Town Hall- Council Chamber Refurbishment,RBS - Low/Med - Simple (RFQ),Contract,26/11/2020,3.0,3.0,01/03/2021,No,,,"Â£211,000.00","Â£211,000.00",J Greenwood Builders Ltd,SME,1017470,M24 1SW,Stockport- Services to Place
10020,Stockport Council,Live (Ongoing),321000Â  Social Community Care Supplies & Services - Adult,Independent Mental Capacity Advocacy service,OJEU Tender,Contract,01/04/2020,60.0,60.0,31/03/2025,No,31/03/2025,01/04/2021,"Â£88,739.00","Â£298,198.00",N-Compass,SME,6845210,PR2 2YF,Stockport- Services to People
10030,Stockport Council,Live (Ongoing),321000Â  Social Community Care Supplies & Services - Adult,Statutory Advocacy Services,OJEU Tender,Contract,01/04/2020,60.0,60.0,31/03/2023,No,31/03/2024,30/09/2022,"Â£280,000.00","Â£1,400,000.00",Stockport Total Advocacy Trust,SME,CBS 7459,SK1 3DL,Stockport- Services to People
10032,Stockport Council,Live (Ongoing),321100Â  Social Community Care Supplies & Services - Children,Innovative Technology to support people with Autism & Learning Disabilities,Pre-Procurement,Contract,18/11/2019,12.0,12.0,17/11/2020,No,17/11/2020,17/07/2020,"Â£29,520.00","Â£29,520.00",Brain in Hand,SME,6971006,GU31 4AD ,Stockport- Services to People
10035,Stockport Council,Live (One Off),310000Â  Healthcare,HIV Self-Sampling Service (Public Health England),Procured by Other,Framework Agreement,01/10/2019,30.0,30.0,31/03/2022,No,31/03/2022,01/10/2021,"Â£8,703.00","Â£21,757.50",SH:24 CIC,Various,8737119,SE1 7JB,Stockport- Services to People
10128,Stockport Council,Live (One Off),410000Â  Social Community Care Supplies & Services,Provision of a target hardening measures for Stockport Council,Local Services,Contract,01/04/2020,12.0,12.0,31/03/2021,No,31/03/2021,01/12/2020,"Â£5,000.00","Â£5,000.00",Fast Entry Lock Smiths Ltd,SME,3953974,PR7 7JN,Stockport- Services to People
10277,Stockport Council,Live (Ongoing),321000Â  Social Community Care Supplies & Services - Adult,Provision of supported living services,Mini Competition (Internal),Contract,17/09/2018,36.0,60.0,16/09/2021,No,16/09/2023,31/03/2021,"Â£112,910.78","Â£451,643.13",Liberty Support Services ,SME,7842105,WV9 5HD,Stockport- Services to People
