Indicator Name,Age Group,County,Provider,Eligible Population,Number With QI Flag,Rate High?
2AP,0-17,Manhattan,NYC-HHC METROPOLITAN HOSPITAL CENTER,28,1,
2AP,18+,Franklin,County,366,28,
2AP,0-17,Brooklyn,BROWNSVILLE FAM HLTH CTR AI,24,1,
2AP,0-17,Sullivan,CATSKILL REGIONAL MEDICAL CENTER,71,5,
2AP,0-17,Westchester,WHITE PLAINS HOSPITAL MEDICAL CENTER,42,4,
2AP,18+,Manhattan,NYC-HHC GOUVERNEUR HOSPITAL D&TC,263,32,
3AP,18+,Franklin,County,366,0,
2AP,18+,Westchester,ECON OPP COUNCIL SUFFOLK AI,84,10,
3AP,18+,Ulster,County,1103,10,
2AP,18+,Schenectady,County,1601,119,
2AP,18+,Nassau,County,5057,614,
2AP,18+,Brooklyn,County,94,13,
3AP,0-17,Westchester,COORDINATED BEHAVIORAL CARE IPA,88,0,
3AP,18+,Manhattan,"SERVICES FOR THE UNDERSERVED, INC.",262,0,
2AP,18+,Cayuga,County,290,30,
2AP,18+,Schuyler,County,78,5,
3AP,18+,Dutchess,County,1286,10,
3AP,0-17,Dutchess,County,345,0,
3AP,18+,Queens,"THE FORTUNE SOCIETY, INC.",28,0,NO
2AP,18+,Schenectady,VALUE NETWORK IPA,339,20,
2AP,18+,Greene,County,263,18,
3AP,18+,Erie,ERIE COUNTY MEDICAL CENTER,1152,5,
2AP,18+,Bronx,County,14962,1533,
2AP,0-17,Brooklyn,JEWISH CHILD CARE ASSOCIATION OF NEW YORK,71,0,NO
2AP,0-17,Orange,County,245,10,
3AP,18+,Dutchess,"REHABILITATION SUPPORT SERVICES, INC.",35,0,NO
3AP,18+,Onondaga,CENTRAL NEW YORK HEALTH HOME NETWOR,54,0,
2AP,18+,Jefferson,County,496,49,
3AP,0-17,Schuyler,County,17,0,
2AP,0-17,Schoharie,County,33,1,
2AP,0-17,Queens,BEHAVIORAL HEALTH NYC IPA,29,0,
2AP,18+,Madison,ONEIDA HEALTHCARE CENTER,71,7,NO
2AP,0-17,Suffolk,THE LONG ISLAND HOME,131,10,NO
2AP,18+,Franklin,County,384,33,
2AP,18+,Westchester,"SEARCH FOR CHANGE, INC.",53,11,NO
3AP,18+,Erie,County,2139,11,NO
2AP,18+,Fulton,ST. MARY'S HEALTHCARE,111,22,YES
3AP,18+,Manhattan,CREEDMOOR PSYCHIATRIC CENTER,24,0,NO
3AP,18+,Nassau,"CENTRAL NASSAU GUIDANCE AND COUN. SERV., INC.",173,2,
2AP,18+,Chenango,County,173,11,
3AP,18+,Queens,BRONX-LEBANON HOSPITAL CENTER,215,1,
2AP,18+,Dutchess,DUTCHESS CNTY DEPT OF BEH & COMMUNITY HEALTH,43,5,
2AP,18+,Staten Island,County,1741,286,
2AP,0-17,Ulster,ASTOR SERVICES FOR CHILDREN & FAMILIES,34,2,
2AP,18+,Onondaga,HILLSIDE CHILDREN'S CENTER,26,2,NO
3AP,18+,Ulster,HEALTHALLIANCE HOSPITAL MARY'S AVE CAMPUS,91,1,NO
2AP,0-17,Queens,"THE CHILD CENTER OF NY, INC.",57,1,
2AP,18+,Oneida,MOHAWK VALLEY PSYCHIATRIC CENTER,146,31,YES
3AP,0-17,Brooklyn,JEWISH BOARD OF FAMILY & CHILDREN'S SERVICES,79,0,
2AP,18+,Orange,County,1403,179,
3AP,18+,Saratoga,County,599,4,
2AP,0-17,Westchester,MONTEFIORE MEDICAL CENTER,28,0,
3AP,18+,Oswego,County,126,0,
2AP,18+,Erie,"BESTSELF BEHAVIORAL HEALTH, INC.",1009,110,
2AP,18+,Staten Island,County,1752,262,
2AP,18+,Essex,County,130,14,
3AP,0-17,Herkimer,County,43,0,
2AP,18+,Westchester,MT VERNON NEIGHBORHOOD HC INC,34,3,
3AP,18+,Washington,WARRENSBURG HEALTH CENTER,47,0,
2AP,18+,Staten Island,County,1609,261,
3AP,18+,Brooklyn,NEW YORK SERVICE NETWORK INC,46,0,NO
2AP,18+,Dutchess,County,1338,140,
3AP,18+,Albany,NEW YORK PSYCHIATRIC INSTITUTE,151,0,
2AP,18+,Queens,NORTH SHORE-LONG ISLAND JEWISH HEALTH SYSTEM,306,58,YES
3AP,18+,Bronx,CONCOURSE MEDICAL CENTER INC,75,0,NO
2AP,18+,Suffolk,County,4254,567,
3AP,0-17,Albany,County,676,1,NO
2AP,0-17,Cortland,County,62,1,
2AP,0-17,Herkimer,County,48,0,
2AP,18+,Rockland,County,1067,190,
2AP,18+,Chenango,County,161,12,
3AP,18+,Broome,County,1146,1,
3AP,18+,Madison,MADISON COUNTY COMMUNITY SERVICES BOARD,67,2,NO
2AP,18+,Chautauqua,TLC HEALTH NETWORK,66,2,
2AP,18+,Ontario,County,677,70,
2AP,18+,Westchester,County,9399,1279,
2AP,18+,Onondaga,OMH STATE PC NETWORK,37,11,
3AP,18+,Staten Island,"STATEN ISLAND BEHAVIORAL NETWORK, INC.",121,0,
3AP,18+,Onondaga,OMH STATE PC NETWORK,59,1,
3AP,0-17,Cattaraugus,County,106,0,
2AP,18+,Saint Lawrence,County,537,39,
2AP,18+,Queens,"EMUSC, LLC",26,1,
2AP,0-17,Orange,ORANGE COUNTY DEPARTMENT OF MENTAL HEALTH,78,10,YES
3AP,18+,Greene,"MENTAL HEALTH ASSOC/COLUMBIA-GREENE COS., INC",46,1,NO
3AP,0-17,Otsego,OTSEGO COUNTY COMMUNITY SERVICES BOARD,21,0,NO
3AP,0-17,Chenango,County,68,0,
2AP,18+,Saint Lawrence,County,532,35,
2AP,0-17,Suffolk,SOUTHSIDE HOSPITAL,35,1,NO
3AP,0-17,Westchester,"JULIA DYCKMAN ANDRUS MEMORIAL, INC.",73,0,NO
2AP,0-17,Tioga,County,10,0,
3AP,0-17,Region,Region,5,0,
3AP,0-17,Steuben,County,137,0,
3AP,0-17,Suffolk,SOUTHSIDE HOSPITAL,23,0,NO
3AP,18+,Tompkins,County,350,1,
2AP,18+,Ontario,CATHOLIC CHARITIES COMMUNITY SERVICES,61,6,
3AP,18+,Queens,CHOICES WOMENS MED CTR,39,0,
2AP,0-17,Westchester,County,917,32,NO
2AP,18+,Schoharie,County,120,15,
2AP,18+,Westchester,"NEW HORIZON COUNSELING CENTER, INC., THE",120,9,
2AP,18+,Chemung,ELMIRA PSYCHIATRIC CENTER,77,12,NO
2AP,18+,Tompkins,County,368,32,
2AP,0-17,Schuyler,County,19,1,
3AP,18+,Ulster,County,1107,8,
2AP,0-17,Erie,County,919,63,
2AP,18+,Cortland,County,138,14,NO
2AP,0-17,Chemung,County,156,3,
3AP,18+,Livingston,County,309,1,
2AP,0-17,Ontario,County,132,6,
2AP,18+,Monroe,CHHUNY LLC,116,9,
2AP,0-17,Washington,County,67,1,
2AP,18+,Bronx,COORDINATED BEHAVIORAL HEALTH SERVICES IPA,1877,193,
3AP,18+,Erie,UNIVERSITY EMERGENCY MED SVCS,240,2,
2AP,0-17,Nassau,RECOVERY HEALTH SOLUTIONS IPA,44,3,
2AP,0-17,Bronx,THE INSTITUTE FOR FAMILY HEALTH,35,3,NO
2AP,18+,Suffolk,County,1231,193,
3AP,0-17,Queens,"NEW HORIZON COUNSELING CENTER, INC., THE",83,0,
3AP,0-17,Monroe,"CAPITAL BEHAVIORAL HEALTH NETWORK, LLC BHCC",299,0,
2AP,18+,Schenectady,"MOHAWK OPPORTUNITIES, INC.",39,3,NO
3AP,0-17,Staten Island,County,135,0,
2AP,18+,Herkimer,LITTLE FALLS HOSPITAL,104,16,
2AP,0-17,Saint Lawrence,County,140,4,
2AP,18+,Staten Island,STATEN ISLAND UNIVERSITY HOSPITAL,386,32,
2AP,18+,Westchester,COORDINATED BEHAVIORAL HEALTH SERVICES IPA,7310,924,
2AP,18+,Niagara,"COMMUNITY MISSIONS, INC.",34,4,NO
2AP,18+,Broome,County,1147,94,
3AP,18+,Westchester,"HUDSON VALLEY COMMUNITY SERVICES, INC.",62,0,
3AP,18+,Chemung,IRA DAVENPORT MEM HSP IN,42,0,NO
3AP,0-17,Onondaga,"ARISE CHILD AND FAMILY SERVICES, INC.",31,0,
2AP,0-17,Westchester,County,1123,49,
2AP,18+,Rensselaer,County,457,50,
2AP,18+,Niagara,"EASTERN NIAGARA HOSPITAL, INC.",200,14,
2AP,18+,Albany,SOUTH BEACH PSYCHIATRIC CENTER,414,87,
2AP,18+,Bronx,County,5461,390,
3AP,0-17,Greene,COLUMBIA MEMORIAL HOSPITAL,23,0,NO
2AP,0-17,Rockland,County,111,5,
2AP,18+,Bronx,IDUHA IPA,1701,172,
2AP,0-17,Putnam,County,22,0,
2AP,18+,Ontario,CLIFTON SPRINGS HOSPITAL AND CLINIC,35,3,
3AP,18+,Westchester,"FAMILY SERVICES OF WESTCHESTER, INC.",62,0,NO
3AP,18+,Saint Lawrence,ST. LAWRENCE COUNTY COMMUNITY SERVICES BOARD,59,0,
3AP,18+,Rockland,County,1071,4,
3AP,18+,Columbia,"MENTAL HEALTH ASSOC/COLUMBIA-GREENE COS., INC",65,1,
2AP,0-17,Monroe,"PATHWAYS, INC.",75,0,
2AP,0-17,Oneida,"UPSTATE CEREBRAL PALSY, INC.",179,7,NO
2AP,0-17,Erie,County,625,27,
2AP,18+,Jefferson,THE CHILDREN'S HOME OF JEFFERSON COUNTY,175,27,
2AP,0-17,Westchester,CHILDRENS REHABILITATION CENTER,21,0,
2AP,18+,Oneida,"UPSTATE CEREBRAL PALSY, INC.",244,20,NO
2AP,0-17,Dutchess,County,233,13,NO
3AP,18+,Sullivan,County,580,1,
2AP,0-17,Warren,County,262,8,
2AP,0-17,Manhattan,County,1268,27,
3AP,18+,Brooklyn,County,11601,47,
2AP,0-17,Tioga,County,10,0,
3AP,18+,Brooklyn,"NNCC DBA NEIGHBORHOOD COUNSELING CENTER, INC.",48,0,
2AP,0-17,Suffolk,BROOKHAVEN MEMORIAL HOSPITAL MEDICAL CENTER,21,0,NO
2AP,0-17,Westchester,WIHD INC,62,7,
3AP,18+,Monroe,"BEHAVIORAL HEALTH NETWORK, INC.",439,0,NO
2AP,0-17,Chautauqua,County,203,5,
2AP,0-17,Oneida,"UPSTATE CEREBRAL PALSY, INC.",184,6,NO
3AP,0-17,Westchester,ROCKLAND CHILDREN'S PSYCHIATRIC CENTER,53,0,
3AP,18+,Manhattan,NEW YORK PSYCHOTHERAPY AND COUNSELING CENTER,96,2,NO
2AP,18+,Wayne,County,205,21,
2AP,18+,Erie,County,4094,366,
3AP,18+,Warren,County,834,0,
3AP,18+,Schoharie,County,118,2,
3AP,18+,Manhattan,County,25364,91,
2AP,18+,Schenectady,County,751,32,
2AP,18+,Bronx,County,13637,1311,
2AP,18+,Onondaga,"HELIO HEALTH, INC.",230,11,
2AP,18+,Albany,County,6184,1019,
3AP,18+,Westchester,"SANCIA RECOVERY, INC",37,0,NO
2AP,18+,Hamilton,County,9,1,
2AP,18+,Fulton,NATHAN LITTAUER HOSPITAL,36,5,
2AP,0-17,Queens,NEW YORK FLUSHING HOSPITAL AND MEDICAL CENTER,21,1,NO
2AP,18+,Westchester,WHITE PLAINS HOSPITAL MEDICAL CENTER,230,31,NO
2AP,18+,Warren,County,796,65,
2AP,18+,Tioga,County,60,16,
2AP,18+,Chenango,County,173,11,
3AP,18+,Monroe,STEUBEN COUNTY COMMUNITY MENTAL HEALTH CENTER,25,0,
2AP,18+,Hamilton,County,8,2,
2AP,0-17,Rensselaer,County,143,2,
2AP,18+,Oneida,INSIGHT HOUSE CHEM DEP SVCS,59,2,NO
2AP,0-17,Wyoming,County,23,1,
2AP,18+,Queens,County,10331,1361,
2AP,18+,Brooklyn,"COORDINATED BEHAVIORAL HEALTH CARE, INC.",575,81,
3AP,0-17,Manhattan,"NEW ALTERNATIVES FOR CHILDREN, INC.",49,0,
2AP,18+,Dutchess,County,1255,152,
3AP,18+,Suffolk,"BRUNSWICK HOSPITAL CENTER, INC.",179,1,
3AP,18+,Queens,BRIGHTPOINT HEALTH,323,0,NO
2AP,18+,Genesee,County,274,20,
2AP,0-17,Onondaga,HUTCHINGS PSYCHIATRIC CENTER,82,5,NO
2AP,18+,Nassau,County,5310,606,
2AP,18+,Albany,County,5195,873,
2AP,0-17,Onondaga,County,581,16,
3AP,18+,Schenectady,"CAPITAL BEHAVIORAL HEALTH NETWORK, LLC BHCC",498,0,
2AP,0-17,Seneca,County,27,0,
2AP,18+,Brooklyn,County,12050,1299,
2AP,18+,Allegany,"ALLEGANY REHABILITATION ASSOCIATES, INC.",102,8,NO
2AP,18+,Lewis,County,115,16,
3AP,18+,Suffolk,BROOKHAVEN MEMORIAL HOSPITAL MEDICAL CENTER,441,3,
3AP,18+,Putnam,County,69,0,
2AP,0-17,Steuben,County,120,6,
2AP,18+,Chautauqua,TLC HEALTH NETWORK ACT RC,122,19,
2AP,18+,Saint Lawrence,ST. LAWRENCE PSYCHIATRIC CENTER,140,12,NO
2AP,18+,Erie,KALEIDA HEALTH - WOMEN & CHILDREN'S HOSPITAL,42,2,NO
2AP,18+,Bronx,SOUND SHORE MEDICAL CENTER,92,11,NO
3AP,18+,Suffolk,"PEDERSON-KRAG CENTER, INC.",342,1,NO
2AP,0-17,Wayne,County,125,6,
2AP,0-17,Broome,County,267,14,NO
2AP,0-17,Schenectady,ELLIS HOSPITAL,237,7,
2AP,0-17,Monroe,County,1425,54,
2AP,18+,Putnam,"ARMS ACRES, INC.",291,13,
3AP,18+,Sullivan,"HUDSON RIVER HEALTHCARE, INC.",122,0,
3AP,0-17,Albany,County,247,0,
2AP,18+,Columbia,County,218,23,
2AP,18+,Queens,County,10331,1361,
2AP,18+,Washington,County,30,3,
2AP,0-17,Westchester,JEWISH BOARD OF FAMILY & CHILDREN'S SERVICES,80,5,
3AP,18+,Manhattan,AREBA CASRIEL INSTITUTE,160,0,NO
2AP,0-17,Ulster,ULSTER COUNTY MENTAL HEALTH DEPARTMENT,51,0,NO
2AP,18+,Manhattan,N Y EYE AND EAR INFIRMARY,403,51,NO
2AP,0-17,Greene,County,69,0,
2AP,0-17,Westchester,County,1226,48,
2AP,18+,Niagara,"HORIZON HEALTH SERVICES, INC.",93,14,NO
2AP,0-17,Oswego,County,103,2,
3AP,18+,Orange,HUDSON VALLEY CARE COALITION,80,0,
2AP,0-17,Tompkins,County,82,3,
3AP,18+,Erie,WOMEN AND CHILDREN'S HOSPITAL OF BUFFALO,97,1,
3AP,18+,Brooklyn,PARCARE COMMUNITY HEALTH NETWORK,21,1,
2AP,0-17,Otsego,County,261,8,
2AP,0-17,Albany,CHILDREN'S HEALTH HOME OF UPSTATE NEW YORK,598,26,
2AP,18+,Suffolk,WELLLIFE NETWORK INC.,45,11,
3AP,0-17,Suffolk,ST. CHARLES HOSPITAL CORP.,29,0,NO
2AP,18+,Essex,MOSES LUDINGTON HOSPITAL,21,1,NO
2AP,18+,Rockland,County,1010,178,
2AP,18+,Saint Lawrence,MASSENA MEMORIAL HOSPITAL,133,8,
3AP,0-17,Schuyler,County,24,0,
2AP,18+,Manhattan,County,25364,2661,
3AP,18+,Manhattan,SALVATION ARMY AI,44,0,NO
3AP,18+,Saratoga,ALLIANCE EMERGENCY SYSTEMS,35,0,
3AP,18+,Manhattan,DENNELISSE CORP  AI,67,0,
3AP,18+,Greene,County,130,2,NO
3AP,18+,Queens,County,10364,59,
2AP,18+,Schenectady,County,1548,96,
3AP,18+,Madison,COMMUNITY MEMORIAL HOSPITAL,69,0,
2AP,0-17,Monroe,"ALBANY CTY DEPT FOR CHILDREN,YOUTH & FAMILIES",28,1,
2AP,18+,Bronx,GREATER BUFFALO UNITED IPA,32,1,
2AP,0-17,Cattaraugus,County,70,1,
2AP,18+,Cortland,County,234,9,
2AP,0-17,Monroe,County,1375,40,
3AP,18+,Westchester,NEW YORK PRESBYTERIAN HOSPITAL,210,1,NO
2AP,18+,Orleans,County,113,9,
2AP,18+,Livingston,County,317,22,
2AP,18+,Chenango,County,167,10,
3AP,0-17,Monroe,"ALBANY CTY DEPT FOR CHILDREN,YOUTH & FAMILIES",27,0,
3AP,0-17,Nassau,"LONG ISLAND FQHC, INC.",36,0,
2AP,18+,Sullivan,County,580,70,
3AP,18+,Monroe,UNITED CEREBRAL PALSY ROCH,39,0,
2AP,0-17,Nassau,EPISCOPAL HEALTH SERVICES INC.,22,0,
3AP,18+,Saint Lawrence,County,226,0,
2AP,18+,Chenango,County,179,20,
3AP,18+,Monroe,CENTRAL NEW YORK BHCC,237,2,
3AP,18+,Schoharie,County,118,1,
3AP,18+,Suffolk,SEAFIELD CENTER INC,29,0,NO
2AP,0-17,Orange,MIDDLETOWN COMM HEALTH CENTER,33,4,NO
2AP,0-17,Washington,WARREN-WASHINGTON ASSOCIATION FOR MENTAL HEAL,29,3,NO
3AP,18+,Rockland,"MENTAL HEALTH ASSOCIATION OF ROCKLAND COUNTY,",78,1,
2AP,0-17,Onondaga,HUTCHINGS PSYCHIATRIC CENTER,72,2,
2AP,18+,Wayne,County,205,14,
2AP,0-17,Tioga,County,10,0,
2AP,18+,Saint Lawrence,County,582,41,
2AP,18+,Orleans,County,105,12,
3AP,18+,Niagara,NIAGARA FALLS MEMORIAL MEDICAL CENTER,662,2,
2AP,18+,Suffolk,GOOD SAMARITAN HOSP MED CTR,162,4,
3AP,0-17,Bronx,ST. DOMINIC'S HOME,96,0,
2AP,18+,Essex,County,134,15,
2AP,18+,Orange,MENTAL HLTH ASSOC  MH,32,1,NO
2AP,0-17,Saint Lawrence,County,149,2,
2AP,18+,Saratoga,"TRANSITIONAL SERVICES ASSOCIATION, INC.",27,2,NO
3AP,18+,Sullivan,County,1821,8,
2AP,18+,Schoharie,County,29,6,
3AP,18+,Schoharie,County,111,2,
3AP,18+,Rockland,County,1060,5,
3AP,18+,Westchester,ST. JOSEPH'S MEDICAL CENTER,1414,12,
3AP,18+,Yates,County,98,1,
2AP,18+,Genesee,UNITED MEMORIAL MEDICAL CTR,61,4,NO
3AP,18+,Washington,WARRENSBURG HEALTH CENTER,57,0,
2AP,18+,Suffolk,COORDINATED BEHAVIORAL CARE INC,110,19,NO
2AP,18+,Chenango,County,158,8,
3AP,18+,Westchester,"JAWONIO, INC.",57,0,
2AP,18+,Orleans,County,96,6,
2AP,18+,Westchester,County,2627,328,NO
2AP,18+,Onondaga,"CATH CHAR/ROMAN CATH DIO-SYR, CORTLAND COUNTY",28,1,
2AP,18+,Nassau,"NEW HORIZON COUNSELING CENTER, INC., THE",252,45,
2AP,18+,Manhattan,"POSTGRADUATE CENTER FOR MENTAL HEALTH, INC.",394,52,
2AP,18+,Albany,CAPITAL DISTRICT PSYCHIATRIC CENTER,39,3,
3AP,0-17,Saratoga,THE SARATOGA HOSPITAL,68,0,
3AP,0-17,Rensselaer,County,151,0,NO
3AP,18+,Bronx,County,5843,19,
3AP,18+,Monroe,HILLSIDE CHILDREN'S CENTER,22,0,
3AP,18+,Queens,"STEINWAY CHILD AND FAMILY SERVICES, INC.",128,1,NO
2AP,0-17,Orange,County,248,13,
2AP,0-17,Delaware,County,30,3,
2AP,0-17,Livingston,County,78,1,
3AP,0-17,Herkimer,LITTLE FALLS HOSPITAL,31,0,NO
2AP,18+,Onondaga,County,2591,235,
2AP,0-17,Chautauqua,County,217,7,
2AP,18+,Lewis,LEWIS COUNTY GENERAL HOSPITAL,24,1,NO
2AP,18+,Herkimer,County,289,29,
3AP,0-17,Oneida,ROME MEMORIAL HOSP INC,51,0,NO
3AP,18+,Erie,KALEIDA HEALTH - WOMEN & CHILDREN'S HOSPITAL,78,0,NO
3AP,18+,Onondaga,"ARISE CHILD AND FAMILY SERVICES, INC.",44,0,
3AP,18+,Brooklyn,BROOKLYN HOSPITAL CENTER,454,0,NO
2AP,18+,Herkimer,County,305,26,
2AP,18+,Otsego,County,756,65,
3AP,18+,Orange,EZRAS CHOILIM HLTH CTR INC,125,1,NO
3AP,18+,Otsego,OTSEGO COUNTY COMMUNITY SERVICES BOARD,51,0,NO
3AP,18+,Fulton,County,45,0,
3AP,18+,Schuyler,County,70,0,
3AP,0-17,Erie,MH SERVS-ERIE CO SE CORP V DBA SPECTRUM HSVCS,82,0,
2AP,0-17,Schenectady,County,275,17,
3AP,18+,Seneca,County,121,1,
3AP,0-17,Queens,ASONE HEALTH CARE IPA,136,0,
3AP,18+,Manhattan,County,25787,92,
2AP,18+,Albany,County,5152,881,
3AP,18+,Albany,CREEDMOOR PSYCHIATRIC CENTER,301,1,
2AP,0-17,Fulton,County,113,5,
2AP,18+,Queens,"THE FORTUNE SOCIETY, INC.",60,1,
3AP,18+,Suffolk,JOHN T. MATHER MEMORIAL HOSPITAL,297,2,
2AP,0-17,Brooklyn,"COORDINATED BEHAVIORAL CARE, INC.",131,3,
3AP,18+,Bronx,GATEWAY COUNSELING CENTER,93,1,NO
3AP,18+,Brooklyn,"INTERBOROUGH DEVELOP & CONSULTATION CTR, INC.",617,0,
3AP,0-17,Chemung,County,130,0,
2AP,18+,Fulton,ST. MARY'S HEALTHCARE,99,15,NO
2AP,18+,Schenectady,"YOUR HEALTH PARTNERS OF THE FINGER LAKES, LLC",320,15,
2AP,0-17,Wayne,WAYNE BEHAVIORAL HEALTH NETWORK,96,7,
3AP,18+,Bronx,THE INSTITUTE FOR FAMILY HEALTH,119,1,
2AP,18+,Bronx,CARE FOR THE HOMELESS,138,3,NO
2AP,18+,Jefferson,County,468,54,
3AP,18+,Manhattan,"PATHWAYS TO HOUSING, INC.",82,0,NO
2AP,18+,Queens,County,62,9,
2AP,0-17,Nassau,FAMILY AND CHILDREN'S ASSOCIATION,38,2,
3AP,18+,Erie,County,4150,15,
2AP,18+,Wyoming,County,34,4,
2AP,0-17,Wayne,County,111,4,
2AP,18+,Queens,NEW YORK FLUSHING HOSPITAL AND MEDICAL CENTER,376,41,
3AP,18+,Broome,County,545,2,
2AP,18+,Cortland,County,164,14,
3AP,18+,Warren,GLENS FALLS HOSPITAL,442,0,NO
3AP,18+,Westchester,PILGRIM PSYCHIATRIC CENTER,69,2,
2AP,18+,Warren,County,778,64,
2AP,0-17,Monroe,CHHUNY LLC,711,25,
2AP,18+,Onondaga,"LIBERTY RESOURCES, INC.",216,17,NO
2AP,0-17,Monroe,"NEWARK-WAYNE COMMUNITY HOSPITAL, INC.",43,5,
2AP,0-17,Orange,County,249,13,
3AP,18+,Columbia,County,63,0,
3AP,18+,Montgomery,County,492,0,
2AP,18+,Erie,VALUE NETWORK IPA,3876,397,
2AP,18+,Hamilton,County,8,1,
2AP,18+,Erie,WOMEN AND CHILDREN'S HOSPITAL OF BUFFALO,101,9,
2AP,0-17,Clinton,"BEHAVIORAL HEALTH SERVICES NORTH, INC.",46,4,NO
2AP,0-17,Niagara,"EASTERN NIAGARA HOSPITAL, INC.",62,3,
2AP,18+,Manhattan,CHARLES B WANG COMM HTH CTR I,46,13,
3AP,18+,Cattaraugus,County,400,3,
3AP,18+,Broome,CATHOLIC CHARITIES OF BROOME COUNTY - DIOCESE,243,2,NO
2AP,0-17,Schoharie,County,34,0,
2AP,0-17,Saratoga,County,331,4,
2AP,18+,Dutchess,County,1322,153,
2AP,18+,Bronx,PROJECT SAMARITAN HLTH SVCS I,578,37,
3AP,18+,Manhattan,"VOCATIONAL INSTRUCTION PROJECT COMM. SVCS, IN",30,0,NO
2AP,0-17,Fulton,County,108,6,
2AP,0-17,Greene,County,69,0,
3AP,0-17,Westchester,County,1134,1,
3AP,0-17,Queens,NYC-HHC ELMHURST HOSPITAL CENTER,90,0,
2AP,0-17,Orange,"ACCESS: SUPPORTS FOR LIVING, INC.",89,7,
2AP,0-17,Staten Island,County,164,5,
3AP,18+,Rensselaer,"REHABILITATION SUPPORT SERVICES, INC.",72,0,NO
3AP,0-17,Erie,"MONSIGNOR CARR INSTITUTE, INC.",207,0,NO
3AP,18+,Herkimer,HERKIMER COUNTY COMMUNITY SERVICES BOARD,39,0,
3AP,0-17,Brooklyn,BROOKLYN HOSPITAL CENTER,42,0,
2AP,0-17,Erie,County,651,27,NO
2AP,18+,Nassau,LI JEWISH MEDICAL CENTER ZUCKER HILLSIDE DIV,216,30,NO
2AP,18+,Monroe,CATHOLIC FAMILY CENTER,225,9,
3AP,18+,Nassau,"SO.SHORE ASSOCIATION F/INDEPENDENT LIVING, IN",57,1,NO
2AP,18+,Brooklyn,"BROOK PLAZA AMB SURG CTR,INC",23,2,
3AP,18+,Bronx,"UNION COMMUNITY HEALTH CENTER, INC.",371,1,
3AP,18+,Westchester,PHELPS MEMORIAL HOSPITAL CENTER,329,4,NO
3AP,18+,Orange,CORNERSTONE FAMILY HEALTHCARE,147,0,
3AP,0-17,Erie,MID-ERIE COUNSELING AND TREATMENT SERVICES,38,0,NO
2AP,0-17,Hamilton,County,2,0,
2AP,18+,Broome,"UNITED HEALTH SERVICES HOSPITALS, INC.",127,14,
3AP,18+,Putnam,County,237,1,
2AP,18+,Staten Island,County,1594,242,
2AP,18+,Oneida,"ROME MEMORIAL HOSPITAL, INC.",116,9,NO
2AP,0-17,Manhattan,County,1779,69,
2AP,18+,Bronx,MONTEFIORE NEW ROCHELLE HOSP,169,20,
3AP,0-17,Allegany,County,6,0,
2AP,0-17,Sullivan,County,154,7,
3AP,18+,Manhattan,CHARLES B WANG COMM HTH CTR I,164,0,
2AP,0-17,Ulster,County,289,15,
3AP,18+,Brooklyn,BROOKDALE HOSPITAL MEDICAL CENTER,503,0,
3AP,18+,Westchester,PHELPS MEMORIAL HOSPITAL CENTER,316,3,NO
3AP,18+,Manhattan,"LOWER EAST SIDE SERVICE CENTER, INC.",88,0,
3AP,0-17,Schenectady,NORTHEAST PARENT & CHILD SOCIETY,84,0,
3AP,18+,Schenectady,"MOHAWK OPPORTUNITIES, INC.",36,0,NO
2AP,0-17,Chautauqua,County,208,5,
2AP,18+,Dutchess,County,635,36,
3AP,0-17,Rensselaer,County,166,1,
3AP,0-17,Queens,NYC-HHC AGENCY NETWORK,58,0,
2AP,18+,Warren,County,798,67,
2AP,0-17,Suffolk,LISH INC,26,4,
3AP,18+,Greene,County,124,0,
2AP,18+,Warren,County,795,65,
2AP,0-17,Queens,County,582,24,
2AP,18+,Manhattan,"REALIZATION CENTER, INC. (CLOSED)",151,10,NO
2AP,0-17,Jefferson,County,151,2,
3AP,18+,Westchester,County,8841,57,
2AP,18+,Queens,"MENTAL HEALTH PROVIDERS OF WESTERN QUEENS, IN",85,13,NO
3AP,0-17,Monroe,"ALBANY CTY DEPT FOR CHILDREN,YOUTH & FAMILIES",28,0,
3AP,0-17,Nassau,ADVANCED HEALTH NETWORK IPA,275,1,
2AP,18+,Schenectady,County,1481,96,
2AP,18+,Lewis,County,109,12,
2AP,18+,Saint Lawrence,County,280,13,
2AP,18+,Herkimer,LITTLE FALLS HOSPITAL,114,11,
2AP,18+,Nassau,"SO.SHORE ASSOCIATION F/INDEPENDENT LIVING, IN",56,7,NO
3AP,18+,Westchester,County,61,0,
2AP,18+,Bronx,"ARGUS COMMUNITY, INC.",434,52,
3AP,18+,Cattaraugus,County,376,3,
3AP,18+,Madison,COMMUNITY MEMORIAL HOSPITAL,24,0,
3AP,0-17,Suffolk,JOHN T. MATHER MEMORIAL HOSPITAL,34,0,
3AP,18+,Queens,"LONG ISLAND CONSULTATION CENTER, INC.",90,3,NO
2AP,0-17,Schoharie,County,33,1,
3AP,18+,Saratoga,County,599,4,
3AP,18+,Schenectady,County,1357,3,
2AP,18+,Bronx,"UNITED BRONX PARENTS, INC.",198,16,
3AP,18+,Monroe,County,4263,11,
3AP,0-17,Nassau,SCO FAMILY OF SERVICES,21,0,NO
2AP,18+,Manhattan,NYC-HHC AGENCY NETWORK,2246,176,
2AP,18+,Suffolk,SAYVILLE PROJECT - SUNY STONYBROOK,67,6,
2AP,18+,Staten Island,County,1579,250,
